Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,65,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,65,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,65,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,65,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,65,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,65,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,65,2027,DIST_DSL,,,11.352369,,,,,,,,,,,,,11.352369,,,,,11.352369,,,11.352369,,,,,,
LTS,65,2028,DIST_DSL,,,11.641818,,,,,,,,,,,,,11.641818,,,,,11.641818,,,11.641818,,,,,,
LTS,65,2029,DIST_DSL,,,11.908004,,,,,,,,,,,,,11.908004,,,,,11.908004,,,11.908004,,,,,,
LTS,65,2030,DIST_DSL,,,12.134751,,,,,,,,,,,,,12.134751,,,,,12.134751,,,12.134751,,,,,,
LTS,65,2031,DIST_DSL,,,12.065327,,,,,,,,,,,,,12.065327,,,,,12.065327,,,12.065327,,,,,,
LTS,65,2032,DIST_DSL,,,11.978799,,,,,,,,,,,,,11.978799,,,,,11.978799,,,11.978799,,,,,,
LTS,65,2033,DIST_DSL,,,11.849811,,,,,,,,,,,,,11.849811,,,,,11.849811,,,11.849811,,,,,,
