Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,19,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,19,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,19,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,19,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,19,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,19,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,142.008,122.194,,122.194,,,,,,,,,,,,,,,135.2457,,,,0.0018413060103745,0.0018413060103745,,,
LTS,19,,DIST_DSL,,2027,,7.29439,7.29439,7.29439,7.29439,,,,,,,149.678,125.322,,125.322,,,,,,,,,,,,,,,135.7624,,,,0.001875127518588,0.001875127518588,,,
LTS,19,,DIST_DSL,,2028,,7.4566,7.4566,7.4566,7.4566,,,,,,,155.378,126.588,,126.588,,,,,,,,,,,,,,,134.2214,,,,0.0018807108887768,0.0018807108887768,,,
LTS,19,,DIST_DSL,,2029,,7.67226,7.67226,7.67226,7.67226,,,,,,,162.313,128.673,,128.673,,,,,,,,,,,,,,,133.5353,,,,0.0018982154021482,0.0018982154021482,,,
LTS,19,,DIST_DSL,,2030,,7.84643,7.84643,7.84643,7.84643,,,,,,,168.494,129.973,,129.973,,,,,,,,,,,,,,,132.0195,,,,0.0019038656780859,0.0019038656780859,,,
LTS,19,,DIST_DSL,,2031,,7.7316,7.7316,7.7316,7.7316,,,,,,,168.488,126.465,,126.465,,,,,,,,,,,,,,,125.7283,,,,0.0018394183534412,0.0018394183534412,,,
LTS,19,,DIST_DSL,,2032,,7.59949,7.59949,7.59949,7.59949,,,,,,,168.026,122.72,,122.72,,,,,,,,,,,,,,,119.4129,,,,0.0017723427181602,0.0017723427181602,,,
LTS,19,,DIST_DSL,,2033,,7.42587,7.42587,7.42587,7.42587,,,,,,,166.55,118.363,,118.363,,,,,,,,,,,,,,,112.7276,,,,0.0016973661214474,0.0016973661214474,,,
LTS,19,,DIST_DSL,,2034,,7.26293,7.26293,7.26293,7.26293,,,,,,,165.205,114.243,,114.243,,,,,,,,,,,,,,,106.4926,,,,0.0016267235576357,0.0016267235576357,,,
LTS,19,,DIST_DSL,,2035,,7.11974,7.11974,7.11974,7.11974,,,,,,,164.213,110.496,,110.496,,,,,,,,,,,,,,,100.8125,,,,0.0015622760684033,0.0015622760684033,,,
LTS,19,,DIST_DSL,,2036,,6.97088,6.97088,6.97088,6.97088,,,,,,,162.997,106.722,,106.722,,,,,,,,,,,,,,,95.301,,,,0.0014982680972064,0.0014982680972064,,,
LTS,19,,DIST_DSL,,2037,,6.8218,6.8218,6.8218,6.8218,,,,,,,161.682,103.007,,103.007,,,,,,,,,,,,,,,90.0306,,,,0.0014359233898601,0.0014359233898601,,,
LTS,19,,DIST_DSL,,2038,,6.67375,6.67375,6.67375,6.67375,,,,,,,160.295,99.3711,,99.3711,,,,,,,,,,,,,,,85.0079,,,,0.0013754640663047,0.0013754640663047,,,
LTS,19,,DIST_DSL,,2039,,6.51243,6.51243,6.51243,6.51243,,,,,,,158.493,95.6055,,95.6055,,,,,,,,,,,,,,,80.0497,,,,0.0013140111040217,0.0013140111040217,,,
LTS,19,,DIST_DSL,,2040,,6.39755,6.39755,6.39755,6.39755,,,,,,,157.732,92.582,,92.582,,,,,,,,,,,,,,,75.8718,,,,0.0012634801855455,0.0012634801855455,,,
LTS,19,,DIST_DSL,,2041,,6.44078,6.44078,6.44078,6.44078,,,,,,,160.847,91.8655,,91.8655,,,,,,,,,,,,,,,73.6859,,,,0.0012448621622644,0.0012448621622644,,,
LTS,19,,DIST_DSL,,2042,,6.42185,6.42185,6.42185,6.42185,,,,,,,162.417,90.2619,,90.2619,,,,,,,,,,,,,,,70.862,,,,0.0012145054333028,0.0012145054333028,,,
