Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,9,,COMPOST,,2026,,0.0141982,0.0141982,0.0141982,0.0141982,,,0.521783,0.355117,,,0.894485,0.585791,0.894485,,0.397517,,,,-0.829741,-0.543391,,,,,,,,0.4967,,0.8516,0.8516,,nan,,nan,nan,
LTS,9,,COMPOST,,2027,,0.0281686,0.0281686,0.0281686,0.0281686,,,1.0352,0.65235,,,1.77462,1.0761,1.77462,,0.730238,,,,-1.64617,-0.998209,,,,,,,,0.9382,,1.6084,1.6084,,nan,,nan,nan,
LTS,9,,COMPOST,,2028,,0.0420116,0.0420116,0.0420116,0.0420116,,,1.54393,0.900865,,,2.64673,1.48604,2.64673,,1.00843,,,,-2.45516,-1.37848,,,,,,,,1.3322,,2.2837,2.2837,,nan,,nan,nan,
LTS,9,,COMPOST,,2029,,0.055536,0.055536,0.055536,0.055536,,,2.04095,1.10266,,,3.49877,1.81892,3.49877,,1.23431,,,,-3.24552,-1.68726,,,,,,,,1.6765,,2.8741,2.8741,,nan,,nan,nan,
LTS,9,,COMPOST,,2030,,0.0688518,0.0688518,0.0688518,0.0688518,,,2.5303,1.26578,,,4.33766,2.088,4.33766,,1.41691,,,,-4.0237,-1.93687,,,,,,,,1.9788,,3.3922,3.3922,,nan,,nan,nan,
LTS,9,,COMPOST,,2031,,0.0821274,0.0821274,0.0821274,0.0821274,,,3.01818,1.398,,,5.17403,2.30611,5.17403,,1.56492,,,,-4.79953,-2.13919,,,,,,,,2.2471,,3.8521,3.8521,,nan,,nan,nan,
LTS,9,,COMPOST,,2032,,0.095251,0.095251,0.095251,0.095251,,,3.50047,1.50129,,,6.00081,2.47649,6.00081,,1.68054,,,,-5.56647,-2.29724,,,,,,,,2.4811,,4.2533,4.2533,,nan,,nan,nan,
LTS,9,,COMPOST,,2033,,0.108225,0.108225,0.108225,0.108225,,,3.97727,1.57943,,,6.81818,2.60538,6.81818,,1.76801,,,,-6.32467,-2.4168,,,,,,,,2.6838,,4.6008,4.6008,,nan,,nan,nan,
LTS,9,,COMPOST,,2034,,0.121147,0.121147,0.121147,0.121147,,,4.45214,1.63704,,,7.63225,2.70042,7.63225,,1.8325,,,,-7.07982,-2.50496,,,,,,,,2.8601,,4.903,4.903,,nan,,nan,nan,
LTS,9,,COMPOST,,2035,,0.133829,0.133829,0.133829,0.133829,,,4.9182,1.67446,,,8.43121,2.76214,8.43121,,1.87438,,,,-7.82095,-2.56221,,,,,,,,3.0079,,5.1564,5.1564,,nan,,nan,nan,
LTS,9,,COMPOST,,2036,,0.146648,0.146648,0.146648,0.146648,,,5.3893,1.69893,,,9.23879,2.80251,9.23879,,1.90178,,,,-8.57008,-2.59966,,,,,,,,3.1378,,5.3791,5.3791,,nan,,nan,nan,
LTS,9,,COMPOST,,2037,,0.159372,0.159372,0.159372,0.159372,,,5.85691,1.70958,,,10.0404,2.82007,10.0404,,1.91369,,,,-9.31368,-2.61595,,,,,,,,3.2465,,5.5654,5.5654,,nan,,nan,nan,
LTS,9,,COMPOST,,2038,,0.172002,0.172002,0.172002,0.172002,,,6.32107,1.70839,,,10.8361,2.81811,10.8361,,1.91237,,,,-10.0518,-2.61413,,,,,,,,3.3356,,5.7182,5.7182,,nan,,nan,nan,
LTS,9,,COMPOST,,2039,,0.184632,0.184632,0.184632,0.184632,,,6.78523,1.698,,,11.6318,2.80097,11.6318,,1.90073,,,,-10.7899,-2.59823,,,,,,,,3.4088,,5.8436,5.8436,,nan,,nan,nan,
LTS,9,,COMPOST,,2040,,0.197078,0.197078,0.197078,0.197078,,,7.2426,1.6782,,,12.4159,2.76831,12.4159,,1.87857,,,,-11.5172,-2.56794,,,,,,,,3.464,,5.9382,5.9382,,nan,,nan,nan,
LTS,9,,COMPOST,,2041,,0.209776,0.209776,0.209776,0.209776,,,7.70927,1.65401,,,13.2159,2.72841,13.2159,,1.8515,,,,-12.2593,-2.53093,,,,,,,,3.5102,,6.0176,6.0176,,nan,,nan,nan,
LTS,9,,COMPOST,,2042,,0.222441,0.222441,0.222441,0.222441,,,8.17471,1.62395,,,14.0138,2.67883,14.0138,,1.81785,,,,-12.9995,-2.48493,,,,,,,,3.5436,,6.0747,6.0747,,nan,,nan,nan,
LTS,9,,COMPOST,,2043,,0.235039,0.235039,0.235039,0.235039,,,8.63769,1.58882,,,14.8075,2.62087,14.8075,,1.77852,,,,-13.7357,-2.43117,,,,,,,,3.5646,,6.1108,6.1108,,nan,,nan,nan,
LTS,9,,COMPOST,,2044,,0.247587,0.247587,0.247587,0.247587,,,9.09881,1.54967,,,15.598,2.55629,15.598,,1.73469,,,,-14.469,-2.37126,,,,,,,,3.5747,,6.1281,6.1281,,nan,,nan,nan,
LTS,9,,COMPOST,,2045,,0.260196,0.260196,0.260196,0.260196,,,9.56219,1.50795,,,16.3923,2.48747,16.3923,,1.688,,,,-15.2058,-2.30743,,,,,,,,3.5765,,6.1312,6.1312,,nan,,nan,nan,
LTS,9,,COMPOST,,2046,,0.273046,0.273046,0.273046,0.273046,,,10.0344,1.46521,,,17.2019,2.41697,17.2019,,1.64015,,,,-15.9568,-2.24202,,,,,,,,3.5731,,6.1253,6.1253,,nan,,nan,nan,
LTS,9,,COMPOST,,2047,,0.285905,0.285905,0.285905,0.285905,,,10.507,1.42057,,,18.012,2.34333,18.012,,1.59018,,,,-16.7083,-2.17372,,,,,,,,3.5618,,6.106,6.106,,nan,,nan,nan,
LTS,9,,COMPOST,,2048,,0.29873,0.29873,0.29873,0.29873,,,10.9783,1.37434,,,18.82,2.26708,18.82,,1.53844,,,,-17.4578,-2.10298,,,,,,,,3.543,,6.0738,6.0738,,nan,,nan,nan,
LTS,9,,COMPOST,,2049,,0.311541,0.311541,0.311541,0.311541,,,11.4491,1.32711,,,19.6271,2.18917,19.6271,,1.48557,,,,-18.2065,-2.03072,,,,,,,,3.5177,,6.0304,6.0304,,nan,,nan,nan,
LTS,9,,COMPOST,,2050,,0.324456,0.324456,0.324456,0.324456,,,11.9238,1.27975,,,20.4407,2.11104,20.4407,,1.43255,,,,-18.9612,-1.95824,,,,,,,,3.4878,,5.979,5.979,,nan,,nan,nan,
LTS,9,,COMPOST,,2051,,0.337242,0.337242,0.337242,0.337242,,,12.3936,1.23165,,,21.2462,2.03169,21.2462,,1.3787,,,,-19.7084,-1.88463,,,,,,,,3.4512,,5.9164,5.9164,,nan,,nan,nan,
LTS,9,,COMPOST,,2052,,0.350015,0.350015,0.350015,0.350015,,,12.863,1.18361,,,22.0509,1.95244,22.0509,,1.32493,,,,-20.4548,-1.81112,,,,,,,,3.4101,,5.8459,5.8459,,nan,,nan,nan,
LTS,9,,COMPOST,,2053,,0.362802,0.362802,0.362802,0.362802,,,13.333,1.13597,,,22.8565,1.87386,22.8565,,1.2716,,,,-21.2021,-1.73823,,,,,,,,3.3651,,5.7687,5.7687,,nan,,nan,nan,
LTS,9,,COMPOST,,2054,,0.375549,0.375549,0.375549,0.375549,,,13.8014,1.08878,,,23.6596,1.79602,23.6596,,1.21878,,,,-21.9471,-1.66602,,,,,,,,3.3162,,5.6849,5.6849,,nan,,nan,nan,
LTS,9,,COMPOST,,2055,,0.388313,0.388313,0.388313,0.388313,,,14.2705,1.04239,,,24.4637,1.7195,24.4637,,1.16685,,,,-22.693,-1.59504,,,,,,,,3.2644,,5.596,5.596,,nan,,nan,nan,
LTS,9,,LANDFILL,,2026,,0.0217972,0.0217972,0.0217972,0.0217972,,,0.114435,0.0778827,,,1.44875,0.948775,1.44875,,1.02666,,,,,,,,,,,,,0.1089,,1.3792,1.3792,,nan,,nan,nan,
LTS,9,,LANDFILL,,2027,,0.043344,0.043344,0.043344,0.043344,,,0.227556,0.143399,,,2.88086,1.7469,2.88086,,1.8903,,,,5.87897e-09,3.55067e-09,,,,,,,,0.2062,,2.611,2.611,,nan,,nan,nan,
LTS,9,,LANDFILL,,2028,,0.0645424,0.0645424,0.0645424,0.0645424,,,0.338847,0.197714,,,4.28981,2.40857,4.28981,,2.60629,,,,-4.48199e-09,-2.51748e-09,,,,,,,,0.2924,,3.7015,3.7015,,nan,,nan,nan,
LTS,9,,LANDFILL,,2029,,0.0853048,0.0853048,0.0853048,0.0853048,,,0.44785,0.24196,,,5.66978,2.94757,5.66978,,3.18953,,,,-2.01981e-08,-1.04919e-08,,,,,,,,0.3679,,4.6574,4.6574,,nan,,nan,nan,
LTS,9,,LANDFILL,,2030,,0.105747,0.105747,0.105747,0.105747,,,0.555172,0.277724,,,7.02847,3.38326,7.02847,,3.66098,,,,3.40515e-09,1.64437e-09,,,,,,,,0.4342,,5.4965,5.4965,,nan,,nan,nan,
LTS,9,,LANDFILL,,2031,,0.124587,0.124587,0.124587,0.124587,,,0.654083,0.302967,,,8.28069,3.69077,8.28069,,3.99374,,,,-2.0038e-08,-8.94943e-09,,,,,,,,0.487,,6.1651,6.1651,,nan,,nan,nan,
LTS,9,,LANDFILL,,2032,,0.143212,0.143212,0.143212,0.143212,,,0.751861,0.32246,,,9.51856,3.92824,9.51856,,4.2507,,,,-2.53203e-09,-1.06229e-09,,,,,,,,0.5329,,6.7467,6.7467,,nan,,nan,nan,
LTS,9,,LANDFILL,,2033,,0.161624,0.161624,0.161624,0.161624,,,0.848525,0.336961,,,10.7423,4.10489,10.7423,,4.44185,,,,-8.60018e-09,-3.28873e-09,,,,,,,,0.5726,,7.2487,7.2487,,nan,,nan,nan,
LTS,9,,LANDFILL,,2034,,0.179827,0.179827,0.179827,0.179827,,,0.944093,0.347141,,,11.9522,4.2289,11.9522,,4.57604,,,,-6.4465e-09,-2.25555e-09,,,,,,,,0.6065,,7.6781,7.6781,,nan,,nan,nan,
LTS,9,,LANDFILL,,2035,,0.197826,0.197826,0.197826,0.197826,,,1.03858,0.353597,,,13.1485,4.30756,13.1485,,4.66115,,,,-2.38797e-08,-7.82893e-09,,,,,,,,0.6352,,8.0414,8.0414,,nan,,nan,nan,
LTS,9,,LANDFILL,,2036,,0.214627,0.214627,0.214627,0.214627,,,1.12679,0.355211,,,14.2652,4.32722,14.2652,,4.68243,,,,-5.80621e-09,-1.76078e-09,,,,,,,,0.6561,,8.3057,8.3057,,nan,,nan,nan,
LTS,9,,LANDFILL,,2037,,0.231304,0.231304,0.231304,0.231304,,,1.21434,0.354456,,,15.3736,4.31801,15.3736,,4.67246,,,,8.14907e-09,2.28465e-09,,,,,,,,0.6731,,8.5216,8.5216,,nan,,nan,nan,
LTS,9,,LANDFILL,,2038,,0.247765,0.247765,0.247765,0.247765,,,1.30076,0.351556,,,16.4677,4.28269,16.4677,,4.63425,,,,-2.41707e-08,-6.27188e-09,,,,,,,,0.6864,,8.69,8.69,,nan,,nan,nan,
LTS,9,,LANDFILL,,2039,,0.264197,0.264197,0.264197,0.264197,,,1.38704,0.347105,,,17.5599,4.22846,17.5599,,4.57556,,,,-2.96859e-09,,,,,,,,,0.6968,,8.8218,8.8218,,nan,,nan,nan,
LTS,9,,LANDFILL,,2040,,0.28051,0.28051,0.28051,0.28051,,,1.47268,0.341237,,,18.6441,4.15698,18.6441,,4.49822,,,,-5.73345e-09,-1.28057e-09,,,,,,,,0.7043,,8.917,8.917,,nan,,nan,nan,
LTS,9,,LANDFILL,,2041,,0.2959,0.2959,0.2959,0.2959,,,1.55347,0.333295,,,19.667,4.06023,19.667,,4.39352,,,,-2.02272e-09,,,,,,,,,0.7073,,8.9549,8.9549,,nan,,nan,nan,
LTS,9,,LANDFILL,,2042,,0.311252,0.311252,0.311252,0.311252,,,1.63407,0.324618,,,20.6874,3.95453,20.6874,,4.27914,,,,1.19617e-08,2.2992e-09,,,,,,,,0.7083,,8.9676,8.9676,,nan,,nan,nan,
LTS,9,,LANDFILL,,2043,,0.32652,0.32652,0.32652,0.32652,,,1.71423,0.315316,,,21.7021,3.84121,21.7021,,4.15652,,,,-5.99539e-09,-1.07684e-09,,,,,,,,0.7074,,8.9561,8.9561,,nan,,nan,nan,
LTS,9,,LANDFILL,,2044,,0.341726,0.341726,0.341726,0.341726,,,1.79406,0.305556,,,22.7128,3.72232,22.7128,,4.02787,,,,-1.78989e-09,,,,,,,,,0.7049,,8.9234,8.9234,,nan,,nan,nan,
LTS,9,,LANDFILL,,2045,,0.3569,0.3569,0.3569,0.3569,,,1.87372,0.295485,,,23.7214,3.59963,23.7214,,3.89511,,,,9.28412e-09,1.42609e-09,,,,,,,,0.7008,,8.8725,8.8725,,nan,,nan,nan,
LTS,9,,LANDFILL,,2046,,0.371438,0.371438,0.371438,0.371438,,,1.95005,0.284742,,,24.6876,3.46875,24.6876,,3.75349,,,,2.07801e-08,2.91038e-09,,,,,,,,0.6944,,8.7908,8.7908,,nan,,nan,nan,
LTS,9,,LANDFILL,,2047,,0.385899,0.385899,0.385899,0.385899,,,2.02597,0.273915,,,25.6488,3.33685,25.6488,,3.61077,,,,-1.52068e-08,-1.97906e-09,,,,,,,,0.6868,,8.6949,8.6949,,nan,,nan,nan,
LTS,9,,LANDFILL,,2048,,0.400408,0.400408,0.400408,0.400408,,,2.10214,0.26316,,,26.6131,3.20584,26.6131,,3.469,,,,1.91212e-08,2.2992e-09,,,,,,,,0.6784,,8.5889,8.5889,,nan,,nan,nan,
LTS,9,,LANDFILL,,2049,,0.414902,0.414902,0.414902,0.414902,,,2.17823,0.252487,,,27.5764,3.07582,27.5764,,3.32831,,,,-2.64554e-08,-2.96859e-09,,,,,,,,0.6693,,8.4728,8.4728,,nan,,nan,nan,
LTS,9,,LANDFILL,,2050,,0.429414,0.429414,0.429414,0.429414,,,2.25442,0.241961,,,28.541,2.9476,28.541,,3.18956,,,,1.59635e-08,1.65892e-09,,,,,,,,0.6594,,8.3484,8.3484,,nan,,nan,nan,
LTS,9,,LANDFILL,,2051,,0.416512,0.416512,0.416512,0.416512,,,2.18669,0.217307,,,27.6835,2.64726,27.6835,,2.86457,,,,8.16362e-09,,,,,,,,,0.6089,,7.709,7.709,,nan,,nan,nan,
LTS,9,,LANDFILL,,2052,,0.403533,0.403533,0.403533,0.403533,,,2.11855,0.194941,,,26.8208,2.37478,26.8208,,2.56972,,,,-1.16415e-09,,,,,,,,,0.5616,,7.1104,7.1104,,nan,,nan,nan,
LTS,9,,LANDFILL,,2053,,0.390689,0.390689,0.390689,0.390689,,,2.05112,0.174755,,,25.9671,2.12888,25.9671,,2.30364,,,,1.6822e-08,1.39698e-09,,,,,,,,0.5177,,6.5538,6.5538,,nan,,nan,nan,
LTS,9,,LANDFILL,,2054,,0.377826,0.377826,0.377826,0.377826,,,1.98359,0.156483,,,25.1122,1.90629,25.1122,,2.06278,,,,6.89761e-09,,,,,,,,,0.4766,,6.0339,6.0339,,nan,,nan,nan,
LTS,9,,LANDFILL,,2055,,0.365005,0.365005,0.365005,0.365005,,,1.91628,0.139975,,,24.2601,1.70519,24.2601,,1.84516,,,,8.20728e-09,,,,,,,,,0.4383,,5.5495,5.5495,,nan,,nan,nan,
LTS,9,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
