Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,73,,DIST_DSL,,2021,,6.05795,6.05795,6.05795,6.05795,,,,,,,114.602,113.047,,113.047,,,,,,,,,,,,,,,139.2994,,,,0.0016852243985647,0.0016852243985647,,,
BAU,73,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,73,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,73,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,73,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,73,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,141.698,121.927,,121.927,,,,,,,,,,,,,,,134.9505,,,,0.0018372862122728,0.0018372862122728,,,
BAU,73,,DIST_DSL,,2027,,7.16264,7.16264,7.16264,7.16264,,,,,,,144.826,121.259,,121.259,,,,,,,,,,,,,,,131.3615,,,,0.0018143423722937,0.0018143423722937,,,
BAU,73,,DIST_DSL,,2028,,7.33005,7.33005,7.33005,7.33005,,,,,,,149.443,121.752,,121.752,,,,,,,,,,,,,,,129.0945,,,,0.0018088722504192,0.0018088722504192,,,
BAU,73,,DIST_DSL,,2029,,7.50063,7.50063,7.50063,7.50063,,,,,,,154.181,122.227,,122.227,,,,,,,,,,,,,,,126.8451,,,,0.0018031123545822,0.0018031123545822,,,
BAU,73,,DIST_DSL,,2030,,7.6726,7.6726,7.6726,7.6726,,,,,,,159.006,122.654,,122.654,,,,,,,,,,,,,,,124.5854,,,,0.0017966565096001,0.0017966565096001,,,
