Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,17,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,17,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,17,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,17,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,17,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,17,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,141.617,121.857,,121.857,,,,,,,,,,,,,,,134.8733,,,,0.0018362362341364,0.0018362362341364,,,
BAU,17,,DIST_DSL,,2027,,7.33067,7.33067,7.33067,7.33067,,,,,,,148.057,123.964,,123.964,,,,,,,,,,,,,,,134.2921,,,,0.0018548200737117,0.0018548200737117,,,
BAU,17,,DIST_DSL,,2028,,7.67367,7.67367,7.67367,7.67367,,,,,,,156.187,127.247,,127.247,,,,,,,,,,,,,,,134.9202,,,,0.0018905031464657,0.0018905031464657,,,
BAU,17,,DIST_DSL,,2029,,8.01693,8.01693,8.01693,8.01693,,,,,,,164.43,130.352,,130.352,,,,,,,,,,,,,,,135.277,,,,0.001922973313965,0.001922973313965,,,
BAU,17,,DIST_DSL,,2030,,8.36934,8.36934,8.36934,8.36934,,,,,,,172.97,133.426,,133.426,,,,,,,,,,,,,,,135.5265,,,,0.0019544414526422,0.0019544414526422,,,
BAU,17,,DIST_DSL,,2031,,8.75207,8.75207,8.75207,8.75207,,,,,,,182.252,136.797,,136.797,,,,,,,,,,,,,,,135.9992,,,,0.0019896828744206,0.0019896828744206,,,
BAU,17,,DIST_DSL,,2032,,9.13406,9.13406,9.13406,9.13406,,,,,,,191.638,139.965,,139.965,,,,,,,,,,,,,,,136.1935,,,,0.0020214028235912,0.0020214028235912,,,
BAU,17,,DIST_DSL,,2033,,9.52322,9.52322,9.52322,9.52322,,,,,,,201.296,143.056,,143.056,,,,,,,,,,,,,,,136.2451,,,,0.0020514742140097,0.0020514742140097,,,
BAU,17,,DIST_DSL,,2034,,9.91842,9.91842,9.91842,9.91842,,,,,,,211.204,146.051,,146.051,,,,,,,,,,,,,,,136.144,,,,0.0020796619012415,0.0020796619012415,,,
BAU,17,,DIST_DSL,,2035,,10.3158,10.3158,10.3158,10.3158,,,,,,,221.283,148.897,,148.897,,,,,,,,,,,,,,,135.8486,,,,0.00210522406864,0.00210522406864,,,
BAU,17,,DIST_DSL,,2036,,10.8143,10.8143,10.8143,10.8143,,,,,,,233.67,152.994,,152.994,,,,,,,,,,,,,,,136.622,,,,0.0021478943405903,0.0021478943405903,,,
BAU,17,,DIST_DSL,,2037,,11.3037,11.3037,11.3037,11.3037,,,,,,,246.018,156.737,,156.737,,,,,,,,,,,,,,,136.992,,,,0.0021849249196728,0.0021849249196728,,,
BAU,17,,DIST_DSL,,2038,,11.7774,11.7774,11.7774,11.7774,,,,,,,258.173,160.048,,160.048,,,,,,,,,,,,,,,136.9147,,,,0.002215338703176,0.002215338703176,,,
BAU,17,,DIST_DSL,,2039,,12.2577,12.2577,12.2577,12.2577,,,,,,,270.623,163.244,,163.244,,,,,,,,,,,,,,,136.683,,,,0.0022436427011279,0.0022436427011279,,,
BAU,17,,DIST_DSL,,2040,,12.7407,12.7407,12.7407,12.7407,,,,,,,283.285,166.276,,166.276,,,,,,,,,,,,,,,136.2649,,,,0.0022691972636027,0.0022691972636027,,,
BAU,17,,DIST_DSL,,2041,,13.4019,13.4019,13.4019,13.4019,,,,,,,300.087,171.391,,171.391,,,,,,,,,,,,,,,137.4733,,,,0.0023224989863664,0.0023224989863664,,,
BAU,17,,DIST_DSL,,2042,,14.0748,14.0748,14.0748,14.0748,,,,,,,317.36,176.37,,176.37,,,,,,,,,,,,,,,138.4631,,,,0.002373122833218,0.002373122833218,,,
BAU,17,,DIST_DSL,,2043,,14.7608,14.7608,14.7608,14.7608,,,,,,,335.14,181.231,,181.231,,,,,,,,,,,,,,,139.2576,,,,0.0024213299560254,0.0024213299560254,,,
BAU,17,,DIST_DSL,,2044,,15.4616,15.4616,15.4616,15.4616,,,,,,,353.476,185.995,,185.995,,,,,,,,,,,,,,,139.8825,,,,0.0024674440899049,0.0024674440899049,,,
BAU,17,,DIST_DSL,,2045,,16.1771,16.1771,16.1771,16.1771,,,,,,,372.37,190.655,,190.655,,,,,,,,,,,,,,,140.3423,,,,0.002511433904338,0.002511433904338,,,
BAU,17,,DIST_DSL,,2046,,16.9611,16.9611,16.9611,16.9611,,,,,,,393.075,195.832,,195.832,,,,,,,,,,,,,,,141.0913,,,,0.0025614281050656,0.0025614281050656,,,
BAU,17,,DIST_DSL,,2047,,17.7705,17.7705,17.7705,17.7705,,,,,,,414.618,200.997,,200.997,,,,,,,,,,,,,,,141.7371,,,,0.0026104451898948,0.0026104451898948,,,
BAU,17,,DIST_DSL,,2048,,18.5998,18.5998,18.5998,18.5998,,,,,,,436.883,206.082,,206.082,,,,,,,,,,,,,,,142.2366,,,,0.0026576100142407,0.0026576100142407,,,
BAU,17,,DIST_DSL,,2049,,19.4471,19.4471,19.4471,19.4471,,,,,,,459.833,211.061,,211.061,,,,,,,,,,,,,,,142.5795,,,,0.0027026258123605,0.0027026258123605,,,
BAU,17,,DIST_DSL,,2050,,20.3078,20.3078,20.3078,20.3078,,,,,,,483.369,215.884,,215.884,,,,,,,,,,,,,,,142.7402,,,,0.0027448856612906,0.0027448856612906,,,
BAU,17,,DIST_DSL,,2051,,21.1256,21.1256,21.1256,21.1256,,,,,,,506.144,219.963,,219.963,,,,,,,,,,,,,,,142.3483,,,,0.0027770214637204,0.0027770214637204,,,
BAU,17,,DIST_DSL,,2052,,21.9635,21.9635,21.9635,21.9635,,,,,,,529.662,223.98,,223.98,,,,,,,,,,,,,,,141.8691,,,,0.0028077836373552,0.0028077836373552,,,
