Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,74,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,74,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,74,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,74,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,74,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,74,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,140.454,120.856,,120.856,,,,,,,,,,,,,,,133.7657,,,,0.0018211562747576,0.0018211562747576,,,
LTS,74,,DIST_DSL,,2027,,7.23536,7.23536,7.23536,7.23536,,,,,,,145.268,121.629,,121.629,,,,,,,,,,,,,,,131.7624,,,,0.0018198796917696,0.0018198796917696,,,
LTS,74,,DIST_DSL,,2028,,7.33928,7.33928,7.33928,7.33928,,,,,,,148.066,120.631,,120.631,,,,,,,,,,,,,,,127.905,,,,0.001792204998493,0.001792204998493,,,
LTS,74,,DIST_DSL,,2029,,7.49606,7.49606,7.49606,7.49606,,,,,,,151.956,120.463,,120.463,,,,,,,,,,,,,,,125.0146,,,,0.0017770915912423,0.0017770915912423,,,
LTS,74,,DIST_DSL,,2030,,7.615,7.615,7.615,7.615,,,,,,,155.107,119.647,,119.647,,,,,,,,,,,,,,,121.5304,,,,0.0017526006798959,0.0017526006798959,,,
LTS,74,,DIST_DSL,,2031,,7.43575,7.43575,7.43575,7.43575,,,,,,,152.177,114.223,,114.223,,,,,,,,,,,,,,,113.5568,,,,0.0016613464770321,0.0016613464770321,,,
LTS,74,,DIST_DSL,,2032,,7.24381,7.24381,7.24381,7.24381,,,,,,,148.952,108.788,,108.788,,,,,,,,,,,,,,,105.8574,,,,0.0015711482079229,0.0015711482079229,,,
LTS,74,,DIST_DSL,,2033,,7.0073,7.0073,7.0073,7.0073,,,,,,,144.769,102.883,,102.883,,,,,,,,,,,,,,,97.9854,,,,0.0014753871913472,0.0014753871913472,,,
LTS,74,,DIST_DSL,,2034,,6.80714,6.80714,6.80714,6.80714,,,,,,,141.294,97.7073,,97.7073,,,,,,,,,,,,,,,91.0794,,,,0.0013912775368409,0.0013912775368409,,,
LTS,74,,DIST_DSL,,2035,,6.59999,6.59999,6.59999,6.59999,,,,,,,137.635,92.6118,,92.6118,,,,,,,,,,,,,,,84.496,,,,0.0013094187611751,0.0013094187611751,,,
LTS,74,,DIST_DSL,,2036,,6.38597,6.38597,6.38597,6.38597,,,,,,,133.791,87.599,,87.599,,,,,,,,,,,,,,,78.2248,,,,0.0012298048192507,0.0012298048192507,,,
LTS,74,,DIST_DSL,,2037,,6.17059,6.17059,6.17059,6.17059,,,,,,,129.877,82.7443,,82.7443,,,,,,,,,,,,,,,72.3204,,,,0.0011534563333739,0.0011534563333739,,,
LTS,74,,DIST_DSL,,2038,,5.97924,5.97924,5.97924,5.97924,,,,,,,126.43,78.3773,,78.3773,,,,,,,,,,,,,,,67.0485,,,,0.0010848724145225,0.0010848724145225,,,
LTS,74,,DIST_DSL,,2039,,5.7999,5.7999,5.7999,5.7999,,,,,,,123.201,74.3167,,74.3167,,,,,,,,,,,,,,,62.2249,,,,0.0010214153499162,0.0010214153499162,,,
LTS,74,,DIST_DSL,,2040,,5.61568,5.61568,5.61568,5.61568,,,,,,,119.833,70.3365,,70.3365,,,,,,,,,,,,,,,57.6417,,,,0.0009598960355892,0.0009598960355892,,,
LTS,74,,DIST_DSL,,2041,,5.55301,5.55301,5.55301,5.55301,,,,,,,119.034,67.9849,,67.9849,,,,,,,,,,,,,,,54.5308,,,,0.0009212519342587,0.0009212519342587,,,
LTS,74,,DIST_DSL,,2042,,5.44661,5.44661,5.44661,5.44661,,,,,,,117.282,65.1785,,65.1785,,,,,,,,,,,,,,,51.1697,,,,0.0008769975236787,0.0008769975236787,,,
LTS,74,,DIST_DSL,,2043,,5.37614,5.37614,5.37614,5.37614,,,,,,,116.286,62.8832,,62.8832,,,,,,,,,,,,,,,48.3192,,,,0.0008401446274186,0.0008401446274186,,,
LTS,74,,DIST_DSL,,2044,,5.26741,5.26741,5.26741,5.26741,,,,,,,114.445,60.2198,,60.2198,,,,,,,,,,,,,,,45.2898,,,,0.000798882788965,0.000798882788965,,,
LTS,74,,DIST_DSL,,2045,,5.14404,5.14404,5.14404,5.14404,,,,,,,112.264,57.4797,,57.4797,,,,,,,,,,,,,,,42.3111,,,,0.0007571577507331,0.0007571577507331,,,
LTS,74,,DIST_DSL,,2046,,5.02007,5.02007,5.02007,5.02007,,,,,,,110.045,54.8252,,54.8252,,,,,,,,,,,,,,,39.4998,,,,0.0007170935130043,0.0007170935130043,,,
LTS,74,,DIST_DSL,,2047,,4.89257,4.89257,4.89257,4.89257,,,,,,,107.726,52.2229,,52.2229,,,,,,,,,,,,,,,36.8261,,,,0.00067824348713,0.00067824348713,,,
LTS,74,,DIST_DSL,,2048,,4.76737,4.76737,4.76737,4.76737,,,,,,,105.431,49.7331,,49.7331,,,,,,,,,,,,,,,34.3253,,,,0.000641346962873,0.000641346962873,,,
LTS,74,,DIST_DSL,,2049,,4.6218,4.6218,4.6218,4.6218,,,,,,,102.661,47.1208,,47.1208,,,,,,,,,,,,,,,31.8319,,,,0.0006033784927824,0.0006033784927824,,,
LTS,74,,DIST_DSL,,2050,,4.45815,4.45815,4.45815,4.45815,,,,,,,99.4581,44.4204,,44.4204,,,,,,,,,,,,,,,29.3703,,,,0.0005647862470186,0.0005647862470186,,,
LTS,74,,DIST_DSL,,2051,,4.13953,4.13953,4.13953,4.13953,,,,,,,92.7515,40.3086,,40.3086,,,,,,,,,,,,,,,26.0855,,,,0.0005088907009815,0.0005088907009815,,,
LTS,74,,DIST_DSL,,2052,,3.82929,3.82929,3.82929,3.82929,,,,,,,86.172,36.4398,,36.4398,,,,,,,,,,,,,,,23.081,,,,0.0004568034389787,0.0004568034389787,,,
LTS,74,,DIST_DSL,,2053,,3.53431,3.53431,3.53431,3.53431,,,,,,,79.8768,32.8673,,32.8673,,,,,,,,,,,,,,,20.3761,,,,0.0004091131779598,0.0004091131779598,,,
LTS,74,,DIST_DSL,,2054,,3.27949,3.27949,3.27949,3.27949,,,,,,,74.436,29.803,,29.803,,,,,,,,,,,,,,,18.084,,,,0.0003683540564816,0.0003683540564816,,,
LTS,74,,DIST_DSL,,2055,,3.19777,3.19777,3.19777,3.19777,,,,,,,72.8915,28.398,,28.398,,,,,,,,,,,,,,,16.8654,,,,0.000348512962638,0.000348512962638,,,
LTS,74,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,,,,388.333,383.064,,383.064,,,,,,,,,,,,,,,472.0212,,,,0.0057104435033233,0.0057104435033233,,,
LTS,74,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
LTS,74,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
LTS,74,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
LTS,74,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
LTS,74,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,,,,342.451,294.669,,294.669,,,,,,,,,,,,,,,326.1438,,,,0.0044402921059352,0.0044402921059352,,,
LTS,74,,DIST_GSL,,2027,,17.4835,17.4835,17.4835,17.4835,,,,,,,313.777,262.718,,262.718,,,,,,,,,,,,,,,284.605,,,,0.0039309165820717,0.0039309165820717,,,
LTS,74,,DIST_GSL,,2028,,15.8502,15.8502,15.8502,15.8502,,,,,,,285.341,232.47,,232.47,,,,,,,,,,,,,,,246.4883,,,,0.003453794702869,0.003453794702869,,,
LTS,74,,DIST_GSL,,2029,,14.2413,14.2413,14.2413,14.2413,,,,,,,257.168,203.87,,203.87,,,,,,,,,,,,,,,211.5728,,,,0.0030075225087303,0.0030075225087303,,,
LTS,74,,DIST_GSL,,2030,,12.6654,12.6654,12.6654,12.6654,,,,,,,229.412,176.965,,176.965,,,,,,,,,,,,,,,179.7503,,,,0.0025921952405519,0.0025921952405519,,,
LTS,74,,DIST_GSL,,2031,,12.2853,12.2853,12.2853,12.2853,,,,,,,223.208,167.538,,167.538,,,,,,,,,,,,,,,166.5612,,,,0.002436805985434,0.002436805985434,,,
LTS,74,,DIST_GSL,,2032,,11.8914,11.8914,11.8914,11.8914,,,,,,,216.711,158.277,,158.277,,,,,,,,,,,,,,,154.0125,,,,0.0022858712826091,0.0022858712826091,,,
LTS,74,,DIST_GSL,,2033,,11.5118,11.5118,11.5118,11.5118,,,,,,,210.431,149.548,,149.548,,,,,,,,,,,,,,,142.428,,,,0.0021445696389585,0.0021445696389585,,,
LTS,74,,DIST_GSL,,2034,,11.0831,11.0831,11.0831,11.0831,,,,,,,203.209,140.523,,140.523,,,,,,,,,,,,,,,130.9903,,,,0.0020009350502067,0.0020009350502067,,,
LTS,74,,DIST_GSL,,2035,,10.6431,10.6431,10.6431,10.6431,,,,,,,195.732,131.704,,131.704,,,,,,,,,,,,,,,120.1625,,,,0.0018621364693743,0.0018621364693743,,,
