Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,EmissionsPenalty,SpecifiedDemandProfile,YearSplit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
13,1,LTS,E5COMDSL,,,,2021,0.1692,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2022,0.165,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2023,0.1851,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2024,0.1854,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2025,0.1857,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2026,0.186,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2027,0.1828,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2028,0.1798,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2029,0.1766,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2030,0.1735,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2031,0.1704,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2032,0.1672,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2033,0.164,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2034,0.1609,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2035,0.1578,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2036,0.1546,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2037,0.1515,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2038,0.1483,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2039,0.1452,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2040,0.142,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2041,0.1389,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2042,0.1357,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2043,0.1325,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2044,0.1294,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2045,0.1262,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2046,0.123,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2047,0.1198,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2048,0.1166,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2049,0.1134,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2050,0.1101,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2051,0.1104,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2052,0.1106,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2053,0.1109,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2054,0.1112,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMDSL,,,,2055,0.1114,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMGSL,,,,2021,0.0244,,,,,,,,,,,,,,,,,,,,,,,,
13,1,LTS,E5COMGSL,,,,2022,0.1515,,,,,,,,,,,,,,,,,,,,,,,,
