Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,64,,COMPOST,,2026,,0.0145179,0.0145179,0.0145179,0.0145179,,,0.533532,0.363113,,,0.914627,0.598981,0.914627,,0.406468,,,,-0.848425,-0.555627,,,,,,,,0.5079,,0.8707,0.8707,,nan,,nan,nan,
LTS,64,,COMPOST,,2027,,0.0294374,0.0294374,0.0294374,0.0294374,,,1.08182,0.681732,,,1.85455,1.12457,1.85455,,0.763129,,,,-1.72032,-1.04317,,,,,,,,0.9805,,1.6809,1.6809,,nan,,nan,nan,
LTS,64,,COMPOST,,2028,,0.0448503,0.0448503,0.0448503,0.0448503,,,1.64825,0.961738,,,2.82557,1.58646,2.82557,,1.07657,,,,-2.62105,-1.47163,,,,,,,,1.4222,,2.438,2.438,,nan,,nan,nan,
LTS,64,,COMPOST,,2029,,0.0605401,0.0605401,0.0605401,0.0605401,,,2.22485,1.20202,,,3.81402,1.98281,3.81402,,1.34553,,,,-3.53796,-1.83929,,,,,,,,1.8276,,3.133,3.133,,nan,,nan,nan,
LTS,64,,COMPOST,,2030,,0.0766077,0.0766077,0.0766077,0.0766077,,,2.81533,1.40837,,,4.82628,2.3232,4.82628,,1.57652,,,,-4.47695,-2.15505,,,,,,,,2.2017,,3.7743,3.7743,,nan,,nan,nan,
LTS,64,,COMPOST,,2031,,0.0932305,0.0932305,0.0932305,0.0932305,,,3.42622,1.587,,,5.87352,2.61788,5.87352,,1.77649,,,,-5.44839,-2.42839,,,,,,,,2.5509,,4.3729,4.3729,,nan,,nan,nan,
LTS,64,,COMPOST,,2032,,0.110276,0.110276,0.110276,0.110276,,,4.05266,1.73812,,,6.94742,2.86715,6.94742,,1.94564,,,,-6.44456,-2.65962,,,,,,,,2.8725,,4.9243,4.9243,,nan,,nan,nan,
LTS,64,,COMPOST,,2033,,0.127739,0.127739,0.127739,0.127739,,,4.69439,1.86421,,,8.04753,3.07514,8.04753,,2.08679,,,,-7.46504,-2.85256,,,,,,,,3.1677,,5.4303,5.4303,,nan,,nan,nan,
LTS,64,,COMPOST,,2034,,0.145724,0.145724,0.145724,0.145724,,,5.35534,1.96915,,,9.18059,3.24825,9.18059,,2.20426,,,,-8.51609,-3.01314,,,,,,,,3.4403,,5.8976,5.8976,,nan,,nan,nan,
LTS,64,,COMPOST,,2035,,0.163999,0.163999,0.163999,0.163999,,,6.02696,2.05194,,,10.3319,3.38483,10.3319,,2.29694,,,,-9.58409,-3.13983,,,,,,,,3.686,,6.3188,6.3188,,nan,,nan,nan,
LTS,64,,COMPOST,,2036,,0.183018,0.183018,0.183018,0.183018,,,6.72592,2.12029,,,11.5301,3.49757,11.5301,,2.37345,,,,-10.6956,-3.24441,,,,,,,,3.9161,,6.7132,6.7132,,nan,,nan,nan,
LTS,64,,COMPOST,,2037,,0.202497,0.202497,0.202497,0.202497,,,7.44176,2.17218,,,12.7573,3.58317,12.7573,,2.43153,,,,-11.8339,-3.32381,,,,,,,,4.125,,7.0713,7.0713,,nan,,nan,nan,
LTS,64,,COMPOST,,2038,,0.22243,0.22243,0.22243,0.22243,,,8.1743,2.20926,,,14.0131,3.64433,14.0131,,2.47304,,,,-12.9988,-3.38055,,,,,,,,4.3136,,7.3947,7.3947,,nan,,nan,nan,
LTS,64,,COMPOST,,2039,,0.242935,0.242935,0.242935,0.242935,,,8.92785,2.23419,,,15.3049,3.68545,15.3049,,2.50094,,,,-14.1971,-3.41869,,,,,,,,4.4852,,7.6889,7.6889,,nan,,nan,nan,
LTS,64,,COMPOST,,2040,,0.263764,0.263764,0.263764,0.263764,,,9.69332,2.24606,,,16.6171,3.70504,16.6171,,2.51423,,,,-15.4144,-3.43686,,,,,,,,4.6361,,7.9476,7.9476,,nan,,nan,nan,
LTS,64,,COMPOST,,2041,,0.285501,0.285501,0.285501,0.285501,,,10.4922,2.25108,,,17.9866,3.71331,17.9866,,2.51985,,,,-16.6847,-3.44454,,,,,,,,4.7774,,8.1898,8.1898,,nan,,nan,nan,
LTS,64,,COMPOST,,2042,,0.307767,0.307767,0.307767,0.307767,,,11.3105,2.24689,,,19.3893,3.7064,19.3893,,2.51516,,,,-17.9859,-3.43813,,,,,,,,4.9029,,8.4049,8.4049,,nan,,nan,nan,
LTS,64,,COMPOST,,2043,,0.330514,0.330514,0.330514,0.330514,,,12.1464,2.23421,,,20.8224,3.68549,20.8224,,2.50097,,,,-19.3152,-3.41873,,,,,,,,5.0126,,8.593,8.593,,nan,,nan,nan,
LTS,64,,COMPOST,,2044,,0.353759,0.353759,0.353759,0.353759,,,13.0006,2.21421,,,22.2868,3.6525,22.2868,,2.47858,,,,-20.6737,-3.38812,,,,,,,,5.1077,,8.756,8.756,,nan,,nan,nan,
LTS,64,,COMPOST,,2045,,0.377663,0.377663,0.377663,0.377663,,,13.8791,2.18873,,,23.7928,3.61046,23.7928,,2.45006,,,,-22.0706,-3.34913,,,,,,,,5.1912,,8.8992,8.8992,,nan,,nan,nan,
LTS,64,,COMPOST,,2046,,0.402495,0.402495,0.402495,0.402495,,,14.7917,2.15985,,,25.3572,3.56283,25.3572,,2.41773,,,,-23.5218,-3.30495,,,,,,,,5.2671,,9.0293,9.0293,,nan,,nan,nan,
LTS,64,,COMPOST,,2047,,0.427923,0.427923,0.427923,0.427923,,,15.7262,2.12621,,,26.9592,3.50733,26.9592,,2.38007,,,,-25.0078,-3.25347,,,,,,,,5.3311,,9.1391,9.1391,,nan,,nan,nan,
LTS,64,,COMPOST,,2048,,0.453883,0.453883,0.453883,0.453883,,,16.6802,2.08814,,,28.5946,3.44454,28.5946,,2.33746,,,,-26.5249,-3.19522,,,,,,,,5.3832,,9.2284,9.2284,,nan,,nan,nan,
LTS,64,,COMPOST,,2049,,0.480406,0.480406,0.480406,0.480406,,,17.6549,2.04645,,,30.2655,3.37576,30.2655,,2.29079,,,,-28.0749,-3.13142,,,,,,,,5.4244,,9.299,9.299,,nan,,nan,nan,
LTS,64,,COMPOST,,2050,,0.507671,0.507671,0.507671,0.507671,,,18.6569,2.0024,,,31.9833,3.30311,31.9833,,2.24148,,,,-29.6683,-3.06402,,,,,,,,5.4572,,9.3553,9.3553,,nan,,nan,nan,
LTS,64,,COMPOST,,2051,,0.53532,0.53532,0.53532,0.53532,,,19.673,1.95505,,,33.7252,3.225,33.7252,,2.18848,,,,-31.2841,-2.99157,,,,,,,,5.4783,,9.3914,9.3914,,nan,,nan,nan,
LTS,64,,COMPOST,,2052,,0.563529,0.563529,0.563529,0.563529,,,20.7097,1.90562,,,35.5023,3.14347,35.5023,,2.13315,,,,-32.9326,-2.91594,,,,,,,,5.4903,,9.4119,9.4119,,nan,,nan,nan,
LTS,64,,COMPOST,,2053,,0.592344,0.592344,0.592344,0.592344,,,21.7686,1.85469,,,37.3177,3.05944,37.3177,,2.07613,,,,-34.6166,-2.838,,,,,,,,5.4941,,9.4185,9.4185,,nan,,nan,nan,
LTS,64,,COMPOST,,2054,,0.621674,0.621674,0.621674,0.621674,,,22.8465,1.80234,,,39.1654,2.97308,39.1654,,2.01753,,,,-36.3306,-2.75789,,,,,,,,5.4895,,9.4106,9.4106,,nan,,nan,nan,
