Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,13,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,13,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,13,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,13,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,13,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,13,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,13,2027,DIST_DSL,,,11.265454,,,,,,,,,,,,,11.265454,,,,,11.265454,,,11.265454,,,,,,
BAU,13,2028,DIST_DSL,,,11.464843,,,,,,,,,,,,,11.464843,,,,,11.464843,,,11.464843,,,,,,
BAU,13,2029,DIST_DSL,,,11.661484,,,,,,,,,,,,,11.661484,,,,,11.661484,,,11.661484,,,,,,
BAU,13,2030,DIST_DSL,,,11.863315,,,,,,,,,,,,,11.863315,,,,,11.863315,,,11.863315,,,,,,
BAU,13,2031,DIST_DSL,,,12.088761,,,,,,,,,,,,,12.088761,,,,,12.088761,,,12.088761,,,,,,
BAU,13,2032,DIST_DSL,,,12.31111,,,,,,,,,,,,,12.31111,,,,,12.31111,,,12.31111,,,,,,
BAU,13,2033,DIST_DSL,,,12.532146,,,,,,,,,,,,,12.532146,,,,,12.532146,,,12.532146,,,,,,
BAU,13,2034,DIST_DSL,,,12.750787,,,,,,,,,,,,,12.750787,,,,,12.750787,,,12.750787,,,,,,
BAU,13,2035,DIST_DSL,,,12.968386,,,,,,,,,,,,,12.968386,,,,,12.968386,,,12.968386,,,,,,
BAU,13,2036,DIST_DSL,,,13.245156,,,,,,,,,,,,,13.245156,,,,,13.245156,,,13.245156,,,,,,
BAU,13,2037,DIST_DSL,,,13.543825,,,,,,,,,,,,,13.543825,,,,,13.543825,,,13.543825,,,,,,
BAU,13,2038,DIST_DSL,,,13.805464,,,,,,,,,,,,,13.805464,,,,,13.805464,,,13.805464,,,,,,
BAU,13,2039,DIST_DSL,,,14.065441,,,,,,,,,,,,,14.065441,,,,,14.065441,,,14.065441,,,,,,
BAU,13,2040,DIST_DSL,,,14.321995,,,,,,,,,,,,,14.321995,,,,,14.321995,,,14.321995,,,,,,
BAU,13,2041,DIST_DSL,,,14.725353,,,,,,,,,,,,,14.725353,,,,,14.725353,,,14.725353,,,,,,
BAU,13,2042,DIST_DSL,,,15.130126,,,,,,,,,,,,,15.130126,,,,,15.130126,,,15.130126,,,,,,
BAU,13,2043,DIST_DSL,,,15.537566,,,,,,,,,,,,,15.537566,,,,,15.537566,,,15.537566,,,,,,
BAU,13,2044,DIST_DSL,,,15.948835,,,,,,,,,,,,,15.948835,,,,,15.948835,,,15.948835,,,,,,
BAU,13,2045,DIST_DSL,,,16.363346,,,,,,,,,,,,,16.363346,,,,,16.363346,,,16.363346,,,,,,
BAU,13,2046,DIST_DSL,,,16.822356,,,,,,,,,,,,,16.822356,,,,,16.822356,,,16.822356,,,,,,
BAU,13,2047,DIST_DSL,,,17.291651,,,,,,,,,,,,,17.291651,,,,,17.291651,,,17.291651,,,,,,
BAU,13,2048,DIST_DSL,,,17.768095,,,,,,,,,,,,,17.768095,,,,,17.768095,,,17.768095,,,,,,
BAU,13,2049,DIST_DSL,,,18.247625,,,,,,,,,,,,,18.247625,,,,,18.247625,,,18.247625,,,,,,
BAU,13,2050,DIST_DSL,,,18.729579,,,,,,,,,,,,,18.729579,,,,,18.729579,,,18.729579,,,,,,
BAU,13,2051,DIST_DSL,,,19.156873,,,,,,,,,,,,,19.156873,,,,,19.156873,,,19.156873,,,,,,
BAU,13,2052,DIST_DSL,,,19.591334,,,,,,,,,,,,,19.591334,,,,,19.591334,,,19.591334,,,,,,
BAU,13,2053,DIST_DSL,,,20.036283,,,,,,,,,,,,,20.036283,,,,,20.036283,,,20.036283,,,,,,
BAU,13,2054,DIST_DSL,,,20.488422,,,,,,,,,,,,,20.488422,,,,,20.488422,,,20.488422,,,,,,
BAU,13,2055,DIST_DSL,,,20.950349,,,,,,,,,,,,,20.950349,,,,,20.950349,,,20.950349,,,,,,
BAU,13,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
BAU,13,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
BAU,13,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
BAU,13,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
BAU,13,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
BAU,13,2026,DIST_GSL,,,24.925077,,,,,,,,,,,,,24.925077,,,,,24.925077,,,24.925077,,,,,,
BAU,13,2027,DIST_GSL,,,25.200981,,,,,,,,,,,,,25.200981,,,,,25.200981,,,25.200981,,,,,,
BAU,13,2028,DIST_GSL,,,25.484723,,,,,,,,,,,,,25.484723,,,,,25.484723,,,25.484723,,,,,,
BAU,13,2029,DIST_GSL,,,25.764569,,,,,,,,,,,,,25.764569,,,,,25.764569,,,25.764569,,,,,,
BAU,13,2030,DIST_GSL,,,26.029822,,,,,,,,,,,,,26.029822,,,,,26.029822,,,26.029822,,,,,,
BAU,13,2031,DIST_GSL,,,26.327954,,,,,,,,,,,,,26.327954,,,,,26.327954,,,26.327954,,,,,,
BAU,13,2032,DIST_GSL,,,26.61713,,,,,,,,,,,,,26.61713,,,,,26.61713,,,26.61713,,,,,,
BAU,13,2033,DIST_GSL,,,26.89911,,,,,,,,,,,,,26.89911,,,,,26.89911,,,26.89911,,,,,,
BAU,13,2034,DIST_GSL,,,27.173638,,,,,,,,,,,,,27.173638,,,,,27.173638,,,27.173638,,,,,,
BAU,13,2035,DIST_GSL,,,27.440445,,,,,,,,,,,,,27.440445,,,,,27.440445,,,27.440445,,,,,,
BAU,13,2036,DIST_GSL,,,27.796419,,,,,,,,,,,,,27.796419,,,,,27.796419,,,27.796419,,,,,,
BAU,13,2037,DIST_GSL,,,28.120264,,,,,,,,,,,,,28.120264,,,,,28.120264,,,28.120264,,,,,,
BAU,13,2038,DIST_GSL,,,28.468397,,,,,,,,,,,,,28.468397,,,,,28.468397,,,28.468397,,,,,,
BAU,13,2039,DIST_GSL,,,28.80841,,,,,,,,,,,,,28.80841,,,,,28.80841,,,28.80841,,,,,,
BAU,13,2040,DIST_GSL,,,29.137896,,,,,,,,,,,,,29.137896,,,,,29.137896,,,29.137896,,,,,,
BAU,13,2041,DIST_GSL,,,29.653967,,,,,,,,,,,,,29.653967,,,,,29.653967,,,29.653967,,,,,,
