Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,34,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2026,,0.74577,0.74577,0.74577,0.74577,,,,,,,32.9668,21.5897,32.9668,,77.8057,,,,85.8403,56.2161,,,,,,,,,,31.385,31.385,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2027,,0.735384,0.735384,0.735384,0.735384,,,,,,,32.5076,19.712,32.5076,,70.5437,,,,83.8279,50.8316,,,,,,,,,,29.4629,29.4629,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2028,,0.724901,0.724901,0.724901,0.724901,,,,,,,32.0442,17.9917,32.0442,,63.9293,,,,81.8176,45.9376,,,,,,,,,,27.6494,27.6494,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2029,,0.714512,0.714512,0.714512,0.714512,,,,,,,31.585,16.4202,31.585,,57.9223,,,,79.8311,41.5021,,,,,,,,,,25.9455,25.9455,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2030,,0.704032,0.704032,0.704032,0.704032,,,,,,,31.1217,14.9809,31.1217,,52.452,,,,77.8435,37.4711,,,,,,,,,,24.3383,24.3383,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2031,,0.69359,0.69359,0.69359,0.69359,,,,,,,30.6602,13.6655,30.6602,,47.5532,,,,76.0313,33.8878,,,,,,,,,,22.8269,22.8269,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2032,,0.683235,0.683235,0.683235,0.683235,,,,,,,30.2024,12.4643,30.2024,,43.0966,,,,74.2253,30.6322,,,,,,,,,,21.4071,21.4071,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2033,,0.672793,0.672793,0.672793,0.672793,,,,,,,29.7408,11.3646,29.7408,,39.0329,,,,72.4067,27.6682,,,,,,,,,,20.0685,20.0685,,,,nan,nan,
BAU,34,,NO_CONTR_OD,,2034,,0.662351,0.662351,0.662351,0.662351,,,,,,,29.2792,10.3595,29.2792,,35.3351,,,,70.5891,24.9756,,,,,,,,,,18.809,18.809,,,,nan,nan,
