Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,31,,COMPOST,,2026,,0.0144641,0.0144641,0.0144641,0.0144641,,,0.531554,0.361767,,,0.911236,0.596761,0.911236,,0.404961,,,,-0.84528,-0.553566,,,,,,,,0.506,,0.8675,0.8675,,nan,,nan,nan,
LTS,31,,COMPOST,,2027,,0.0292238,0.0292238,0.0292238,0.0292238,,,1.07397,0.676785,,,1.8411,1.11641,1.8411,,0.757592,,,,-1.70784,-1.0356,,,,,,,,0.9734,,1.6687,1.6687,,nan,,nan,nan,
LTS,31,,COMPOST,,2028,,0.0443724,0.0443724,0.0443724,0.0443724,,,1.63068,0.951489,,,2.79546,1.56955,2.79546,,1.06509,,,,-2.59312,-1.45594,,,,,,,,1.407,,2.4121,2.4121,,nan,,nan,nan,
LTS,31,,COMPOST,,2029,,0.0596975,0.0596975,0.0596975,0.0596975,,,2.19388,1.18529,,,3.76094,1.95522,3.76094,,1.32681,,,,-3.48872,-1.8137,,,,,,,,1.8022,,3.0894,3.0894,,nan,,nan,nan,
LTS,31,,COMPOST,,2030,,0.0753018,0.0753018,0.0753018,0.0753018,,,2.76734,1.38436,,,4.74401,2.2836,4.74401,,1.54965,,,,-4.40064,-2.11831,,,,,,,,2.1642,,3.71,3.71,,nan,,nan,nan,
LTS,31,,COMPOST,,2031,,0.0913611,0.0913611,0.0913611,0.0913611,,,3.35752,1.55518,,,5.75575,2.56538,5.75575,,1.74087,,,,-5.33914,-2.3797,,,,,,,,2.4997,,4.2852,4.2852,,nan,,nan,nan,
LTS,31,,COMPOST,,2032,,0.107747,0.107747,0.107747,0.107747,,,3.95969,1.69824,,,6.78804,2.80137,6.78804,,1.90101,,,,-6.29671,-2.59861,,,,,,,,2.8066,,4.8113,4.8113,,nan,,nan,nan,
LTS,31,,COMPOST,,2033,,0.124453,0.124453,0.124453,0.124453,,,4.57365,1.81626,,,7.84054,2.99605,7.84054,,2.03312,,,,-7.27304,-2.77919,,,,,,,,3.0862,,5.2906,5.2906,,nan,,nan,nan,
LTS,31,,COMPOST,,2034,,0.141586,0.141586,0.141586,0.141586,,,5.20327,1.91323,,,8.9199,3.15602,8.9199,,2.14167,,,,-8.27427,-2.92758,,,,,,,,3.3426,,5.7302,5.7302,,nan,,nan,nan,
LTS,31,,COMPOST,,2035,,0.158919,0.158919,0.158919,0.158919,,,5.84028,1.98839,,,10.0119,3.27999,10.0119,,2.2258,,,,-9.28723,-3.04258,,,,,,,,3.5718,,6.1231,6.1231,,nan,,nan,nan,
LTS,31,,COMPOST,,2036,,0.176894,0.176894,0.176894,0.176894,,,6.50087,2.04935,,,11.1444,3.38054,11.1444,,2.29403,,,,-10.3377,-3.13586,,,,,,,,3.785,,6.4887,6.4887,,nan,,nan,nan,
LTS,31,,COMPOST,,2037,,0.195236,0.195236,0.195236,0.195236,,,7.17492,2.09429,,,12.2999,3.45468,12.2999,,2.34434,,,,-11.4096,-3.20463,,,,,,,,3.977,,6.8178,6.8178,,nan,,nan,nan,
LTS,31,,COMPOST,,2038,,0.213939,0.213939,0.213939,0.213939,,,7.86227,2.12493,,,13.4782,3.50522,13.4782,,2.37864,,,,-12.5026,-3.25151,,,,,,,,4.1489,,7.1125,7.1125,,nan,,nan,nan,
LTS,31,,COMPOST,,2039,,0.233118,0.233118,0.233118,0.233118,,,8.5671,2.14391,,,14.6865,3.53653,14.6865,,2.39989,,,,-13.6234,-3.28055,,,,,,,,4.304,,7.3782,7.3782,,nan,,nan,nan,
LTS,31,,COMPOST,,2040,,0.252536,0.252536,0.252536,0.252536,,,9.28069,2.15045,,,15.9098,3.54732,15.9098,,2.40721,,,,-14.7582,-3.29056,,,,,,,,4.4387,,7.6093,7.6093,,nan,,nan,nan,
LTS,31,,COMPOST,,2041,,0.272751,0.272751,0.272751,0.272751,,,10.0236,2.15055,,,17.1833,3.54749,17.1833,,2.40732,,,,-15.9396,-3.29071,,,,,,,,4.564,,7.824,7.824,,nan,,nan,nan,
LTS,31,,COMPOST,,2042,,0.293401,0.293401,0.293401,0.293401,,,10.7825,2.142,,,18.4843,3.53339,18.4843,,2.39775,,,,-17.1464,-3.27764,,,,,,,,4.674,,8.0126,8.0126,,nan,,nan,nan,
LTS,31,,COMPOST,,2043,,0.314439,0.314439,0.314439,0.314439,,,11.5556,2.12555,,,19.8096,3.50624,19.8096,,2.37933,,,,-18.3758,-3.25246,,,,,,,,4.7688,,8.1751,8.1751,,nan,,nan,nan,
LTS,31,,COMPOST,,2044,,0.335883,0.335883,0.335883,0.335883,,,12.3437,2.10232,,,21.1606,3.46793,21.1606,,2.35333,,,,-19.629,-3.21692,,,,,,,,4.8496,,8.3136,8.3136,,nan,,nan,nan,
LTS,31,,COMPOST,,2045,,0.357885,0.357885,0.357885,0.357885,,,13.1523,2.07411,,,22.5468,3.42139,22.5468,,2.32175,,,,-20.9148,-3.17374,,,,,,,,4.9193,,8.4332,8.4332,,nan,,nan,nan,
LTS,31,,COMPOST,,2046,,0.3807,0.3807,0.3807,0.3807,,,13.9907,2.04289,,,23.9841,3.3699,23.9841,,2.28681,,,,-22.2481,-3.12598,,,,,,,,4.9818,,8.5403,8.5403,,nan,,nan,nan,
LTS,31,,COMPOST,,2047,,0.404012,0.404012,0.404012,0.404012,,,14.8474,2.0074,,,25.4527,3.31135,25.4527,,2.24708,,,,-23.6104,-3.07167,,,,,,,,5.0332,,8.6284,8.6284,,nan,,nan,nan,
LTS,31,,COMPOST,,2048,,0.42776,0.42776,0.42776,0.42776,,,15.7202,1.96796,,,26.9489,3.24629,26.9489,,2.20293,,,,-24.9983,-3.01132,,,,,,,,5.0734,,8.6973,8.6973,,nan,,nan,nan,
LTS,31,,COMPOST,,2049,,0.451974,0.451974,0.451974,0.451974,,,16.61,1.92533,,,28.4744,3.17597,28.4744,,2.15521,,,,-26.4134,-2.94609,,,,,,,,5.1034,,8.7487,8.7487,,nan,,nan,nan,
LTS,31,,COMPOST,,2050,,0.476824,0.476824,0.476824,0.476824,,,17.5233,1.88073,,,30.0399,3.1024,30.0399,,2.10528,,,,-27.8656,-2.87784,,,,,,,,5.1256,,8.7868,8.7868,,nan,,nan,nan,
LTS,31,,COMPOST,,2051,,0.50197,0.50197,0.50197,0.50197,,,18.4474,1.83325,,,31.6241,3.02408,31.6241,,2.05214,,,,-29.3351,-2.8052,,,,,,,,5.137,,8.8063,8.8063,,nan,,nan,nan,
LTS,31,,COMPOST,,2052,,0.52758,0.52758,0.52758,0.52758,,,19.3886,1.78406,,,33.2375,2.94293,33.2375,,1.99707,,,,-30.8318,-2.72992,,,,,,,,5.1401,,8.8115,8.8115,,nan,,nan,nan,
LTS,31,,COMPOST,,2053,,0.553696,0.553696,0.553696,0.553696,,,20.3483,1.73368,,,34.8828,2.85983,34.8828,,1.94068,,,,-32.358,-2.65283,,,,,,,,5.1357,,8.804,8.804,,nan,,nan,nan,
LTS,31,,COMPOST,,2054,,0.580234,0.580234,0.580234,0.580234,,,21.3236,1.6822,,,36.5547,2.7749,36.5547,,1.88305,,,,-33.9089,-2.57405,,,,,,,,5.1236,,8.7833,8.7833,,nan,,nan,nan,
LTS,31,,COMPOST,,2055,,0.607281,0.607281,0.607281,0.607281,,,22.3176,1.63019,,,38.2587,2.68912,38.2587,,1.82484,,,,-35.4895,-2.49448,,,,,,,,5.1051,,8.7516,8.7516,,nan,,nan,nan,
LTS,31,,LANDFILL,,2026,,0.0222054,0.0222054,0.0222054,0.0222054,,,0.116578,0.0793412,,,1.47588,0.966542,1.47588,,1.04588,,,,,,,,,,,,,0.111,,1.4051,1.4051,,nan,,nan,nan,
LTS,31,,LANDFILL,,2027,,0.0449675,0.0449675,0.0449675,0.0449675,,,0.23608,0.14877,,,2.98877,1.81233,2.98877,,1.9611,,,,5.87897e-09,3.55067e-09,,,,,,,,0.214,,2.7088,2.7088,,nan,,nan,nan,
LTS,31,,LANDFILL,,2028,,0.0681692,0.0681692,0.0681692,0.0681692,,,0.357889,0.208825,,,4.53087,2.54392,4.53087,,2.75274,,,,-4.48199e-09,-2.51748e-09,,,,,,,,0.3088,,3.9095,3.9095,,nan,,nan,nan,
LTS,31,,LANDFILL,,2029,,0.0916971,0.0916971,0.0916971,0.0916971,,,0.48141,0.260091,,,6.09465,3.16845,6.09465,,3.42854,,,,-2.01981e-08,-1.04919e-08,,,,,,,,0.3955,,5.0065,5.0065,,nan,,nan,nan,
LTS,31,,LANDFILL,,2030,,0.115653,0.115653,0.115653,0.115653,,,0.607181,0.303741,,,7.68691,3.70021,7.68691,,4.00395,,,,3.40515e-09,1.64437e-09,,,,,,,,0.4748,,6.0114,6.0114,,nan,,nan,nan,
LTS,31,,LANDFILL,,2031,,0.138595,0.138595,0.138595,0.138595,,,0.727622,0.33703,,,9.21169,4.10573,9.21169,,4.44276,,,,-2.0038e-08,-8.94943e-09,,,,,,,,0.5417,,6.8582,6.8582,,nan,,nan,nan,
LTS,31,,LANDFILL,,2032,,0.161999,0.161999,0.161999,0.161999,,,0.850495,0.364763,,,10.7673,4.44357,10.7673,,4.80833,,,,-2.53203e-09,-1.06229e-09,,,,,,,,0.6028,,7.6317,7.6317,,nan,,nan,nan,
LTS,31,,LANDFILL,,2033,,0.185859,0.185859,0.185859,0.185859,,,0.975758,0.387487,,,12.3531,4.7204,12.3531,,5.10789,,,,-8.60018e-09,-3.28873e-09,,,,,,,,0.6584,,8.3356,8.3356,,nan,,nan,nan,
LTS,31,,LANDFILL,,2034,,0.210166,0.210166,0.210166,0.210166,,,1.10337,0.405708,,,13.9687,4.94237,13.9687,,5.34808,,,,-6.4465e-09,-2.25555e-09,,,,,,,,0.7088,,8.9735,8.9735,,nan,,nan,nan,
LTS,31,,LANDFILL,,2035,,0.234914,0.234914,0.234914,0.234914,,,1.2333,0.41989,,,15.6136,5.11514,15.6136,,5.53503,,,,-2.38797e-08,-7.82893e-09,,,,,,,,0.7543,,9.549,9.549,,nan,,nan,nan,
LTS,31,,LANDFILL,,2036,,0.258895,0.258895,0.258895,0.258895,,,1.3592,0.428476,,,17.2074,5.21973,17.2074,,5.64821,,,,-5.80621e-09,-1.76078e-09,,,,,,,,0.7914,,10.0187,10.0187,,nan,,nan,nan,
LTS,31,,LANDFILL,,2037,,0.283355,0.283355,0.283355,0.283355,,,1.48762,0.434221,,,18.8332,5.28972,18.8332,,5.72394,,,,8.14907e-09,2.28465e-09,,,,,,,,0.8246,,10.4392,10.4392,,nan,,nan,nan,
