Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,35,,COMPOST,,2026,,0.0143927,0.0143927,0.0143927,0.0143927,,,0.528931,0.359981,,,0.906738,0.593815,0.906738,,0.402962,,,,-0.841108,-0.550834,,,,,,,,0.5036,,0.8632,0.8632,,nan,,nan,nan,
LTS,35,,COMPOST,,2027,,0.0289405,0.0289405,0.0289405,0.0289405,,,1.06356,0.670225,,,1.82325,1.10558,1.82325,,0.750248,,,,-1.69128,-1.02556,,,,,,,,0.9639,,1.6525,1.6525,,nan,,nan,nan,
LTS,35,,COMPOST,,2028,,0.0437385,0.0437385,0.0437385,0.0437385,,,1.60739,0.937897,,,2.75553,1.54713,2.75553,,1.04988,,,,-2.55608,-1.43515,,,,,,,,1.3869,,2.3776,2.3776,,nan,,nan,nan,
LTS,35,,COMPOST,,2029,,0.0585802,0.0585802,0.0585802,0.0585802,,,2.15282,1.1631,,,3.69055,1.91862,3.69055,,1.30198,,,,-3.42343,-1.77975,,,,,,,,1.7684,,3.0316,3.0316,,nan,,nan,nan,
LTS,35,,COMPOST,,2030,,0.0735701,0.0735701,0.0735701,0.0735701,,,2.7037,1.35252,,,4.63492,2.23109,4.63492,,1.51401,,,,-4.29944,-2.0696,,,,,,,,2.1144,,3.6247,3.6247,,nan,,nan,nan,
LTS,35,,COMPOST,,2031,,0.088882,0.088882,0.088882,0.088882,,,3.26641,1.51298,,,5.59957,2.49577,5.59957,,1.69363,,,,-5.19426,-2.31513,,,,,,,,2.4319,,4.1689,4.1689,,nan,,nan,nan,
LTS,35,,COMPOST,,2032,,0.104392,0.104392,0.104392,0.104392,,,3.8364,1.64537,,,6.57668,2.71415,6.57668,,1.84182,,,,-6.10066,-2.5177,,,,,,,,2.7192,,4.6615,4.6615,,nan,,nan,nan,
LTS,35,,COMPOST,,2033,,0.120096,0.120096,0.120096,0.120096,,,4.41353,1.75267,,,7.56606,2.89116,7.56606,,1.96194,,,,-7.01842,-2.6819,,,,,,,,2.9782,,5.1054,5.1054,,nan,,nan,nan,
LTS,35,,COMPOST,,2034,,0.136098,0.136098,0.136098,0.136098,,,5.00161,1.83908,,,8.57418,3.0337,8.57418,,2.05866,,,,-7.95358,-2.81411,,,,,,,,3.213,,5.5081,5.5081,,nan,,nan,nan,
LTS,35,,COMPOST,,2035,,0.152183,0.152183,0.152183,0.152183,,,5.59272,1.9041,,,9.58751,3.14095,9.58751,,2.13145,,,,-8.89356,-2.91361,,,,,,,,3.4204,,5.8635,5.8635,,nan,,nan,nan,
LTS,35,,COMPOST,,2036,,0.168774,0.168774,0.168774,0.168774,,,6.20243,1.95527,,,10.6327,3.22535,10.6327,,2.18872,,,,-9.86313,-2.9919,,,,,,,,3.6113,,6.1907,6.1907,,nan,,nan,nan,
LTS,35,,COMPOST,,2037,,0.185607,0.185607,0.185607,0.185607,,,6.82105,1.991,,,11.6932,3.2843,11.6932,,2.22872,,,,-10.8469,-3.04658,,,,,,,,3.7809,,6.4815,6.4815,,nan,,nan,nan,
LTS,35,,COMPOST,,2038,,0.20268,0.20268,0.20268,0.20268,,,7.44849,2.01309,,,12.7688,3.32074,12.7688,,2.25345,,,,-11.8446,-3.08039,,,,,,,,3.9306,,6.7381,6.7381,,nan,,nan,nan,
LTS,35,,COMPOST,,2039,,0.220101,0.220101,0.220101,0.220101,,,8.0887,2.02419,,,13.8663,3.33905,13.8663,,2.26587,,,,-12.8627,-3.09736,,,,,,,,4.0636,,6.9662,6.9662,,nan,,nan,nan,
LTS,35,,COMPOST,,2040,,0.237646,0.237646,0.237646,0.237646,,,8.7335,2.02366,,,14.9717,3.33817,14.9717,,2.26528,,,,-13.888,-3.09655,,,,,,,,4.177,,7.1606,7.1606,,nan,,nan,nan,
LTS,35,,COMPOST,,2041,,0.255844,0.255844,0.255844,0.255844,,,9.40225,2.01724,,,16.1181,3.32758,16.1181,,2.25809,,,,-14.9515,-3.08672,,,,,,,,4.2811,,7.339,7.339,,nan,,nan,nan,
LTS,35,,COMPOST,,2042,,0.27435,0.27435,0.27435,0.27435,,,10.0823,2.00292,,,17.284,3.30395,17.284,,2.24206,,,,-16.033,-3.06481,,,,,,,,4.3705,,7.4923,7.4923,,nan,,nan,nan,
LTS,35,,COMPOST,,2043,,0.293121,0.293121,0.293121,0.293121,,,10.7722,1.98144,,,18.4666,3.26854,18.4666,,2.21802,,,,-17.13,-3.03196,,,,,,,,4.4455,,7.6208,7.6208,,nan,,nan,nan,
