Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,71,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,71,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,71,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,71,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,71,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,71,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,144.064,123.962,,123.962,,,,,,,,,,,,,,,137.2038,,,,0.0018679642650838,0.0018679642650838,,,
BAU,71,,DIST_DSL,,2027,,7.07428,7.07428,7.07428,7.07428,,,,,,,147.776,123.729,,123.729,,,,,,,,,,,,,,,134.0372,,,,0.0018512991969282,0.0018512991969282,,,
BAU,71,,DIST_DSL,,2028,,7.15245,7.15245,7.15245,7.15245,,,,,,,153.006,124.655,,124.655,,,,,,,,,,,,,,,132.1723,,,,0.0018519991309916,0.0018519991309916,,,
BAU,71,,DIST_DSL,,2029,,7.22398,7.22398,7.22398,7.22398,,,,,,,158.168,125.388,,125.388,,,,,,,,,,,,,,,130.1252,,,,0.0018497394163719,0.0018497394163719,,,
BAU,71,,DIST_DSL,,2030,,7.3,7.3,7.3,7.3,,,,,,,163.504,126.124,,126.124,,,,,,,,,,,,,,,128.1097,,,,0.0018474807456497,0.0018474807456497,,,
BAU,71,,DIST_DSL,,2031,,7.39662,7.39662,7.39662,7.39662,,,,,,,169.388,127.141,,127.141,,,,,,,,,,,,,,,126.3999,,,,0.0018492421781331,0.0018492421781331,,,
BAU,71,,DIST_DSL,,2032,,7.48537,7.48537,7.48537,7.48537,,,,,,,175.185,127.948,,127.948,,,,,,,,,,,,,,,124.5007,,,,0.001847854103652,0.001847854103652,,,
BAU,71,,DIST_DSL,,2033,,7.575,7.575,7.575,7.575,,,,,,,181.092,128.697,,128.697,,,,,,,,,,,,,,,122.5702,,,,0.0018455662409724,0.0018455662409724,,,
BAU,71,,DIST_DSL,,2034,,7.66173,7.66173,7.66173,7.66173,,,,,,,187.018,129.327,,129.327,,,,,,,,,,,,,,,120.5535,,,,0.0018415070747918,0.0018415070747918,,,
BAU,71,,DIST_DSL,,2035,,7.74531,7.74531,7.74531,7.74531,,,,,,,192.953,129.834,,129.834,,,,,,,,,,,,,,,118.4564,,,,0.0018356975563627,0.0018356975563627,,,
BAU,71,,DIST_DSL,,2036,,7.90661,7.90661,7.90661,7.90661,,,,,,,200.947,131.569,,131.569,,,,,,,,,,,,,,,117.4895,,,,0.0018471013785555,0.0018471013785555,,,
BAU,71,,DIST_DSL,,2037,,8.0526,8.0526,8.0526,8.0526,,,,,,,208.707,132.967,,132.967,,,,,,,,,,,,,,,116.2159,,,,0.0018535565146607,0.0018535565146607,,,
BAU,71,,DIST_DSL,,2038,,8.17618,8.17618,8.17618,8.17618,,,,,,,216.022,133.917,,133.917,,,,,,,,,,,,,,,114.5611,,,,0.001853644343912,0.001853644343912,,,
BAU,71,,DIST_DSL,,2039,,8.29818,8.29818,8.29818,8.29818,,,,,,,223.418,134.769,,134.769,,,,,,,,,,,,,,,112.8413,,,,0.0018522781282258,0.0018522781282258,,,
BAU,71,,DIST_DSL,,2040,,8.41487,8.41487,8.41487,8.41487,,,,,,,230.792,135.465,,135.465,,,,,,,,,,,,,,,111.0149,,,,0.0018487083406689,0.0018487083406689,,,
BAU,71,,DIST_DSL,,2041,,8.64003,8.64003,8.64003,8.64003,,,,,,,241.312,137.822,,137.822,,,,,,,,,,,,,,,110.5478,,,,0.0018676099545545,0.0018676099545545,,,
BAU,71,,DIST_DSL,,2042,,8.85867,8.85867,8.85867,8.85867,,,,,,,251.873,139.977,,139.977,,,,,,,,,,,,,,,109.8914,,,,0.0018834256775756,0.0018834256775756,,,
BAU,71,,DIST_DSL,,2043,,9.07397,9.07397,9.07397,9.07397,,,,,,,262.558,141.982,,141.982,,,,,,,,,,,,,,,109.0983,,,,0.0018969318944723,0.0018969318944723,,,
BAU,71,,DIST_DSL,,2044,,9.28478,9.28478,9.28478,9.28478,,,,,,,273.327,143.821,,143.821,,,,,,,,,,,,,,,108.1648,,,,0.0019079572028167,0.0019079572028167,,,
BAU,71,,DIST_DSL,,2045,,9.4908,9.4908,9.4908,9.4908,,,,,,,284.165,145.494,,145.494,,,,,,,,,,,,,,,107.0988,,,,0.0019165329535817,0.0019165329535817,,,
BAU,71,,DIST_DSL,,2046,,9.73048,9.73048,9.73048,9.73048,,,,,,,296.235,147.586,,147.586,,,,,,,,,,,,,,,106.3313,,,,0.0019303750036261,0.0019303750036261,,,
BAU,71,,DIST_DSL,,2047,,9.97261,9.97261,9.97261,9.97261,,,,,,,308.62,149.612,,149.612,,,,,,,,,,,,,,,105.5017,,,,0.0019430724512069,0.0019430724512069,,,
BAU,71,,DIST_DSL,,2048,,10.2115,10.2115,10.2115,10.2115,,,,,,,321.148,151.489,,151.489,,,,,,,,,,,,,,,104.5566,,,,0.0019535735215978,0.0019535735215978,,,
BAU,71,,DIST_DSL,,2049,,10.4475,10.4475,10.4475,10.4475,,,,,,,333.824,153.224,,153.224,,,,,,,,,,,,,,,103.5081,,,,0.0019620122127169,0.0019620122127169,,,
BAU,71,,DIST_DSL,,2050,,10.676,10.676,10.676,10.676,,,,,,,346.494,154.753,,154.753,,,,,,,,,,,,,,,102.3206,,,,0.0019676120761506,0.0019676120761506,,,
BAU,71,,DIST_DSL,,2051,,10.8351,10.8351,10.8351,10.8351,,,,,,,357.108,155.194,,155.194,,,,,,,,,,,,,,,100.4333,,,,0.0019593090805885,0.0019593090805885,,,
BAU,71,,DIST_DSL,,2052,,10.9917,10.9917,10.9917,10.9917,,,,,,,367.795,155.531,,155.531,,,,,,,,,,,,,,,98.5133,,,,0.0019497045437726,0.0019497045437726,,,
