Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,98,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,98,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,98,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,98,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,98,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,98,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,138.25,118.96,,118.96,,,,,,,,,,,,,,,131.6667,,,,0.0017925790063011,0.0017925790063011,,,
LTS,98,,DIST_DSL,,2027,,7.25573,7.25573,7.25573,7.25573,,,,,,,141.127,118.162,,118.162,,,,,,,,,,,,,,,128.0063,,,,0.0017680028379927,0.0017680028379927,,,
LTS,98,,DIST_DSL,,2028,,7.37831,7.37831,7.37831,7.37831,,,,,,,141.914,115.618,,115.618,,,,,,,,,,,,,,,122.5906,,,,0.0017177413557251,0.0017177413557251,,,
LTS,98,,DIST_DSL,,2029,,7.55226,7.55226,7.55226,7.55226,,,,,,,143.625,113.859,,113.859,,,,,,,,,,,,,,,118.1606,,,,0.0016796633820074,0.0016796633820074,,,
LTS,98,,DIST_DSL,,2030,,7.68314,7.68314,7.68314,7.68314,,,,,,,144.451,111.427,,111.427,,,,,,,,,,,,,,,113.1811,,,,0.00163219652018,0.00163219652018,,,
