Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,60,2021,DIST_DSL,,,9.3211962,,,,,,,,,,,,,9.3211962,,,,,9.3211962,,,9.3211962,,,,,,
BAU,60,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,60,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,60,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,60,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,60,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,60,2027,DIST_DSL,,,11.084559,,,,,,,,,,,,,11.084559,,,,,11.084559,,,11.084559,,,,,,
BAU,60,2028,DIST_DSL,,,11.101234,,,,,,,,,,,,,11.101234,,,,,11.101234,,,11.101234,,,,,,
BAU,60,2029,DIST_DSL,,,11.115575,,,,,,,,,,,,,11.115575,,,,,11.115575,,,11.115575,,,,,,
BAU,60,2030,DIST_DSL,,,11.132736,,,,,,,,,,,,,11.132736,,,,,11.132736,,,11.132736,,,,,,
BAU,60,2031,DIST_DSL,,,11.167385,,,,,,,,,,,,,11.167385,,,,,11.167385,,,11.167385,,,,,,
BAU,60,2032,DIST_DSL,,,11.195243,,,,,,,,,,,,,11.195243,,,,,11.195243,,,11.195243,,,,,,
BAU,60,2033,DIST_DSL,,,11.22058,,,,,,,,,,,,,11.22058,,,,,11.22058,,,11.22058,,,,,,
BAU,60,2034,DIST_DSL,,,11.240534,,,,,,,,,,,,,11.240534,,,,,11.240534,,,11.240534,,,,,,
BAU,60,2035,DIST_DSL,,,11.257956,,,,,,,,,,,,,11.257956,,,,,11.257956,,,11.257956,,,,,,
BAU,60,2036,DIST_DSL,,,11.313184,,,,,,,,,,,,,11.313184,,,,,11.313184,,,11.313184,,,,,,
BAU,60,2037,DIST_DSL,,,11.407346,,,,,,,,,,,,,11.407346,,,,,11.407346,,,11.407346,,,,,,
BAU,60,2038,DIST_DSL,,,11.45343,,,,,,,,,,,,,11.45343,,,,,11.45343,,,11.45343,,,,,,
BAU,60,2039,DIST_DSL,,,11.494197,,,,,,,,,,,,,11.494197,,,,,11.494197,,,11.494197,,,,,,
BAU,60,2040,DIST_DSL,,,11.530428,,,,,,,,,,,,,11.530428,,,,,11.530428,,,11.530428,,,,,,
BAU,60,2041,DIST_DSL,,,11.6662,,,,,,,,,,,,,11.6662,,,,,11.6662,,,11.6662,,,,,,
BAU,60,2042,DIST_DSL,,,11.7945,,,,,,,,,,,,,11.7945,,,,,11.7945,,,11.7945,,,,,,
BAU,60,2043,DIST_DSL,,,11.919399,,,,,,,,,,,,,11.919399,,,,,11.919399,,,11.919399,,,,,,
BAU,60,2044,DIST_DSL,,,12.037399,,,,,,,,,,,,,12.037399,,,,,12.037399,,,12.037399,,,,,,
BAU,60,2045,DIST_DSL,,,12.150168,,,,,,,,,,,,,12.150168,,,,,12.150168,,,12.150168,,,,,,
BAU,60,2046,DIST_DSL,,,12.289952,,,,,,,,,,,,,12.289952,,,,,12.289952,,,12.289952,,,,,,
BAU,60,2047,DIST_DSL,,,12.429706,,,,,,,,,,,,,12.429706,,,,,12.429706,,,12.429706,,,,,,
BAU,60,2048,DIST_DSL,,,12.564848,,,,,,,,,,,,,12.564848,,,,,12.564848,,,12.564848,,,,,,
BAU,60,2049,DIST_DSL,,,12.695168,,,,,,,,,,,,,12.695168,,,,,12.695168,,,12.695168,,,,,,
BAU,60,2050,DIST_DSL,,,12.818136,,,,,,,,,,,,,12.818136,,,,,12.818136,,,12.818136,,,,,,
BAU,60,2051,DIST_DSL,,,12.897086,,,,,,,,,,,,,12.897086,,,,,12.897086,,,12.897086,,,,,,
BAU,60,2052,DIST_DSL,,,12.975737,,,,,,,,,,,,,12.975737,,,,,12.975737,,,12.975737,,,,,,
BAU,60,2053,DIST_DSL,,,13.052851,,,,,,,,,,,,,13.052851,,,,,13.052851,,,13.052851,,,,,,
BAU,60,2054,DIST_DSL,,,13.12783,,,,,,,,,,,,,13.12783,,,,,13.12783,,,13.12783,,,,,,
BAU,60,2055,DIST_DSL,,,13.203055,,,,,,,,,,,,,13.203055,,,,,13.203055,,,13.203055,,,,,,
BAU,60,2021,DIST_GSL,,,20.87076,,,,,,,,,,,,,20.87076,,,,,20.87076,,,20.87076,,,,,,
BAU,60,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
BAU,60,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
BAU,60,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
BAU,60,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
