Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,9,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2026,,0.756104,0.756104,0.756104,0.756104,,,,,,,33.4236,21.8888,33.4236,,78.8839,,,,87.0297,56.995,,,,,,,,,,31.8199,31.8199,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2027,,0.756052,0.756052,0.756052,0.756052,,,,,,,33.4213,20.266,33.4213,,72.5264,,,,86.184,52.2603,,,,,,,,,,30.291,30.291,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2028,,0.755902,0.755902,0.755902,0.755902,,,,,,,33.4146,18.7611,33.4146,,66.6633,,,,85.3166,47.9022,,,,,,,,,,28.8318,28.8318,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2029,,0.75585,0.75585,0.75585,0.75585,,,,,,,33.4123,17.3702,33.4123,,61.2734,,,,84.4496,43.9032,,,,,,,,,,27.4465,27.4465,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2030,,0.7557,0.7557,0.7557,0.7557,,,,,,,33.4057,16.0803,33.4057,,56.3014,,,,83.5564,40.2211,,,,,,,,,,26.1244,26.1244,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2031,,0.755591,0.755591,0.755591,0.755591,,,,,,,33.4009,14.887,33.4009,,51.8041,,,,82.8278,36.917,,,,,,,,,,24.8674,24.8674,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2032,,0.755577,0.755577,0.755577,0.755577,,,,,,,33.4003,13.7841,33.4003,,47.6597,,,,82.0844,33.8756,,,,,,,,,,23.6738,23.6738,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2033,,0.755468,0.755468,0.755468,0.755468,,,,,,,33.3955,12.7612,33.3955,,43.8294,,,,81.3042,31.0682,,,,,,,,,,22.5346,22.5346,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2034,,0.755358,0.755358,0.755358,0.755358,,,,,,,33.3906,11.8142,33.3906,,40.2969,,,,80.5012,28.4827,,,,,,,,,,21.4502,21.4502,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2035,,0.755249,0.755249,0.755249,0.755249,,,,,,,33.3858,10.9375,33.3858,,37.0404,,,,79.6771,26.1029,,,,,,,,,,20.4181,20.4181,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2036,,0.755169,0.755169,0.755169,0.755169,,,,,,,33.3822,10.1262,33.3822,,34.0854,,,,78.9843,23.9592,,,,,,,,,,19.4363,19.4363,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2037,,0.755089,0.755089,0.755089,0.755089,,,,,,,33.3787,9.37513,33.3787,,31.3558,,,,78.2586,21.9806,,,,,,,,,,18.5018,18.5018,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2038,,0.755008,0.755008,0.755008,0.755008,,,,,,,33.3751,8.67976,33.3751,,28.8381,,,,77.5124,20.1584,,,,,,,,,,17.6121,17.6121,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2039,,0.754835,0.754835,0.754835,0.754835,,,,,,,33.3675,8.03497,33.3675,,26.5137,,,,76.7383,18.4787,,,,,,,,,,16.7632,16.7632,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2040,,0.754755,0.754755,0.754755,0.754755,,,,,,,33.3639,7.43899,33.3639,,24.3741,,,,75.954,16.9351,,,,,,,,,,15.9572,15.9572,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2041,,0.754653,0.754653,0.754653,0.754653,,,,,,,33.3594,6.88703,33.3594,,22.4283,,,,75.279,15.5413,,,,,,,,,,15.1895,15.1895,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2042,,0.754551,0.754551,0.754551,0.754551,,,,,,,33.3549,6.37601,33.3549,,20.6325,,,,74.5799,14.2564,,,,,,,,,,14.4587,14.4587,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2043,,0.754449,0.754449,0.754449,0.754449,,,,,,,33.3504,5.90292,33.3504,,18.9749,,,,73.8545,13.072,,,,,,,,,,13.7631,13.7631,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2044,,0.754347,0.754347,0.754347,0.754347,,,,,,,33.3459,5.46493,33.3459,,17.446,,,,73.1063,11.9811,,,,,,,,,,13.101,13.101,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2045,,0.754337,0.754337,0.754337,0.754337,,,,,,,33.3455,5.06005,33.3455,,16.039,,,,72.3508,10.979,,,,,,,,,,12.4722,12.4722,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2046,,0.754152,0.754152,0.754152,0.754152,,,,,,,33.3373,4.68408,33.3373,,14.7539,,,,71.6687,10.0699,,,,,,,,,,11.8708,11.8708,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2047,,0.754059,0.754059,0.754059,0.754059,,,,,,,33.3332,4.33658,33.3332,,13.5708,,,,70.9789,9.23421,,,,,,,,,,11.2999,11.2999,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2048,,0.753966,0.753966,0.753966,0.753966,,,,,,,33.3291,4.01485,33.3291,,12.4804,,,,70.2761,8.46554,,,,,,,,,,10.7564,10.7564,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2049,,0.753873,0.753873,0.753873,0.753873,,,,,,,33.3249,3.717,33.3249,,11.4752,,,,69.5562,7.75817,,,,,,,,,,10.239,10.239,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2050,,0.75378,0.75378,0.75378,0.75378,,,,,,,33.3208,3.44124,33.3208,,10.5494,,,,68.8272,7.10819,,,,,,,,,,9.7465,9.7465,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2051,,0.753686,0.753686,0.753686,0.753686,,,,,,,33.3167,3.18594,33.3167,,9.69737,,,,68.0928,6.51143,,,,,,,,,,9.2777,9.2777,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2052,,0.753593,0.753593,0.753593,0.753593,,,,,,,33.3126,2.94958,33.3126,,8.9124,,,,67.3442,5.96282,,,,,,,,,,8.8314,8.8314,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2053,,0.7535,0.7535,0.7535,0.7535,,,,,,,33.3085,2.73075,33.3085,,8.18896,,,,66.5767,5.45821,,,,,,,,,,8.4067,8.4067,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2054,,0.753407,0.753407,0.753407,0.753407,,,,,,,33.3044,2.52816,33.3044,,7.52219,,,,65.788,4.99403,,,,,,,,,,8.0023,8.0023,,,,nan,nan,
BAU,9,,NO_CONTR_OD,,2055,,0.753314,0.753314,0.753314,0.753314,,,,,,,33.3002,2.3406,33.3002,,6.90809,,,,64.9826,4.56749,,,,,,,,,,7.6174,7.6174,,,,nan,nan,
BAU,9,,OPEN_BURN,,2021,,0.3884,0.3884,0.3884,0.3884,,,,,,,,,,,32.1078,,,,33.3674,32.1078,,,,,,,,,,,,,,,,,
BAU,9,,OPEN_BURN,,2022,,0.3926,0.3926,0.3926,0.3926,,,,,,,,,,,29.7416,,,,33.381,29.7416,,,,,,,,,,,,,,,,,
BAU,9,,OPEN_BURN,,2023,,0.3968,0.3968,0.3968,0.3968,,,,,,,,,,,27.5418,,,,33.385,27.5418,,,,,,,,,,,,,,,,,
