Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,60,,COMPOST,,2026,,0.014027,0.014027,0.014027,0.014027,,,0.515493,0.350836,,,0.883703,0.57873,0.883703,,0.392725,,,,-0.81974,-0.536841,,,,,,,,0.4908,,0.8413,0.8413,,nan,,nan,nan,
LTS,60,,COMPOST,,2027,,0.0274894,0.0274894,0.0274894,0.0274894,,,1.01024,0.636621,,,1.73183,1.05015,1.73183,,0.712632,,,,-1.60648,-0.974141,,,,,,,,0.9156,,1.5696,1.5696,,nan,,nan,nan,
LTS,60,,COMPOST,,2028,,0.040492,0.040492,0.040492,0.040492,,,1.48808,0.86828,,,2.55099,1.43229,2.55099,,0.971951,,,,-2.36635,-1.32862,,,,,,,,1.284,,2.2011,2.2011,,nan,,nan,nan,
LTS,60,,COMPOST,,2029,,0.0528572,0.0528572,0.0528572,0.0528572,,,1.9425,1.04947,,,3.33,1.73118,3.33,,1.17478,,,,-3.08898,-1.60588,,,,,,,,1.5957,,2.7354,2.7354,,nan,,nan,nan,
LTS,60,,COMPOST,,2030,,0.0646999,0.0646999,0.0646999,0.0646999,,,2.37772,1.18945,,,4.0761,1.96209,4.0761,,1.33147,,,,-3.78106,-1.82007,,,,,,,,1.8595,,3.1877,3.1877,,nan,,nan,nan,
LTS,60,,COMPOST,,2031,,0.0761838,0.0761838,0.0761838,0.0761838,,,2.79975,1.29683,,,4.79958,2.13921,4.79958,,1.45167,,,,-4.45218,-1.98437,,,,,,,,2.0844,,3.5733,3.5733,,nan,,nan,nan,
LTS,60,,COMPOST,,2032,,0.0872077,0.0872077,0.0872077,0.0872077,,,3.20488,1.37452,,,5.49409,2.26737,5.49409,,1.53863,,,,-5.09642,-2.10325,,,,,,,,2.2716,,3.8942,3.8942,,nan,,nan,nan,
LTS,60,,COMPOST,,2033,,0.0977793,0.0977793,0.0977793,0.0977793,,,3.59339,1.42698,,,6.1601,2.35391,6.1601,,1.59736,,,,-5.71422,-2.18354,,,,,,,,2.4247,,4.1567,4.1567,,nan,,nan,nan,
LTS,60,,COMPOST,,2034,,0.107991,0.107991,0.107991,0.107991,,,3.96865,1.45927,,,6.8034,2.40716,6.8034,,1.6335,,,,-6.31097,-2.23293,,,,,,,,2.5495,,4.3705,4.3705,,nan,,nan,nan,
LTS,60,,COMPOST,,2035,,0.117678,0.117678,0.117678,0.117678,,,4.32468,1.47238,,,7.41373,2.4288,7.41373,,1.64818,,,,-6.87712,-2.25301,,,,,,,,2.6449,,4.5341,4.5341,,nan,,nan,nan,
