Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,76,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,76,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,76,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,76,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,76,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,76,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,139.827,120.317,,120.317,,,,,,,,,,,,,,,133.1686,,,,0.0018130266743342,0.0018130266743342,,,
BAU,76,,DIST_DSL,,2027,,7.28633,7.28633,7.28633,7.28633,,,,,,,143.469,120.123,,120.123,,,,,,,,,,,,,,,130.1306,,,,0.001797342712747,0.001797342712747,,,
BAU,76,,DIST_DSL,,2028,,7.58219,7.58219,7.58219,7.58219,,,,,,,148.562,121.035,,121.035,,,,,,,,,,,,,,,128.3334,,,,0.0017982092672143,0.0017982092672143,,,
BAU,76,,DIST_DSL,,2029,,7.87883,7.87883,7.87883,7.87883,,,,,,,153.614,121.777,,121.777,,,,,,,,,,,,,,,126.3786,,,,0.0017964823811492,0.0017964823811492,,,
BAU,76,,DIST_DSL,,2030,,8.18099,8.18099,8.18099,8.18099,,,,,,,158.714,122.429,,122.429,,,,,,,,,,,,,,,124.3566,,,,0.0017933583180179,0.0017933583180179,,,
