Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,2,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,2,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,2,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,2,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,2,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,2,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,137.859,118.624,,118.624,,,,,,,,,,,,,,,131.2943,,,,0.0017875090082986,0.0017875090082986,,,
LTS,2,,DIST_DSL,,2027,,7.34365,7.34365,7.34365,7.34365,,,,,,,142.021,118.911,,118.911,,,,,,,,,,,,,,,128.8172,,,,0.001779202225395,0.001779202225395,,,
LTS,2,,DIST_DSL,,2028,,7.55923,7.55923,7.55923,7.55923,,,,,,,144.133,117.427,,117.427,,,,,,,,,,,,,,,124.5075,,,,0.0017445997446802,0.0017445997446802,,,
LTS,2,,DIST_DSL,,2029,,7.83157,7.83157,7.83157,7.83157,,,,,,,147.196,116.689,,116.689,,,,,,,,,,,,,,,121.0985,,,,0.001721424653048,0.001721424653048,,,
LTS,2,,DIST_DSL,,2030,,8.06713,8.06713,8.06713,8.06713,,,,,,,149.428,115.266,,115.266,,,,,,,,,,,,,,,117.0807,,,,0.0016884321973418,0.0016884321973418,,,
LTS,2,,DIST_DSL,,2031,,8.00586,8.00586,8.00586,8.00586,,,,,,,146.116,109.673,,109.673,,,,,,,,,,,,,,,109.034,,,,0.0015951776194327,0.0015951776194327,,,
LTS,2,,DIST_DSL,,2032,,7.92847,7.92847,7.92847,7.92847,,,,,,,142.546,104.11,,104.11,,,,,,,,,,,,,,,101.3048,,,,0.0015035779208473,0.0015035779208473,,,
LTS,2,,DIST_DSL,,2033,,7.80686,7.80686,7.80686,7.80686,,,,,,,138.236,98.2409,,98.2409,,,,,,,,,,,,,,,93.5636,,,,0.001408807629243,0.001408807629243,,,
LTS,2,,DIST_DSL,,2034,,7.706,7.706,7.706,7.706,,,,,,,134.353,92.9079,,92.9079,,,,,,,,,,,,,,,86.6051,,,,0.0013229320444598,0.0013229320444598,,,
LTS,2,,DIST_DSL,,2035,,7.61717,7.61717,7.61717,7.61717,,,,,,,130.733,87.9675,,87.9675,,,,,,,,,,,,,,,80.2587,,,,0.0012437555356893,0.0012437555356893,,,
LTS,2,,DIST_DSL,,2036,,7.52103,7.52103,7.52103,7.52103,,,,,,,127.036,83.1762,,83.1762,,,,,,,,,,,,,,,74.2753,,,,0.0011677133399434,0.0011677133399434,,,
LTS,2,,DIST_DSL,,2037,,7.42385,7.42385,7.42385,7.42385,,,,,,,123.375,78.602,,78.602,,,,,,,,,,,,,,,68.6998,,,,0.0010957115213477,0.0010957115213477,,,
LTS,2,,DIST_DSL,,2038,,7.32721,7.32721,7.32721,7.32721,,,,,,,119.776,74.2519,,74.2519,,,,,,,,,,,,,,,63.5198,,,,0.0010277760650821,0.0010277760650821,,,
LTS,2,,DIST_DSL,,2039,,7.25914,7.25914,7.25914,7.25914,,,,,,,116.688,70.3879,,70.3879,,,,,,,,,,,,,,,58.9354,,,,0.0009674187979973,0.0009674187979973,,,
LTS,2,,DIST_DSL,,2040,,7.1985,7.1985,7.1985,7.1985,,,,,,,113.755,66.7693,,66.7693,,,,,,,,,,,,,,,54.7181,,,,0.0009112099472404,0.0009112099472404,,,
LTS,2,,DIST_DSL,,2041,,7.28223,7.28223,7.28223,7.28223,,,,,,,113.097,64.5936,,64.5936,,,,,,,,,,,,,,,51.811,,,,0.000875303517852,0.000875303517852,,,
LTS,2,,DIST_DSL,,2042,,7.32305,7.32305,7.32305,7.32305,,,,,,,111.739,62.0979,,62.0979,,,,,,,,,,,,,,,48.7514,,,,0.0008355491482067,0.0008355491482067,,,
LTS,2,,DIST_DSL,,2043,,7.40806,7.40806,7.40806,7.40806,,,,,,,111.02,60.0356,,60.0356,,,,,,,,,,,,,,,46.1311,,,,0.0008020991849341,0.0008020991849341,,,
LTS,2,,DIST_DSL,,2044,,7.4532,7.4532,7.4532,7.4532,,,,,,,109.669,57.7066,,57.7066,,,,,,,,,,,,,,,43.3997,,,,0.0007655443701982,0.0007655443701982,,,
LTS,2,,DIST_DSL,,2045,,7.48818,7.48818,7.48818,7.48818,,,,,,,108.147,55.3716,,55.3716,,,,,,,,,,,,,,,40.7595,,,,0.0007293913217207,0.0007293913217207,,,
LTS,2,,DIST_DSL,,2046,,7.52942,7.52942,7.52942,7.52942,,,,,,,106.694,53.1555,,53.1555,,,,,,,,,,,,,,,38.297,,,,0.0006952575986191,0.0006952575986191,,,
LTS,2,,DIST_DSL,,2047,,7.57168,7.57168,7.57168,7.57168,,,,,,,105.233,51.0144,,51.0144,,,,,,,,,,,,,,,35.9739,,,,0.0006625479733194,0.0006625479733194,,,
LTS,2,,DIST_DSL,,2048,,7.62096,7.62096,7.62096,7.62096,,,,,,,103.845,48.9846,,48.9846,,,,,,,,,,,,,,,33.809,,,,0.0006316995980773,0.0006316995980773,,,
LTS,2,,DIST_DSL,,2049,,7.65452,7.65452,7.65452,7.65452,,,,,,,102.219,46.9182,,46.9182,,,,,,,,,,,,,,,31.6948,,,,0.000600781110696,0.000600781110696,,,
LTS,2,,DIST_DSL,,2050,,7.67031,7.67031,7.67031,7.67031,,,,,,,100.343,44.8157,,44.8157,,,,,,,,,,,,,,,29.6316,,,,0.0005698116892842,0.0005698116892842,,,
LTS,2,,DIST_DSL,,2051,,7.49275,7.49275,7.49275,7.49275,,,,,,,95.9821,41.7125,,41.7125,,,,,,,,,,,,,,,26.9941,,,,0.0005266161240441,0.0005266161240441,,,
LTS,2,,DIST_DSL,,2052,,7.26342,7.26342,7.26342,7.26342,,,,,,,91.068,38.5102,,38.5102,,,,,,,,,,,,,,,24.3924,,,,0.0004827578395742,0.0004827578395742,,,
LTS,2,,DIST_DSL,,2053,,7.04954,7.04954,7.04954,7.04954,,,,,,,86.4689,35.5798,,35.5798,,,,,,,,,,,,,,,22.0577,,,,0.000442876974911,0.000442876974911,,,
LTS,2,,DIST_DSL,,2054,,6.88712,6.88712,6.88712,6.88712,,,,,,,82.6028,33.0729,,33.0729,,,,,,,,,,,,,,,20.068,,,,0.0004087686382735,0.0004087686382735,,,
LTS,2,,DIST_DSL,,2055,,6.93535,6.93535,6.93535,6.93535,,,,,,,81.2948,31.6718,,31.6718,,,,,,,,,,,,,,,18.8098,,,,0.0003886916381923,0.0003886916381923,,,
LTS,2,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,,,,388.333,383.064,,383.064,,,,,,,,,,,,,,,472.0212,,,,0.0057104435033233,0.0057104435033233,,,
LTS,2,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
