Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,15,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2026,,0.751275,0.751275,0.751275,0.751275,,,,,,,33.2101,21.749,33.2101,,78.38,,,,86.4739,56.631,,,,,,,,,,31.6166,31.6166,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2027,,0.746393,0.746393,0.746393,0.746393,,,,,,,32.9943,20.0071,32.9943,,71.5998,,,,85.0829,51.5927,,,,,,,,,,29.904,29.904,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2028,,0.741414,0.741414,0.741414,0.741414,,,,,,,32.7742,18.4015,32.7742,,65.3856,,,,83.6814,46.9841,,,,,,,,,,28.2793,28.2793,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2029,,0.736531,0.736531,0.736531,0.736531,,,,,,,32.5584,16.9262,32.5584,,59.7073,,,,82.2912,42.7811,,,,,,,,,,26.7451,26.7451,,,,nan,nan,
BAU,15,,NO_CONTR_OD,,2030,,0.731554,0.731554,0.731554,0.731554,,,,,,,32.3383,15.5665,32.3383,,54.5025,,,,80.8866,38.9359,,,,,,,,,,25.2897,25.2897,,,,nan,nan,
