Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,86,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,86,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,86,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,86,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,86,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,86,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,86,2027,DIST_DSL,,,11.27105,,,,,,,,,,,,,11.27105,,,,,11.27105,,,11.27105,,,,,,
BAU,86,2028,DIST_DSL,,,11.478196,,,,,,,,,,,,,11.478196,,,,,11.478196,,,11.478196,,,,,,
BAU,86,2029,DIST_DSL,,,11.68248,,,,,,,,,,,,,11.68248,,,,,11.68248,,,11.68248,,,,,,
BAU,86,2030,DIST_DSL,,,11.895388,,,,,,,,,,,,,11.895388,,,,,11.895388,,,11.895388,,,,,,
BAU,86,2031,DIST_DSL,,,12.133418,,,,,,,,,,,,,12.133418,,,,,12.133418,,,12.133418,,,,,,
BAU,86,2032,DIST_DSL,,,12.367574,,,,,,,,,,,,,12.367574,,,,,12.367574,,,12.367574,,,,,,
BAU,86,2033,DIST_DSL,,,12.602997,,,,,,,,,,,,,12.602997,,,,,12.602997,,,12.602997,,,,,,
BAU,86,2034,DIST_DSL,,,12.838056,,,,,,,,,,,,,12.838056,,,,,12.838056,,,12.838056,,,,,,
BAU,86,2035,DIST_DSL,,,13.072933,,,,,,,,,,,,,13.072933,,,,,13.072933,,,13.072933,,,,,,
BAU,86,2036,DIST_DSL,,,13.368118,,,,,,,,,,,,,13.368118,,,,,13.368118,,,13.368118,,,,,,
BAU,86,2037,DIST_DSL,,,13.692471,,,,,,,,,,,,,13.692471,,,,,13.692471,,,13.692471,,,,,,
BAU,86,2038,DIST_DSL,,,13.97895,,,,,,,,,,,,,13.97895,,,,,13.97895,,,13.97895,,,,,,
BAU,86,2039,DIST_DSL,,,14.265096,,,,,,,,,,,,,14.265096,,,,,14.265096,,,14.265096,,,,,,
BAU,86,2040,DIST_DSL,,,14.550613,,,,,,,,,,,,,14.550613,,,,,14.550613,,,14.550613,,,,,,
BAU,86,2041,DIST_DSL,,,14.981221,,,,,,,,,,,,,14.981221,,,,,14.981221,,,14.981221,,,,,,
BAU,86,2042,DIST_DSL,,,15.414224,,,,,,,,,,,,,15.414224,,,,,15.414224,,,15.414224,,,,,,
BAU,86,2043,DIST_DSL,,,15.853383,,,,,,,,,,,,,15.853383,,,,,15.853383,,,15.853383,,,,,,
BAU,86,2044,DIST_DSL,,,16.29912,,,,,,,,,,,,,16.29912,,,,,16.29912,,,16.29912,,,,,,
BAU,86,2045,DIST_DSL,,,16.746986,,,,,,,,,,,,,16.746986,,,,,16.746986,,,16.746986,,,,,,
BAU,86,2046,DIST_DSL,,,17.245557,,,,,,,,,,,,,17.245557,,,,,17.245557,,,17.245557,,,,,,
BAU,86,2047,DIST_DSL,,,17.757954,,,,,,,,,,,,,17.757954,,,,,17.757954,,,17.757954,,,,,,
BAU,86,2048,DIST_DSL,,,18.278618,,,,,,,,,,,,,18.278618,,,,,18.278618,,,18.278618,,,,,,
BAU,86,2049,DIST_DSL,,,18.806871,,,,,,,,,,,,,18.806871,,,,,18.806871,,,18.806871,,,,,,
BAU,86,2050,DIST_DSL,,,19.338149,,,,,,,,,,,,,19.338149,,,,,19.338149,,,19.338149,,,,,,
BAU,86,2051,DIST_DSL,,,19.817464,,,,,,,,,,,,,19.817464,,,,,19.817464,,,19.817464,,,,,,
