Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,67,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
BAU,67,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,67,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,67,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,67,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,67,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,143.901,123.823,,,123.823,,,,,,137.0486,,Energy
BAU,67,,DIST_DSL,,2027,,7.01671,7.01671,7.01671,7.01671,,,,146.251,122.453,,,122.453,,,,,,132.654,,Energy
BAU,67,,DIST_DSL,,2028,,7.03664,7.03664,7.03664,7.03664,,,,150.044,122.242,,,122.242,,,,,,129.6136,,Energy
BAU,67,,DIST_DSL,,2029,,7.05211,7.05211,7.05211,7.05211,,,,153.758,121.892,,,121.892,,,,,,126.4971,,Energy
BAU,67,,DIST_DSL,,2030,,7.07035,7.07035,7.07035,7.07035,,,,157.549,121.531,,,121.531,,,,,,123.4438,,Energy
BAU,67,,DIST_DSL,,2031,,7.10978,7.10978,7.10978,7.10978,,,,161.841,121.476,,,121.476,,,,,,120.7682,,Energy
BAU,67,,DIST_DSL,,2032,,7.14189,7.14189,7.14189,7.14189,,,,165.999,121.239,,,121.239,,,,,,117.9724,,Energy
BAU,67,,DIST_DSL,,2033,,7.17009,7.17009,7.17009,7.17009,,,,170.095,120.882,,,120.882,,,,,,115.127,,Energy
BAU,67,,DIST_DSL,,2034,,7.19226,7.19226,7.19226,7.19226,,,,174.074,120.375,,,120.375,,,,,,112.2097,,Energy
BAU,67,,DIST_DSL,,2035,,7.21034,7.21034,7.21034,7.21034,,,,177.971,119.753,,,119.753,,,,,,109.2588,,Energy
BAU,67,,DIST_DSL,,2036,,7.27767,7.27767,7.27767,7.27767,,,,183.127,119.901,,,119.901,,,,,,107.0706,,Energy
BAU,67,,DIST_DSL,,2037,,7.37529,7.37529,7.37529,7.37529,,,,189.122,120.489,,,120.489,,,,,,105.3102,,Energy
BAU,67,,DIST_DSL,,2038,,7.42714,7.42714,7.42714,7.42714,,,,194.017,120.276,,,120.276,,,,,,102.8914,,Energy
BAU,67,,DIST_DSL,,2039,,7.47525,7.47525,7.47525,7.47525,,,,198.861,119.956,,,119.956,,,,,,100.4383,,Energy
BAU,67,,DIST_DSL,,2040,,7.51575,7.51575,7.51575,7.51575,,,,203.546,119.473,,,119.473,,,,,,97.9091,,Energy
BAU,67,,DIST_DSL,,2041,,7.65899,7.65899,7.65899,7.65899,,,,211.101,120.567,,,120.567,,,,,,96.7078,,Energy
BAU,67,,DIST_DSL,,2042,,7.79431,7.79431,7.79431,7.79431,,,,218.571,121.469,,,121.469,,,,,,95.3618,,Energy
BAU,67,,DIST_DSL,,2043,,7.92301,7.92301,7.92301,7.92301,,,,225.983,122.203,,,122.203,,,,,,93.9006,,Energy
BAU,67,,DIST_DSL,,2044,,8.04434,8.04434,8.04434,8.04434,,,,233.304,122.762,,,122.762,,,,,,92.3263,,Energy
BAU,67,,DIST_DSL,,2045,,8.16054,8.16054,8.16054,8.16054,,,,240.591,123.184,,,123.184,,,,,,90.6762,,Energy
BAU,67,,DIST_DSL,,2046,,8.30512,8.30512,8.30512,8.30512,,,,248.84,123.973,,,123.973,,,,,,89.3192,,Energy
BAU,67,,DIST_DSL,,2047,,8.44805,8.44805,8.44805,8.44805,,,,257.177,124.673,,,124.673,,,,,,87.9159,,Energy
BAU,67,,DIST_DSL,,2048,,8.5858,8.5858,8.5858,8.5858,,,,265.491,125.235,,,125.235,,,,,,86.4363,,Energy
BAU,67,,DIST_DSL,,2049,,8.71753,8.71753,8.71753,8.71753,,,,273.748,125.649,,,125.649,,,,,,84.8805,,Energy
BAU,67,,DIST_DSL,,2050,,8.84045,8.84045,8.84045,8.84045,,,,281.851,125.882,,,125.882,,,,,,83.2314,,Energy
BAU,67,,DIST_DSL,,2051,,8.93015,8.93015,8.93015,8.93015,,,,288.997,125.594,,,125.594,,,,,,81.2777,,Energy
BAU,67,,DIST_DSL,,2052,,9.01842,9.01842,9.01842,9.01842,,,,296.182,125.247,,,125.247,,,,,,79.3319,,Energy
BAU,67,,DIST_DSL,,2053,,9.10684,9.10684,9.10684,9.10684,,,,303.456,124.865,,,124.865,,,,,,77.4097,,Energy
BAU,67,,DIST_DSL,,2054,,9.19149,9.19149,9.19149,9.19149,,,,310.689,124.395,,,124.395,,,,,,75.4807,,Energy
BAU,67,,DIST_DSL,,2055,,9.27609,9.27609,9.27609,9.27609,,,,318.0,123.89,,,123.89,,,,,,73.578,,Energy
BAU,67,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
