Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,48,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,48,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,48,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,48,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,48,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,48,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,48,2027,DIST_DSL,,,11.312812,,,,,,,,,,,,,11.312812,,,,,11.312812,,,11.312812,,,,,,
BAU,48,2028,DIST_DSL,,,11.562811,,,,,,,,,,,,,11.562811,,,,,11.562811,,,11.562811,,,,,,
BAU,48,2029,DIST_DSL,,,11.814429,,,,,,,,,,,,,11.814429,,,,,11.814429,,,11.814429,,,,,,
BAU,48,2030,DIST_DSL,,,12.073718,,,,,,,,,,,,,12.073718,,,,,12.073718,,,12.073718,,,,,,
BAU,48,2031,DIST_DSL,,,12.359413,,,,,,,,,,,,,12.359413,,,,,12.359413,,,12.359413,,,,,,
BAU,48,2032,DIST_DSL,,,12.643339,,,,,,,,,,,,,12.643339,,,,,12.643339,,,12.643339,,,,,,
BAU,48,2033,DIST_DSL,,,12.928515,,,,,,,,,,,,,12.928515,,,,,12.928515,,,12.928515,,,,,,
BAU,48,2034,DIST_DSL,,,13.214276,,,,,,,,,,,,,13.214276,,,,,13.214276,,,13.214276,,,,,,
BAU,48,2035,DIST_DSL,,,13.501221,,,,,,,,,,,,,13.501221,,,,,13.501221,,,13.501221,,,,,,
BAU,48,2036,DIST_DSL,,,13.844663,,,,,,,,,,,,,13.844663,,,,,13.844663,,,13.844663,,,,,,
BAU,48,2037,DIST_DSL,,,14.23447,,,,,,,,,,,,,14.23447,,,,,14.23447,,,14.23447,,,,,,
BAU,48,2038,DIST_DSL,,,14.578951,,,,,,,,,,,,,14.578951,,,,,14.578951,,,14.578951,,,,,,
