Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,3,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,3,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,3,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,3,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,3,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,3,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,138.76,119.399,,,119.399,,,,,,132.1524,,Energy
LTS,3,,DIST_DSL,,2027,,7.38019,7.38019,7.38019,7.38019,,,,144.619,121.086,,,121.086,,,,,,131.1737,,Energy
LTS,3,,DIST_DSL,,2028,,7.62937,7.62937,7.62937,7.62937,,,,148.403,120.906,,,120.906,,,,,,128.1961,,Energy
LTS,3,,DIST_DSL,,2029,,7.93101,7.93101,7.93101,7.93101,,,,153.13,121.393,,,121.393,,,,,,125.9804,,Energy
LTS,3,,DIST_DSL,,2030,,8.19283,8.19283,8.19283,8.19283,,,,157.006,121.111,,,121.111,,,,,,123.0183,,Energy
LTS,3,,DIST_DSL,,2031,,8.16127,8.16127,8.16127,8.16127,,,,155.226,116.511,,,116.511,,,,,,115.832,,Energy
LTS,3,,DIST_DSL,,2032,,8.1114,8.1114,8.1114,8.1114,,,,153.11,111.825,,,111.825,,,,,,108.8124,,Energy
LTS,3,,DIST_DSL,,2033,,8.01663,8.01663,8.01663,8.01663,,,,150.167,106.72,,,106.72,,,,,,101.6389,,Energy
LTS,3,,DIST_DSL,,2034,,7.93288,7.93288,7.93288,7.93288,,,,147.457,101.969,,,101.969,,,,,,95.0521,,Energy
LTS,3,,DIST_DSL,,2035,,7.86565,7.86565,7.86565,7.86565,,,,145.075,97.618,,,97.618,,,,,,89.0635,,Energy
LTS,3,,DIST_DSL,,2036,,7.79148,7.79148,7.79148,7.79148,,,,142.586,93.3571,,,93.3571,,,,,,83.3671,,Energy
LTS,3,,DIST_DSL,,2037,,7.71692,7.71692,7.71692,7.71692,,,,140.111,89.264,,,89.264,,,,,,78.019,,Energy
LTS,3,,DIST_DSL,,2038,,7.63967,7.63967,7.63967,7.63967,,,,137.609,85.3071,,,85.3071,,,,,,72.977,,Energy
LTS,3,,DIST_DSL,,2039,,7.57358,7.57358,7.57358,7.57358,,,,135.328,81.6318,,,81.6318,,,,,,68.3498,,Energy
LTS,3,,DIST_DSL,,2040,,7.52722,7.52722,7.52722,7.52722,,,,133.416,78.3096,,,78.3096,,,,,,64.1754,,Energy
LTS,3,,DIST_DSL,,2041,,7.63327,7.63327,7.63327,7.63327,,,,134.197,76.645,,,76.645,,,,,,61.4772,,Energy
