Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,98,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2026,,0.750026,0.750026,0.750026,0.750026,,,,,,,33.1549,21.7128,33.1549,,78.2497,,,,86.3301,56.5368,,,,,,,,,,31.5641,31.5641,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2027,,0.743895,0.743895,0.743895,0.743895,,,,,,,32.8839,19.9402,32.8839,,71.3601,,,,84.7981,51.42,,,,,,,,,,29.804,29.804,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2028,,0.737667,0.737667,0.737667,0.737667,,,,,,,32.6086,18.3085,32.6086,,65.0552,,,,83.2585,46.7466,,,,,,,,,,28.1364,28.1364,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2029,,0.731535,0.731535,0.731535,0.731535,,,,,,,32.3375,16.8114,32.3375,,59.3023,,,,81.733,42.4909,,,,,,,,,,26.5636,26.5636,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2030,,0.725309,0.725309,0.725309,0.725309,,,,,,,32.0623,15.4336,32.0623,,54.0372,,,,80.1961,38.6036,,,,,,,,,,25.0739,25.0739,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2031,,0.719122,0.719122,0.719122,0.719122,,,,,,,31.7888,14.1685,31.7888,,49.3037,,,,78.8301,35.1352,,,,,,,,,,23.6671,23.6671,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2032,,0.713026,0.713026,0.713026,0.713026,,,,,,,31.5193,13.0078,31.5193,,44.9756,,,,77.4617,31.9679,,,,,,,,,,22.3405,22.3405,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2033,,0.706838,0.706838,0.706838,0.706838,,,,,,,31.2458,11.9397,31.2458,,41.0081,,,,76.0707,29.0683,,,,,,,,,,21.084,21.084,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2034,,0.700651,0.700651,0.700651,0.700651,,,,,,,30.9723,10.9585,30.9723,,37.3784,,,,74.6709,26.4199,,,,,,,,,,19.8967,19.8967,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2035,,0.694464,0.694464,0.694464,0.694464,,,,,,,30.6988,10.0572,30.6988,,34.0593,,,,73.2644,24.0021,,,,,,,,,,18.7748,18.7748,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2036,,0.688304,0.688304,0.688304,0.688304,,,,,,,30.4265,9.22962,30.4265,,31.0674,,,,71.9909,21.8378,,,,,,,,,,17.7154,17.7154,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2037,,0.682144,0.682144,0.682144,0.682144,,,,,,,30.1542,8.46945,30.1542,,28.3267,,,,70.6985,19.8572,,,,,,,,,,16.7144,16.7144,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2038,,0.675983,0.675983,0.675983,0.675983,,,,,,,29.8818,7.77126,29.8818,,25.8197,,,,69.3993,18.0484,,,,,,,,,,15.7687,15.7687,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2039,,0.66974,0.66974,0.66974,0.66974,,,,,,,29.6058,7.12915,29.6058,,23.5247,,,,68.0873,16.3956,,,,,,,,,,14.8734,14.8734,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2040,,0.663579,0.663579,0.663579,0.663579,,,,,,,29.3335,6.54035,29.3335,,21.4297,,,,66.7787,14.8893,,,,,,,,,,14.0295,14.0295,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2041,,0.6574,0.6574,0.6574,0.6574,,,,,,,29.0604,5.99949,29.0604,,19.5379,,,,65.5777,13.5384,,,,,,,,,,13.232,13.232,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2042,,0.65122,0.65122,0.65122,0.65122,,,,,,,28.7872,5.50286,28.7872,,17.807,,,,64.3667,12.3041,,,,,,,,,,12.4787,12.4787,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2043,,0.645041,0.645041,0.645041,0.645041,,,,,,,28.514,5.04689,28.514,,16.2232,,,,63.1443,11.1763,,,,,,,,,,11.7672,11.7672,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2044,,0.638862,0.638862,0.638862,0.638862,,,,,,,28.2409,4.62828,28.2409,,14.7752,,,,61.9142,10.1469,,,,,,,,,,11.0953,11.0953,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2045,,0.632759,0.632759,0.632759,0.632759,,,,,,,27.9711,4.24451,27.9711,,13.454,,,,60.69,9.20948,,,,,,,,,,10.462,10.462,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2046,,0.626511,0.626511,0.626511,0.626511,,,,,,,27.6949,3.8913,27.6949,,12.2568,,,,59.5386,8.36553,,,,,,,,,,9.8617,9.8617,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2047,,0.620339,0.620339,0.620339,0.620339,,,,,,,27.4221,3.56756,27.4221,,11.1642,,,,58.392,7.59667,,,,,,,,,,9.296,9.296,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2048,,0.614167,0.614167,0.614167,0.614167,,,,,,,27.1493,3.27043,27.1493,,10.1663,,,,57.2457,6.89588,,,,,,,,,,8.7619,8.7619,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2049,,0.607995,0.607995,0.607995,0.607995,,,,,,,26.8764,2.99774,26.8764,,9.25467,,,,56.0968,6.25693,,,,,,,,,,8.2577,8.2577,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2050,,0.601823,0.601823,0.601823,0.601823,,,,,,,26.6036,2.74751,26.6036,,8.42275,,,,54.9522,5.67524,,,,,,,,,,7.7817,7.7817,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2051,,0.595651,0.595651,0.595651,0.595651,,,,,,,26.3308,2.5179,26.3308,,7.664,,,,53.8149,5.1461,,,,,,,,,,7.3323,7.3323,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2052,,0.589479,0.589479,0.589479,0.589479,,,,,,,26.0579,2.30723,26.0579,,6.9715,,,,52.6783,4.66426,,,,,,,,,,6.9082,6.9082,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2053,,0.583307,0.583307,0.583307,0.583307,,,,,,,25.7851,2.11396,25.7851,,6.33932,,,,51.539,4.22536,,,,,,,,,,6.5078,6.5078,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2054,,0.577135,0.577135,0.577135,0.577135,,,,,,,25.5123,1.93666,25.5123,,5.76225,,,,50.3958,3.82559,,,,,,,,,,6.13,6.13,,,,nan,nan,
BAU,98,,NO_CONTR_OD,,2055,,0.570963,0.570963,0.570963,0.570963,,,,,,,25.2394,1.77402,25.2394,,5.23589,,,,49.2526,3.46186,,,,,,,,,,5.7735,5.7735,,,,nan,nan,
BAU,98,,OPEN_BURN,,2021,,0.3884,0.3884,0.3884,0.3884,,,,,,,,,,,32.1078,,,,33.3674,32.1078,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2022,,0.3926,0.3926,0.3926,0.3926,,,,,,,,,,,29.7416,,,,33.381,29.7416,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2023,,0.3968,0.3968,0.3968,0.3968,,,,,,,,,,,27.5418,,,,33.385,27.5418,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2024,,0.4011,0.4011,0.4011,0.4011,,,,,,,,,,,25.4999,,,,33.3827,25.4999,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2025,,0.4054,0.4054,0.4054,0.4054,,,,,,,,,,,23.5969,,,,33.3628,23.5969,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2026,,0.405264,0.405264,0.405264,0.405264,,,,,,,,,,,21.6387,,,,33.0416,21.6387,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2027,,0.401955,0.401955,0.401955,0.401955,,,,,,,,,,,19.6805,,,,32.4556,19.6805,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2028,,0.398645,0.398645,0.398645,0.398645,,,,,,,,,,,17.8943,,,,31.8708,17.8943,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2029,,0.39524,0.39524,0.39524,0.39524,,,,,,,,,,,16.2615,,,,31.2796,16.2615,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2030,,0.391931,0.391931,0.391931,0.391931,,,,,,,,,,,14.7758,,,,30.6957,14.7758,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2031,,0.388608,0.388608,0.388608,0.388608,,,,,,,,,,,13.449,,,,30.1744,13.449,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2032,,0.385285,0.385285,0.385285,0.385285,,,,,,,,,,,12.2357,,,,29.6484,12.2357,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2033,,0.381872,0.381872,0.381872,0.381872,,,,,,,,,,,11.1239,,,,29.1107,11.1239,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2034,,0.37855,0.37855,0.37855,0.37855,,,,,,,,,,,10.1109,,,,28.5766,10.1109,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2035,,0.375227,0.375227,0.375227,0.375227,,,,,,,,,,,9.18609,,,,28.0398,9.18609,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2036,,0.371927,0.371927,0.371927,0.371927,,,,,,,,,,,8.35842,,,,27.5545,8.35842,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2037,,0.368626,0.368626,0.368626,0.368626,,,,,,,,,,,7.60092,,,,27.0619,7.60092,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2038,,0.365241,0.365241,0.365241,0.365241,,,,,,,,,,,6.9075,,,,26.5605,6.9075,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2039,,0.361857,0.361857,0.361857,0.361857,,,,,,,,,,,6.27473,,,,26.0576,6.27473,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2040,,0.358555,0.358555,0.358555,0.358555,,,,,,,,,,,5.6987,,,,25.5587,5.6987,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2041,,0.355208,0.355208,0.355208,0.355208,,,,,,,,,,,5.18155,,,,25.0984,5.18155,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2042,,0.351861,0.351861,0.351861,0.351861,,,,,,,,,,,4.70902,,,,24.6344,4.70902,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2043,,0.348592,0.348592,0.348592,0.348592,,,,,,,,,,,4.27827,,,,24.1714,4.27827,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2044,,0.345245,0.345245,0.345245,0.345245,,,,,,,,,,,3.88409,,,,23.7,3.88409,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2045,,0.341897,0.341897,0.341897,0.341897,,,,,,,,,,,3.52476,,,,23.228,3.52476,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2046,,0.338591,0.338591,0.338591,0.338591,,,,,,,,,,,3.20241,,,,22.792,3.20241,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2047,,0.335209,0.335209,0.335209,0.335209,,,,,,,,,,,2.90768,,,,22.35,2.90768,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2048,,0.331902,0.331902,0.331902,0.331902,,,,,,,,,,,2.63967,,,,21.9131,2.63967,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2049,,0.328594,0.328594,0.328594,0.328594,,,,,,,,,,,2.39529,,,,21.4751,2.39529,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2050,,0.325213,0.325213,0.325213,0.325213,,,,,,,,,,,2.17231,,,,21.034,2.17231,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2051,,0.321906,0.321906,0.321906,0.321906,,,,,,,,,,,1.96994,,,,20.6004,1.96994,,,,,,,,,,,,,,,,,
BAU,98,,OPEN_BURN,,2052,,0.318597,0.318597,0.318597,0.318597,,,,,,,,,,,1.78564,,,,20.167,1.78564,,,,,,,,,,,,,,,,,
