Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,96,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,96,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,96,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,96,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,96,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,96,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,96,2027,DIST_DSL,,,11.475035,,,,,,,,,,,,,11.475035,,,,,11.475035,,,11.475035,,,,,,
LTS,96,2028,DIST_DSL,,,11.898589,,,,,,,,,,,,,11.898589,,,,,11.898589,,,11.898589,,,,,,
LTS,96,2029,DIST_DSL,,,12.306281,,,,,,,,,,,,,12.306281,,,,,12.306281,,,12.306281,,,,,,
LTS,96,2030,DIST_DSL,,,12.683605,,,,,,,,,,,,,12.683605,,,,,12.683605,,,12.683605,,,,,,
LTS,96,2031,DIST_DSL,,,12.756045,,,,,,,,,,,,,12.756045,,,,,12.756045,,,12.756045,,,,,,
LTS,96,2032,DIST_DSL,,,12.812332,,,,,,,,,,,,,12.812332,,,,,12.812332,,,12.812332,,,,,,
LTS,96,2033,DIST_DSL,,,12.82176,,,,,,,,,,,,,12.82176,,,,,12.82176,,,12.82176,,,,,,
LTS,96,2034,DIST_DSL,,,12.863197,,,,,,,,,,,,,12.863197,,,,,12.863197,,,12.863197,,,,,,
LTS,96,2035,DIST_DSL,,,12.908489,,,,,,,,,,,,,12.908489,,,,,12.908489,,,12.908489,,,,,,
LTS,96,2036,DIST_DSL,,,12.941876,,,,,,,,,,,,,12.941876,,,,,12.941876,,,12.941876,,,,,,
LTS,96,2037,DIST_DSL,,,12.975784,,,,,,,,,,,,,12.975784,,,,,12.975784,,,12.975784,,,,,,
LTS,96,2038,DIST_DSL,,,13.017961,,,,,,,,,,,,,13.017961,,,,,13.017961,,,13.017961,,,,,,
LTS,96,2039,DIST_DSL,,,13.097234,,,,,,,,,,,,,13.097234,,,,,13.097234,,,13.097234,,,,,,
LTS,96,2040,DIST_DSL,,,13.172785,,,,,,,,,,,,,13.172785,,,,,13.172785,,,13.172785,,,,,,
LTS,96,2041,DIST_DSL,,,13.401181,,,,,,,,,,,,,13.401181,,,,,13.401181,,,13.401181,,,,,,
LTS,96,2042,DIST_DSL,,,13.584752,,,,,,,,,,,,,13.584752,,,,,13.584752,,,13.584752,,,,,,
LTS,96,2043,DIST_DSL,,,13.823704,,,,,,,,,,,,,13.823704,,,,,13.823704,,,13.823704,,,,,,
LTS,96,2044,DIST_DSL,,,14.02111,,,,,,,,,,,,,14.02111,,,,,14.02111,,,14.02111,,,,,,
LTS,96,2045,DIST_DSL,,,14.207667,,,,,,,,,,,,,14.207667,,,,,14.207667,,,14.207667,,,,,,
LTS,96,2046,DIST_DSL,,,14.404935,,,,,,,,,,,,,14.404935,,,,,14.404935,,,14.404935,,,,,,
LTS,96,2047,DIST_DSL,,,14.609072,,,,,,,,,,,,,14.609072,,,,,14.609072,,,14.609072,,,,,,
LTS,96,2048,DIST_DSL,,,14.823049,,,,,,,,,,,,,14.823049,,,,,14.823049,,,14.823049,,,,,,
LTS,96,2049,DIST_DSL,,,15.022557,,,,,,,,,,,,,15.022557,,,,,15.022557,,,15.022557,,,,,,
LTS,96,2050,DIST_DSL,,,15.203779,,,,,,,,,,,,,15.203779,,,,,15.203779,,,15.203779,,,,,,
LTS,96,2051,DIST_DSL,,,15.159846,,,,,,,,,,,,,15.159846,,,,,15.159846,,,15.159846,,,,,,
LTS,96,2052,DIST_DSL,,,15.087257,,,,,,,,,,,,,15.087257,,,,,15.087257,,,15.087257,,,,,,
LTS,96,2053,DIST_DSL,,,15.035111,,,,,,,,,,,,,15.035111,,,,,15.035111,,,15.035111,,,,,,
