Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,57,,DIST_DSL,,2021,,6.06295,6.06295,6.06295,6.06295,,,,,,,114.697,113.14,,113.14,,,,,,,,,,,,,,,139.4149,,,,0.0016866213752132,0.0016866213752132,,,
BAU,57,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,57,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,57,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,57,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,57,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,144.209,124.087,,124.087,,,,,,,,,,,,,,,137.3419,,,,0.0018698445576223,0.0018698445576223,,,
BAU,57,,DIST_DSL,,2027,,7.25011,7.25011,7.25011,7.25011,,,,,,,151.747,127.054,,127.054,,,,,,,,,,,,,,,137.639,,,,0.0019010472397346,0.0019010472397346,,,
BAU,57,,DIST_DSL,,2028,,7.50996,7.50996,7.50996,7.50996,,,,,,,161.117,131.263,,131.263,,,,,,,,,,,,,,,139.1789,,,,0.0019501760444534,0.0019501760444534,,,
BAU,57,,DIST_DSL,,2029,,7.77221,7.77221,7.77221,7.77221,,,,,,,170.811,135.411,,135.411,,,,,,,,,,,,,,,140.5266,,,,0.0019975972962573,0.0019975972962573,,,
BAU,57,,DIST_DSL,,2030,,8.0404,8.0404,8.0404,8.0404,,,,,,,180.914,139.554,,139.554,,,,,,,,,,,,,,,141.7509,,,,0.0020442026074532,0.0020442026074532,,,
BAU,57,,DIST_DSL,,2031,,8.33573,8.33573,8.33573,8.33573,,,,,,,191.923,144.055,,144.055,,,,,,,,,,,,,,,143.2159,,,,0.0020952625044207,0.0020952625044207,,,
BAU,57,,DIST_DSL,,2032,,8.62912,8.62912,8.62912,8.62912,,,,,,,203.194,148.405,,148.405,,,,,,,,,,,,,,,144.4062,,,,0.0021432950108599,0.0021432950108599,,,
BAU,57,,DIST_DSL,,2033,,8.92507,8.92507,8.92507,8.92507,,,,,,,214.834,152.677,,152.677,,,,,,,,,,,,,,,145.4081,,,,0.0021894435057507,0.0021894435057507,,,
BAU,57,,DIST_DSL,,2034,,9.22022,9.22022,9.22022,9.22022,,,,,,,226.766,156.813,,156.813,,,,,,,,,,,,,,,146.1754,,,,0.0022328951172285,0.0022328951172285,,,
BAU,57,,DIST_DSL,,2035,,9.51739,9.51739,9.51739,9.51739,,,,,,,239.056,160.856,,160.856,,,,,,,,,,,,,,,146.7596,,,,0.0022743101449786,0.0022743101449786,,,
BAU,57,,DIST_DSL,,2036,,9.87319,9.87319,9.87319,9.87319,,,,,,,253.161,165.756,,165.756,,,,,,,,,,,,,,,148.018,,,,0.0023270541983378,0.0023270541983378,,,
BAU,57,,DIST_DSL,,2037,,10.2785,10.2785,10.2785,10.2785,,,,,,,268.935,171.337,,171.337,,,,,,,,,,,,,,,149.7531,,,,0.0023884528797707,0.0023884528797707,,,
BAU,57,,DIST_DSL,,2038,,10.6362,10.6362,10.6362,10.6362,,,,,,,283.86,175.972,,175.972,,,,,,,,,,,,,,,150.537,,,,0.0024357527727371,0.0024357527727371,,,
BAU,57,,DIST_DSL,,2039,,10.9945,10.9945,10.9945,10.9945,,,,,,,299.177,180.468,,180.468,,,,,,,,,,,,,,,151.1047,,,,0.0024803722608971,0.0024803722608971,,,
BAU,57,,DIST_DSL,,2040,,11.3531,11.3531,11.3531,11.3531,,,,,,,314.879,184.82,,184.82,,,,,,,,,,,,,,,151.4622,,,,0.0025222725646218,0.0025222725646218,,,
BAU,57,,DIST_DSL,,2041,,11.8594,11.8594,11.8594,11.8594,,,,,,,335.129,191.404,,191.404,,,,,,,,,,,,,,,153.5265,,,,0.0025937014496136,0.0025937014496136,,,
BAU,57,,DIST_DSL,,2042,,12.3682,12.3682,12.3682,12.3682,,,,,,,355.981,197.834,,197.834,,,,,,,,,,,,,,,155.3133,,,,0.0026619166241699,0.0026619166241699,,,
BAU,57,,DIST_DSL,,2043,,12.8819,12.8819,12.8819,12.8819,,,,,,,377.51,204.143,,204.143,,,,,,,,,,,,,,,156.8632,,,,0.0027274433929501,0.0027274433929501,,,
BAU,57,,DIST_DSL,,2044,,13.4013,13.4013,13.4013,13.4013,,,,,,,399.746,210.341,,210.341,,,,,,,,,,,,,,,158.1931,,,,0.0027904295851411,0.0027904295851411,,,
BAU,57,,DIST_DSL,,2045,,13.9258,13.9258,13.9258,13.9258,,,,,,,422.678,216.413,,216.413,,,,,,,,,,,,,,,159.3029,,,,0.0028507310136596,0.0028507310136596,,,
