PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2021,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2022,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2023,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2024,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2025,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2026,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2027,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2028,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2029,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2030,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2031,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2032,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2033,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2034,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2035,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2036,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2037,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2038,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2039,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2040,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2041,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2042,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2043,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2044,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2045,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2046,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2047,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2048,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2049,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2050,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2051,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2052,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2053,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2054,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTDSL,,,,2055,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2021,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2022,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2023,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2024,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2025,,,,,,0.0
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2026,,,,,,0.1353
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2027,,,,,,0.2568
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2028,,,,,,0.3635
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2029,,,,,,0.4542
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2030,,,,,,0.5279
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2031,,,,,,0.6605
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2032,,,,,,0.7974
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2033,,,,,,0.9386
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2034,,,,,,1.084
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2035,,,,,,1.2336
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2036,,,,,,1.3929
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2037,,,,,,1.5573
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2038,,,,,,1.727
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2039,,,,,,1.9017
TotalAnnualMaxCapacity,LTS,JAM,TRAUTELE,,,,2040,,,,,,2.0816
