PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2028,,,,,,0.0911
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2029,,,,,,0.0893
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2030,,,,,,0.0866
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2031,,,,,,0.084
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2032,,,,,,0.0815
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2033,,,,,,0.0791
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2034,,,,,,0.0767
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2035,,,,,,0.074
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2036,,,,,,0.0714
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2037,,,,,,0.0689
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2038,,,,,,0.0665
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2039,,,,,,0.0642
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2040,,,,,,0.0619
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2041,,,,,,0.0579
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2042,,,,,,0.0541
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2043,,,,,,0.0506
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2044,,,,,,0.0473
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2045,,,,,,0.0443
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2046,,,,,,0.0414
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2047,,,,,,0.0381
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2048,,,,,,0.0329
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2049,,,,,,0.0285
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2050,,,,,,0.0246
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2051,,,,,,0.0213
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2052,,,,,,0.0165
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2053,,,,,,0.0103
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2054,,,,,,0.0044
ResidualCapacity,LTS,JAM,TRSUVDSL,,,,2055,,,,,,0.0
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2021,,,,,,0.2234
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2022,,,,,,0.2211
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2023,,,,,,0.2189
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2024,,,,,,0.2167
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2025,,,,,,0.2124
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2026,,,,,,0.2081
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2027,,,,,,0.204
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2028,,,,,,0.1999
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2029,,,,,,0.1959
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2030,,,,,,0.19
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2031,,,,,,0.1843
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2032,,,,,,0.1788
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2033,,,,,,0.1734
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2034,,,,,,0.1682
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2035,,,,,,0.1623
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2036,,,,,,0.1567
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2037,,,,,,0.1512
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2038,,,,,,0.1459
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2039,,,,,,0.1408
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2040,,,,,,0.1358
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2041,,,,,,0.127
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2042,,,,,,0.1188
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2043,,,,,,0.111
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2044,,,,,,0.1038
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2045,,,,,,0.0971
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2046,,,,,,0.0908
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2047,,,,,,0.0835
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2048,,,,,,0.0722
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2049,,,,,,0.0625
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2050,,,,,,0.054
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2051,,,,,,0.0467
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2052,,,,,,0.0362
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2053,,,,,,0.0226
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2054,,,,,,0.0096
ResidualCapacity,LTS,JAM,TRSUVGSL,,,,2055,,,,,,0.0
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2021,,,,,,0.7973
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2022,,,,,,0.7893
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2023,,,,,,0.7815
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2024,,,,,,0.7736
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2025,,,,,,0.7582
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2026,,,,,,0.743
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2027,,,,,,0.7281
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2028,,,,,,0.7136
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2029,,,,,,0.6993
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2030,,,,,,0.6783
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2031,,,,,,0.658
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2032,,,,,,0.6382
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2033,,,,,,0.6191
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2034,,,,,,0.6005
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2035,,,,,,0.5795
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2036,,,,,,0.5592
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2037,,,,,,0.5396
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2038,,,,,,0.5208
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2039,,,,,,0.5025
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2040,,,,,,0.4849
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2041,,,,,,0.4534
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2042,,,,,,0.424
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2043,,,,,,0.3964
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2044,,,,,,0.3706
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2045,,,,,,0.3465
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2046,,,,,,0.324
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2047,,,,,,0.2981
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2048,,,,,,0.2578
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2049,,,,,,0.223
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2050,,,,,,0.1929
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2051,,,,,,0.1669
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2052,,,,,,0.1293
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2053,,,,,,0.0808
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2054,,,,,,0.0344
ResidualCapacity,LTS,JAM,TRTAXGSL,,,,2055,,,,,,0.0
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2021,,,,,,0.0602
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2022,,,,,,0.0596
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2023,,,,,,0.059
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2024,,,,,,0.0584
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2025,,,,,,0.0572
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2026,,,,,,0.0561
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2027,,,,,,0.055
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2028,,,,,,0.0539
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2029,,,,,,0.0528
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2030,,,,,,0.0512
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2031,,,,,,0.0497
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2032,,,,,,0.0482
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2033,,,,,,0.0467
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2034,,,,,,0.0453
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2035,,,,,,0.0437
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2036,,,,,,0.0422
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2037,,,,,,0.0407
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2038,,,,,,0.0393
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2039,,,,,,0.0379
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2040,,,,,,0.0366
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2041,,,,,,0.0342
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2042,,,,,,0.032
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2043,,,,,,0.0299
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2044,,,,,,0.028
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2045,,,,,,0.0262
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2046,,,,,,0.0245
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2047,,,,,,0.0225
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2048,,,,,,0.0195
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2049,,,,,,0.0168
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2050,,,,,,0.0146
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2051,,,,,,0.0126
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2052,,,,,,0.0098
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2053,,,,,,0.0061
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2054,,,,,,0.0026
ResidualCapacity,LTS,JAM,TRMBSDSL,,,,2055,,,,,,0.0
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2021,,,,,,0.0391
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2022,,,,,,0.0387
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2023,,,,,,0.0383
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2024,,,,,,0.038
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2025,,,,,,0.0372
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2026,,,,,,0.0365
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2027,,,,,,0.0357
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2028,,,,,,0.035
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2029,,,,,,0.0343
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2030,,,,,,0.0333
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2031,,,,,,0.0323
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2032,,,,,,0.0313
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2033,,,,,,0.0304
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2034,,,,,,0.0295
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2035,,,,,,0.0284
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2036,,,,,,0.0274
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2037,,,,,,0.0265
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2038,,,,,,0.0256
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2039,,,,,,0.0247
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2040,,,,,,0.0238
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2041,,,,,,0.0222
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2042,,,,,,0.0208
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2043,,,,,,0.0195
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2044,,,,,,0.0182
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2045,,,,,,0.017
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2046,,,,,,0.0159
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2047,,,,,,0.0146
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2048,,,,,,0.0127
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2049,,,,,,0.0109
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2050,,,,,,0.0095
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2051,,,,,,0.0082
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2052,,,,,,0.0063
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2053,,,,,,0.004
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2054,,,,,,0.0017
ResidualCapacity,LTS,JAM,TRMBSGSL,,,,2055,,,,,,0.0
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2021,,,,,,0.0054
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2022,,,,,,0.0053
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2023,,,,,,0.0052
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2024,,,,,,0.0052
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2025,,,,,,0.0051
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2026,,,,,,0.005
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2027,,,,,,0.0049
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2028,,,,,,0.0048
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2029,,,,,,0.0047
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2030,,,,,,0.0046
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2031,,,,,,0.0044
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2032,,,,,,0.0043
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2033,,,,,,0.0042
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2034,,,,,,0.004
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2035,,,,,,0.0039
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2036,,,,,,0.0038
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2037,,,,,,0.0036
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2038,,,,,,0.0035
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2039,,,,,,0.0034
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2040,,,,,,0.0033
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2041,,,,,,0.003
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2042,,,,,,0.0028
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2043,,,,,,0.0027
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2044,,,,,,0.0025
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2045,,,,,,0.0023
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2046,,,,,,0.0022
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2047,,,,,,0.002
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2048,,,,,,0.0017
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2049,,,,,,0.0015
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2050,,,,,,0.0013
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2051,,,,,,0.0011
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2052,,,,,,0.0009
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2053,,,,,,0.0005
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2054,,,,,,0.0002
ResidualCapacity,LTS,JAM,TRBPUDSL,,,,2055,,,,,,0.0
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2021,,,,,,1.0958
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2022,,,,,,1.0848
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2023,,,,,,1.074
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2024,,,,,,1.0633
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2025,,,,,,1.042
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2026,,,,,,1.0211
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2027,,,,,,1.0007
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2028,,,,,,0.9807
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2029,,,,,,0.9611
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2030,,,,,,0.9323
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2031,,,,,,0.9043
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2032,,,,,,0.8772
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2033,,,,,,0.8509
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2034,,,,,,0.8253
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2035,,,,,,0.7964
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2036,,,,,,0.7686
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2037,,,,,,0.7417
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2038,,,,,,0.7157
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2039,,,,,,0.6907
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2040,,,,,,0.6665
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2041,,,,,,0.6232
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2042,,,,,,0.5827
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2043,,,,,,0.5448
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2044,,,,,,0.5094
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2045,,,,,,0.4763
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2046,,,,,,0.4453
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2047,,,,,,0.4097
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2048,,,,,,0.3544
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2049,,,,,,0.3065
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2050,,,,,,0.2652
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2051,,,,,,0.2294
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2052,,,,,,0.1778
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2053,,,,,,0.1111
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2054,,,,,,0.0472
ResidualCapacity,LTS,JAM,TRYTKDSL,,,,2055,,,,,,0.0
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2021,,,,,,0.2255
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2022,,,,,,0.2232
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2023,,,,,,0.221
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2024,,,,,,0.2188
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2025,,,,,,0.2144
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2026,,,,,,0.2101
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2027,,,,,,0.2059
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2028,,,,,,0.2018
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2029,,,,,,0.1978
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2030,,,,,,0.1918
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2031,,,,,,0.1861
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2032,,,,,,0.1805
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2033,,,,,,0.1751
ResidualCapacity,LTS,JAM,TRYLFDSL,,,,2034,,,,,,0.1698
