Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,88,,DIST_DSL,,2021,,6.04856,6.04856,6.04856,6.04856,,,,114.424,112.872,,,112.872,,,,,,139.0831,,Energy
BAU,88,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,88,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,88,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,88,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,88,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,142.273,122.422,,,122.422,,,,,,135.4981,,Energy
BAU,88,,DIST_DSL,,2027,,7.15157,7.15157,7.15157,7.15157,,,,145.767,122.047,,,122.047,,,,,,132.215,,Energy
BAU,88,,DIST_DSL,,2028,,7.30964,7.30964,7.30964,7.30964,,,,150.813,122.868,,,122.868,,,,,,130.2779,,Energy
BAU,88,,DIST_DSL,,2029,,7.47112,7.47112,7.47112,7.47112,,,,156.009,123.676,,,123.676,,,,,,128.349,,Energy
BAU,88,,DIST_DSL,,2030,,7.63321,7.63321,7.63321,7.63321,,,,161.298,124.423,,,124.423,,,,,,126.3812,,Energy
BAU,88,,DIST_DSL,,2031,,7.81819,7.81819,7.81819,7.81819,,,,167.158,125.467,,,125.467,,,,,,124.7359,,Energy
BAU,88,,DIST_DSL,,2032,,7.99824,7.99824,7.99824,7.99824,,,,173.003,126.355,,,126.355,,,,,,122.95,,Energy
BAU,88,,DIST_DSL,,2033,,8.1775,8.1775,8.1775,8.1775,,,,178.922,127.155,,,127.155,,,,,,121.1015,,Energy
BAU,88,,DIST_DSL,,2034,,8.35229,8.35229,8.35229,8.35229,,,,184.83,127.814,,,127.814,,,,,,119.1431,,Energy
BAU,88,,DIST_DSL,,2035,,8.52447,8.52447,8.52447,8.52447,,,,190.768,128.364,,,128.364,,,,,,117.115,,Energy
BAU,88,,DIST_DSL,,2036,,8.7479,8.7479,8.7479,8.7479,,,,197.951,129.607,,,129.607,,,,,,115.7378,,Energy
BAU,88,,DIST_DSL,,2037,,9.01707,9.01707,9.01707,9.01707,,,,206.292,131.428,,,131.428,,,,,,114.8711,,Energy
BAU,88,,DIST_DSL,,2038,,9.23399,9.23399,9.23399,9.23399,,,,213.559,132.391,,,132.391,,,,,,113.2549,,Energy
BAU,88,,DIST_DSL,,2039,,9.449,9.449,9.449,9.449,,,,220.889,133.244,,,133.244,,,,,,111.564,,Energy
BAU,88,,DIST_DSL,,2040,,9.66009,9.66009,9.66009,9.66009,,,,228.235,133.964,,,133.964,,,,,,109.7849,,Energy
BAU,88,,DIST_DSL,,2041,,10.0042,10.0042,10.0042,10.0042,,,,238.862,136.423,,,136.423,,,,,,109.4254,,Energy
BAU,88,,DIST_DSL,,2042,,10.3449,10.3449,10.3449,10.3449,,,,249.577,138.701,,,138.701,,,,,,108.8896,,Energy
BAU,88,,DIST_DSL,,2043,,10.6867,10.6867,10.6867,10.6867,,,,260.491,140.864,,,140.864,,,,,,108.2394,,Energy
BAU,88,,DIST_DSL,,2044,,11.0276,11.0276,11.0276,11.0276,,,,271.552,142.887,,,142.887,,,,,,107.4623,,Energy
BAU,88,,DIST_DSL,,2045,,11.3677,11.3677,11.3677,11.3677,,,,282.763,144.776,,,144.776,,,,,,106.5704,,Energy
BAU,88,,DIST_DSL,,2046,,11.7505,11.7505,11.7505,11.7505,,,,295.217,147.078,,,147.078,,,,,,105.9659,,Energy
BAU,88,,DIST_DSL,,2047,,12.141,12.141,12.141,12.141,,,,308.059,149.34,,,149.34,,,,,,105.3099,,Energy
BAU,88,,DIST_DSL,,2048,,12.5315,12.5315,12.5315,12.5315,,,,321.095,151.464,,,151.464,,,,,,104.5393,,Energy
BAU,88,,DIST_DSL,,2049,,12.9235,12.9235,12.9235,12.9235,,,,334.364,153.472,,,153.472,,,,,,103.6755,,Energy
BAU,88,,DIST_DSL,,2050,,13.3135,13.3135,13.3135,13.3135,,,,347.776,155.325,,,155.325,,,,,,102.6992,,Energy
BAU,88,,DIST_DSL,,2051,,13.6878,13.6878,13.6878,13.6878,,,,360.969,156.872,,,156.872,,,,,,101.5192,,Energy
BAU,88,,DIST_DSL,,2052,,14.0694,14.0694,14.0694,14.0694,,,,374.542,158.384,,,158.384,,,,,,100.3204,,Energy
BAU,88,,DIST_DSL,,2053,,14.4567,14.4567,14.4567,14.4567,,,,388.463,159.843,,,159.843,,,,,,99.0944,,Energy
BAU,88,,DIST_DSL,,2054,,14.8488,14.8488,14.8488,14.8488,,,,402.702,161.235,,,161.235,,,,,,97.835,,Energy
BAU,88,,DIST_DSL,,2055,,15.2504,15.2504,15.2504,15.2504,,,,417.401,162.616,,,162.616,,,,,,96.5772,,Energy
BAU,88,,DIST_GSL,,2021,,16.007,16.007,16.007,16.007,,,,388.711,383.437,,,383.437,,,,,,472.4806,,Energy
BAU,88,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,88,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,88,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,88,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,88,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,391.89,337.209,,,337.209,,,,,,373.2286,,Energy
BAU,88,,DIST_GSL,,2027,,22.1197,22.1197,22.1197,22.1197,,,,402.805,337.259,,,337.259,,,,,,365.356,,Energy
BAU,88,,DIST_GSL,,2028,,22.5055,22.5055,22.5055,22.5055,,,,414.038,337.321,,,337.321,,,,,,357.6616,,Energy
