Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,82,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,82,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,82,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,82,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,82,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,82,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,140.0,120.466,,,120.466,,,,,,133.3333,,Energy
LTS,82,,DIST_DSL,,2027,,7.3961,7.3961,7.3961,7.3961,,,,147.54,123.531,,,123.531,,,,,,133.8231,,Energy
LTS,82,,DIST_DSL,,2028,,7.66368,7.66368,7.66368,7.66368,,,,153.126,124.753,,,124.753,,,,,,132.276,,Energy
LTS,82,,DIST_DSL,,2029,,7.98578,7.98578,7.98578,7.98578,,,,159.821,126.698,,,126.698,,,,,,131.4851,,Energy
LTS,82,,DIST_DSL,,2030,,8.27093,8.27093,8.27093,8.27093,,,,165.797,127.893,,,127.893,,,,,,129.9063,,Energy
LTS,82,,DIST_DSL,,2031,,8.25917,8.25917,8.25917,8.25917,,,,165.828,124.469,,,124.469,,,,,,123.7434,,Energy
LTS,82,,DIST_DSL,,2032,,8.22732,8.22732,8.22732,8.22732,,,,165.456,120.843,,,120.843,,,,,,117.5865,,Energy
LTS,82,,DIST_DSL,,2033,,8.15255,8.15255,8.15255,8.15255,,,,164.218,116.705,,,116.705,,,,,,111.1492,,Energy
LTS,82,,DIST_DSL,,2034,,8.10305,8.10305,8.10305,8.10305,,,,163.483,113.052,,,113.052,,,,,,105.3826,,Energy
LTS,82,,DIST_DSL,,2035,,8.05538,8.05538,8.05538,8.05538,,,,162.783,109.534,,,109.534,,,,,,99.9346,,Energy
LTS,82,,DIST_DSL,,2036,,8.00214,8.00214,8.00214,8.00214,,,,161.966,106.047,,,106.047,,,,,,94.6982,,Energy
LTS,82,,DIST_DSL,,2037,,7.94735,7.94735,7.94735,7.94735,,,,161.116,102.646,,,102.646,,,,,,89.7154,,Energy
LTS,82,,DIST_DSL,,2038,,7.89447,7.89447,7.89447,7.89447,,,,160.3,99.3736,,,99.3736,,,,,,85.0105,,Energy
LTS,82,,DIST_DSL,,2039,,7.87526,7.87526,7.87526,7.87526,,,,160.165,96.6142,,,96.6142,,,,,,80.8942,,Energy
LTS,82,,DIST_DSL,,2040,,7.84975,7.84975,7.84975,7.84975,,,,159.902,93.8554,,,93.8554,,,,,,76.9156,,Energy
LTS,82,,DIST_DSL,,2041,,7.97959,7.97959,7.97959,7.97959,,,,162.805,92.9839,,,92.9839,,,,,,74.5828,,Energy
LTS,82,,DIST_DSL,,2042,,8.06444,8.06444,8.06444,8.06444,,,,164.798,91.5854,,,91.5854,,,,,,71.9008,,Energy
LTS,82,,DIST_DSL,,2043,,8.19453,8.19453,8.19453,8.19453,,,,167.722,90.698,,,90.698,,,,,,69.692,,Energy
LTS,82,,DIST_DSL,,2044,,8.28217,8.28217,8.28217,8.28217,,,,169.785,89.3389,,,89.3389,,,,,,67.1897,,Energy
LTS,82,,DIST_DSL,,2045,,8.35759,8.35759,8.35759,8.35759,,,,171.603,87.8616,,,87.8616,,,,,,64.6754,,Energy
LTS,82,,DIST_DSL,,2046,,8.44006,8.44006,8.44006,8.44006,,,,173.57,86.4733,,,86.4733,,,,,,62.3016,,Energy
LTS,82,,DIST_DSL,,2047,,8.52184,8.52184,8.52184,8.52184,,,,175.529,85.0921,,,85.0921,,,,,,60.0046,,Energy
LTS,82,,DIST_DSL,,2048,,8.60828,8.60828,8.60828,8.60828,,,,177.588,83.7701,,,83.7701,,,,,,57.8176,,Energy
LTS,82,,DIST_DSL,,2049,,8.67512,8.67512,8.67512,8.67512,,,,179.249,82.2745,,,82.2745,,,,,,55.5794,,Energy
LTS,82,,DIST_DSL,,2050,,8.72207,8.72207,8.72207,8.72207,,,,180.501,80.6163,,,80.6163,,,,,,53.3024,,Energy
LTS,82,,DIST_DSL,,2051,,8.86222,8.86222,8.86222,8.86222,,,,183.69,79.8291,,,79.8291,,,,,,51.6611,,Energy
LTS,82,,DIST_DSL,,2052,,9.01058,9.01058,9.01058,9.01058,,,,187.058,79.1016,,,79.1016,,,,,,50.1032,,Energy
LTS,82,,DIST_DSL,,2053,,9.16793,9.16793,9.16793,9.16793,,,,190.621,78.4359,,,78.4359,,,,,,48.6262,,Energy
LTS,82,,DIST_DSL,,2054,,9.31824,9.31824,9.31824,9.31824,,,,194.05,77.6944,,,77.6944,,,,,,47.1437,,Energy
LTS,82,,DIST_DSL,,2055,,9.45048,9.45048,9.45048,9.45048,,,,197.11,76.7924,,,76.7924,,,,,,45.6068,,Energy
LTS,82,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
LTS,82,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
LTS,82,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
LTS,82,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
LTS,82,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
LTS,82,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,341.385,293.751,,,293.751,,,,,,325.1286,,Energy
LTS,82,,DIST_GSL,,2027,,17.5699,17.5699,17.5699,17.5699,,,,313.368,262.376,,,262.376,,,,,,284.234,,Energy
LTS,82,,DIST_GSL,,2028,,16.0137,16.0137,16.0137,16.0137,,,,285.609,232.688,,,232.688,,,,,,246.7198,,Energy
LTS,82,,DIST_GSL,,2029,,14.4736,14.4736,14.4736,14.4736,,,,258.136,204.637,,,204.637,,,,,,212.3691,,Energy
LTS,82,,DIST_GSL,,2030,,12.9577,12.9577,12.9577,12.9577,,,,231.097,178.264,,,178.264,,,,,,181.0705,,Energy
LTS,82,,DIST_GSL,,2031,,12.6466,12.6466,12.6466,12.6466,,,,225.544,169.291,,,169.291,,,,,,168.3044,,Energy
