Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,27,,COMPOST,,2026,,0.014071,0.014071,0.014071,0.014071,,,0.517108,0.351935,,,0.88647,0.580542,0.88647,,0.393955,,,,-0.822307,-0.538522,,,,,,,,0.4923,,0.8439,0.8439,,nan,,nan,nan,
LTS,27,,COMPOST,,2027,,0.0276638,0.0276638,0.0276638,0.0276638,,,1.01664,0.640657,,,1.74282,1.05681,1.74282,,0.71715,,,,-1.61667,-0.980318,,,,,,,,0.9214,,1.5796,1.5796,,nan,,nan,nan,
LTS,27,,COMPOST,,2028,,0.040882,0.040882,0.040882,0.040882,,,1.50241,0.876643,,,2.57556,1.44609,2.57556,,0.981312,,,,-2.38914,-1.34142,,,,,,,,1.2964,,2.2223,2.2223,,nan,,nan,nan,
LTS,27,,COMPOST,,2029,,0.0535447,0.0535447,0.0535447,0.0535447,,,1.96777,1.06312,,,3.37332,1.7537,3.37332,,1.19006,,,,-3.12915,-1.62677,,,,,,,,1.6164,,2.771,2.771,,nan,,nan,nan,
LTS,27,,COMPOST,,2030,,0.0657655,0.0657655,0.0657655,0.0657655,,,2.41688,1.20904,,,4.14323,1.9944,4.14323,,1.3534,,,,-3.84334,-1.85005,,,,,,,,1.8901,,3.2402,3.2402,,nan,,nan,nan,
LTS,27,,COMPOST,,2031,,0.0777092,0.0777092,0.0777092,0.0777092,,,2.85581,1.32279,,,4.89568,2.18205,4.89568,,1.48073,,,,-4.54133,-2.02411,,,,,,,,2.1262,,3.6449,3.6449,,nan,,nan,nan,
LTS,27,,COMPOST,,2032,,0.089272,0.089272,0.089272,0.089272,,,3.28075,1.40706,,,5.62414,2.32104,5.62414,,1.57506,,,,-5.21706,-2.15304,,,,,,,,2.3254,,3.9863,3.9863,,nan,,nan,nan,
LTS,27,,COMPOST,,2033,,0.10046,0.10046,0.10046,0.10046,,,3.69191,1.46611,,,6.329,2.41845,6.329,,1.64116,,,,-5.8709,-2.2434,,,,,,,,2.4912,,4.2707,4.2707,,nan,,nan,nan,
LTS,27,,COMPOST,,2034,,0.111367,0.111367,0.111367,0.111367,,,4.09274,1.50489,,,7.01613,2.48243,7.01613,,1.68457,,,,-6.50829,-2.30275,,,,,,,,2.6292,,4.5072,4.5072,,nan,,nan,nan,
LTS,27,,COMPOST,,2035,,0.121823,0.121823,0.121823,0.121823,,,4.47701,1.52425,,,7.67487,2.51436,7.67487,,1.70624,,,,-7.11936,-2.33236,,,,,,,,2.738,,4.6938,4.6938,,nan,,nan,nan,
