Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,51,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,51,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,51,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,51,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,51,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,51,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,141.597,121.84,,121.84,,,,,,,,,,,,,,,134.8543,,,,0.0018359768121592,0.0018359768121592,,,
LTS,51,,DIST_DSL,,2027,,7.34388,7.34388,7.34388,7.34388,,,,,,,149.835,125.453,,125.453,,,,,,,,,,,,,,,135.9048,,,,0.0018770942013087,0.0018770942013087,,,
LTS,51,,DIST_DSL,,2028,,7.5561,7.5561,7.5561,7.5561,,,,,,,156.126,127.198,,127.198,,,,,,,,,,,,,,,134.8675,,,,0.0018897644946153,0.0018897644946153,,,
LTS,51,,DIST_DSL,,2029,,7.82207,7.82207,7.82207,7.82207,,,,,,,163.653,129.736,,129.736,,,,,,,,,,,,,,,134.6377,,,,0.0019138860594601,0.0019138860594601,,,
LTS,51,,DIST_DSL,,2030,,8.04748,8.04748,8.04748,8.04748,,,,,,,170.459,131.489,,131.489,,,,,,,,,,,,,,,133.5591,,,,0.0019260683755814,0.0019260683755814,,,
LTS,51,,DIST_DSL,,2031,,7.98036,7.98036,7.98036,7.98036,,,,,,,171.108,128.432,,128.432,,,,,,,,,,,,,,,127.6834,,,,0.0018680209191881,0.0018680209191881,,,
LTS,51,,DIST_DSL,,2032,,7.89686,7.89686,7.89686,7.89686,,,,,,,171.369,125.161,,125.161,,,,,,,,,,,,,,,121.7887,,,,0.0018076041882415,0.0018076041882415,,,
LTS,51,,DIST_DSL,,2033,,7.76986,7.76986,7.76986,7.76986,,,,,,,170.63,121.262,,121.262,,,,,,,,,,,,,,,115.4891,,,,0.0017389461097212,0.0017389461097212,,,
LTS,51,,DIST_DSL,,2034,,7.66633,7.66633,7.66633,7.66633,,,,,,,170.347,117.798,,117.798,,,,,,,,,,,,,,,109.8072,,,,0.0016773545775916,0.0016773545775916,,,
LTS,51,,DIST_DSL,,2035,,7.56821,7.56821,7.56821,7.56821,,,,,,,170.132,114.478,,114.478,,,,,,,,,,,,,,,104.4463,,,,0.0016185870158589,0.0016185870158589,,,
LTS,51,,DIST_DSL,,2036,,7.46516,7.46516,7.46516,7.46516,,,,,,,169.753,111.145,,111.145,,,,,,,,,,,,,,,99.2511,,,,0.0015603684450198,0.0015603684450198,,,
LTS,51,,DIST_DSL,,2037,,7.36024,7.36024,7.36024,7.36024,,,,,,,169.279,107.847,,107.847,,,,,,,,,,,,,,,94.2609,,,,0.0015033927162612,0.0015033927162612,,,
LTS,51,,DIST_DSL,,2038,,7.25511,7.25511,7.25511,7.25511,,,,,,,168.744,104.609,,104.609,,,,,,,,,,,,,,,89.4885,,,,0.001447962627752,0.001447962627752,,,
LTS,51,,DIST_DSL,,2039,,7.18728,7.18728,7.18728,7.18728,,,,,,,169.033,101.963,,101.963,,,,,,,,,,,,,,,85.3732,,,,0.0014013937253264,0.0014013937253264,,,
LTS,51,,DIST_DSL,,2040,,7.11275,7.11275,7.11275,7.11275,,,,,,,169.127,99.2702,,99.2702,,,,,,,,,,,,,,,81.353,,,,0.0013547565851647,0.0013547565851647,,,
LTS,51,,DIST_DSL,,2041,,7.18364,7.18364,7.18364,7.18364,,,,,,,172.677,98.6224,,98.6224,,,,,,,,,,,,,,,79.1053,,,,0.0013364184918844,0.0013364184918844,,,
LTS,51,,DIST_DSL,,2042,,7.21166,7.21166,7.21166,7.21166,,,,,,,175.223,97.379,,97.379,,,,,,,,,,,,,,,76.4492,,,,0.0013102638202408,0.0013102638202408,,,
LTS,51,,DIST_DSL,,2043,,7.28072,7.28072,7.28072,7.28072,,,,,,,178.792,96.6841,,96.6841,,,,,,,,,,,,,,,74.2918,,,,0.0012917407972307,0.0012917407972307,,,
LTS,51,,DIST_DSL,,2044,,7.31028,7.31028,7.31028,7.31028,,,,,,,181.416,95.4586,,95.4586,,,,,,,,,,,,,,,71.7925,,,,0.0012663756078964,0.0012663756078964,,,
LTS,51,,DIST_DSL,,2045,,7.32722,7.32722,7.32722,7.32722,,,,,,,183.739,94.0752,,94.0752,,,,,,,,,,,,,,,69.2493,,,,0.00123921868836,0.00123921868836,,,
LTS,51,,DIST_DSL,,2046,,7.35097,7.35097,7.35097,7.35097,,,,,,,186.243,92.787,,92.787,,,,,,,,,,,,,,,66.8505,,,,0.0012136297689105,0.0012136297689105,,,
LTS,51,,DIST_DSL,,2047,,7.37474,7.37474,7.37474,7.37474,,,,,,,188.759,91.5061,,91.5061,,,,,,,,,,,,,,,64.5272,,,,0.0011884299443707,0.0011884299443707,,,
LTS,51,,DIST_DSL,,2048,,7.40099,7.40099,7.40099,7.40099,,,,,,,191.353,90.2633,,90.2633,,,,,,,,,,,,,,,62.299,,,,0.0011640210916217,0.0011640210916217,,,
LTS,51,,DIST_DSL,,2049,,7.41075,7.41075,7.41075,7.41075,,,,,,,193.53,88.8293,,88.8293,,,,,,,,,,,,,,,60.0074,,,,0.0011374531740876,0.0011374531740876,,,
LTS,51,,DIST_DSL,,2050,,7.40258,7.40258,7.40258,7.40258,,,,,,,195.238,87.198,,87.198,,,,,,,,,,,,,,,57.6543,,,,0.0011086877183225,0.0011086877183225,,,
LTS,51,,DIST_DSL,,2051,,7.44255,7.44255,7.44255,7.44255,,,,,,,198.225,86.1458,,86.1458,,,,,,,,,,,,,,,55.7489,,,,0.0010875843987964,0.0010875843987964,,,
LTS,51,,DIST_DSL,,2052,,7.48874,7.48874,7.48874,7.48874,,,,,,,201.399,85.1662,,85.1662,,,,,,,,,,,,,,,53.9444,,,,0.0010676318184312,0.0010676318184312,,,
LTS,51,,DIST_DSL,,2053,,7.53985,7.53985,7.53985,7.53985,,,,,,,204.732,84.242,,84.242,,,,,,,,,,,,,,,52.2258,,,,0.0010485993491106,0.0010485993491106,,,
LTS,51,,DIST_DSL,,2054,,7.58498,7.58498,7.58498,7.58498,,,,,,,207.926,83.2504,,83.2504,,,,,,,,,,,,,,,50.5149,,,,0.0010289453521333,0.0010289453521333,,,
LTS,51,,DIST_DSL,,2055,,7.61048,7.61048,7.61048,7.61048,,,,,,,210.601,82.0486,,82.0486,,,,,,,,,,,,,,,48.7283,,,,0.0010069400064358,0.0010069400064358,,,
LTS,51,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,,,,388.333,383.064,,383.064,,,,,,,,,,,,,,,472.0212,,,,0.0057104435033233,0.0057104435033233,,,
LTS,51,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,,,,473.922,454.891,,454.891,,,,,,,,,,,,,,,548.624,,,,0.006709544978339,0.006709544978339,,,
LTS,51,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,,,,433.542,404.916,,404.916,,,,,,,,,,,,,,,477.9801,,,,0.0062325440979859,0.0062325440979859,,,
LTS,51,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,,,,402.721,365.993,,365.993,,,,,,,,,,,,,,,422.8571,,,,0.0055936863394565,0.0055936863394565,,,
LTS,51,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,,,,384.913,340.38,,340.38,,,,,,,,,,,,,,,384.913,,,,0.0051655439716239,0.0051655439716239,,,
LTS,51,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,,,,345.139,296.981,,296.981,,,,,,,,,,,,,,,328.7038,,,,0.0044751456667289,0.0044751456667289,,,
