Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,84,,DIST_DSL,,2021,,6.05142,6.05142,6.05142,6.05142,,,,114.478,112.925,,,112.925,,,,,,139.1487,,Energy
BAU,84,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,84,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,84,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,84,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,84,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,142.679,122.771,,,122.771,,,,,,135.8848,,Energy
BAU,84,,DIST_DSL,,2027,,7.27868,7.27868,7.27868,7.27868,,,,149.193,124.915,,,124.915,,,,,,135.3224,,Energy
BAU,84,,DIST_DSL,,2028,,7.56598,7.56598,7.56598,7.56598,,,,157.404,128.238,,,128.238,,,,,,135.9715,,Energy
BAU,84,,DIST_DSL,,2029,,7.86116,7.86116,7.86116,7.86116,,,,165.958,131.563,,,131.563,,,,,,136.5341,,Energy
BAU,84,,DIST_DSL,,2030,,8.16118,8.16118,8.16118,8.16118,,,,174.796,134.835,,,134.835,,,,,,136.9572,,Energy
BAU,84,,DIST_DSL,,2031,,8.48764,8.48764,8.48764,8.48764,,,,184.393,138.404,,,138.404,,,,,,137.5969,,Energy
BAU,84,,DIST_DSL,,2032,,8.81484,8.81484,8.81484,8.81484,,,,194.207,141.841,,,141.841,,,,,,138.0193,,Energy
BAU,84,,DIST_DSL,,2033,,9.14349,9.14349,9.14349,9.14349,,,,204.255,145.159,,,145.159,,,,,,138.2478,,Energy
BAU,84,,DIST_DSL,,2034,,9.473,9.473,9.473,9.473,,,,214.523,148.347,,,148.347,,,,,,138.2834,,Energy
BAU,84,,DIST_DSL,,2035,,9.80361,9.80361,9.80361,9.80361,,,,225.018,151.41,,,151.41,,,,,,138.1415,,Energy
BAU,84,,DIST_DSL,,2036,,10.195,10.195,10.195,10.195,,,,237.13,155.259,,,155.259,,,,,,138.645,,Energy
BAU,84,,DIST_DSL,,2037,,10.6382,10.6382,10.6382,10.6382,,,,250.705,159.723,,,159.723,,,,,,139.6019,,Energy
BAU,84,,DIST_DSL,,2038,,11.0329,11.0329,11.0329,11.0329,,,,263.392,163.283,,,163.283,,,,,,139.6824,,Energy
BAU,84,,DIST_DSL,,2039,,11.4292,11.4292,11.4292,11.4292,,,,276.362,166.706,,,166.706,,,,,,139.5816,,Energy
BAU,84,,DIST_DSL,,2040,,11.826,11.826,11.826,11.826,,,,289.586,169.975,,,169.975,,,,,,139.2958,,Energy
BAU,84,,DIST_DSL,,2041,,12.3818,12.3818,12.3818,12.3818,,,,306.996,175.337,,,175.337,,,,,,140.6384,,Energy
BAU,84,,DIST_DSL,,2042,,12.9412,12.9412,12.9412,12.9412,,,,324.838,180.526,,,180.526,,,,,,141.7257,,Energy
BAU,84,,DIST_DSL,,2043,,13.5102,13.5102,13.5102,13.5102,,,,343.268,185.626,,,185.626,,,,,,142.6349,,Energy
BAU,84,,DIST_DSL,,2044,,14.0851,14.0851,14.0851,14.0851,,,,362.198,190.584,,,190.584,,,,,,143.334,,Energy
BAU,84,,DIST_DSL,,2045,,14.6666,14.6666,14.6666,14.6666,,,,381.652,195.408,,,195.408,,,,,,143.8406,,Energy
BAU,84,,DIST_DSL,,2046,,15.3085,15.3085,15.3085,15.3085,,,,403.053,200.803,,,200.803,,,,,,144.6728,,Energy
BAU,84,,DIST_DSL,,2047,,15.965,15.965,15.965,15.965,,,,425.239,206.146,,,206.146,,,,,,145.3679,,Energy
BAU,84,,DIST_DSL,,2048,,16.6337,16.6337,16.6337,16.6337,,,,448.156,211.4,,,211.4,,,,,,145.9067,,Energy
BAU,84,,DIST_DSL,,2049,,17.3114,17.3114,17.3114,17.3114,,,,471.726,216.521,,,216.521,,,,,,146.2671,,Energy
BAU,84,,DIST_DSL,,2050,,17.9966,17.9966,17.9966,17.9966,,,,495.922,221.491,,,221.491,,,,,,146.4471,,Energy
BAU,84,,DIST_DSL,,2051,,18.5923,18.5923,18.5923,18.5923,,,,518.045,225.135,,,225.135,,,,,,145.6954,,Energy
BAU,84,,DIST_DSL,,2052,,19.2004,19.2004,19.2004,19.2004,,,,540.881,228.724,,,228.724,,,,,,144.8741,,Energy
BAU,84,,DIST_DSL,,2053,,19.8238,19.8238,19.8238,19.8238,,,,564.526,232.288,,,232.288,,,,,,144.007,,Energy
BAU,84,,DIST_DSL,,2054,,20.4594,20.4594,20.4594,20.4594,,,,588.906,235.789,,,235.789,,,,,,143.0725,,Energy
BAU,84,,DIST_DSL,,2055,,21.1095,21.1095,21.1095,21.1095,,,,614.097,239.248,,,239.248,,,,,,142.0882,,Energy
BAU,84,,DIST_GSL,,2021,,16.0041,16.0041,16.0041,16.0041,,,,388.639,383.366,,,383.366,,,,,,472.3931,,Energy
BAU,84,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,84,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,84,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,84,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,84,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,392.969,338.137,,,338.137,,,,,,374.2562,,Energy
BAU,84,,DIST_GSL,,2027,,22.2583,22.2583,22.2583,22.2583,,,,407.532,341.217,,,341.217,,,,,,369.6435,,Energy
BAU,84,,DIST_GSL,,2028,,22.7866,22.7866,22.7866,22.7866,,,,422.595,344.292,,,344.292,,,,,,365.0534,,Energy
BAU,84,,DIST_GSL,,2029,,23.3064,23.3064,23.3064,23.3064,,,,437.747,347.024,,,347.024,,,,,,360.1355,,Energy
BAU,84,,DIST_GSL,,2030,,23.8221,23.8221,23.8221,23.8221,,,,453.071,349.491,,,349.491,,,,,,354.993,,Energy
BAU,84,,DIST_GSL,,2031,,24.3783,24.3783,24.3783,24.3783,,,,469.415,352.338,,,352.338,,,,,,350.2847,,Energy
BAU,84,,DIST_GSL,,2032,,24.9318,24.9318,24.9318,24.9318,,,,485.972,354.934,,,354.934,,,,,,345.3712,,Energy
BAU,84,,DIST_GSL,,2033,,25.4837,25.4837,25.4837,25.4837,,,,502.756,357.295,,,357.295,,,,,,340.2851,,Energy
BAU,84,,DIST_GSL,,2034,,26.0327,26.0327,26.0327,26.0327,,,,519.745,359.414,,,359.414,,,,,,335.0323,,Energy
BAU,84,,DIST_GSL,,2035,,26.5785,26.5785,26.5785,26.5785,,,,536.929,361.289,,,361.289,,,,,,329.6278,,Energy
BAU,84,,DIST_GSL,,2036,,27.2431,27.2431,27.2431,27.2431,,,,556.799,364.561,,,364.561,,,,,,325.5488,,Energy
BAU,84,,DIST_GSL,,2037,,27.8523,27.8523,27.8523,27.8523,,,,575.839,366.865,,,366.865,,,,,,320.6487,,Energy
BAU,84,,DIST_GSL,,2038,,28.5093,28.5093,28.5093,28.5093,,,,596.166,369.578,,,369.578,,,,,,316.1596,,Energy
BAU,84,,DIST_GSL,,2039,,29.164,29.164,29.164,29.164,,,,616.754,372.036,,,372.036,,,,,,311.5027,,Energy
BAU,84,,DIST_GSL,,2040,,29.8129,29.8129,29.8129,29.8129,,,,637.53,374.203,,,374.203,,,,,,306.6628,,Energy
BAU,84,,DIST_GSL,,2041,,30.6781,30.6781,30.6781,30.6781,,,,663.288,378.828,,,378.828,,,,,,303.8599,,Energy
BAU,84,,DIST_GSL,,2042,,31.5438,31.5438,31.5438,31.5438,,,,689.468,383.167,,,383.167,,,,,,300.8126,,Energy
BAU,84,,DIST_GSL,,2043,,32.4122,32.4122,32.4122,32.4122,,,,716.114,387.248,,,387.248,,,,,,297.5602,,Energy
BAU,84,,DIST_GSL,,2044,,33.282,33.282,33.282,33.282,,,,743.207,391.067,,,391.067,,,,,,294.1122,,Energy
BAU,84,,DIST_GSL,,2045,,34.1527,34.1527,34.1527,34.1527,,,,770.728,394.617,,,394.617,,,,,,290.4793,,Energy
BAU,84,,DIST_GSL,,2046,,35.1108,35.1108,35.1108,35.1108,,,,800.657,398.891,,,398.891,,,,,,287.3897,,Energy
BAU,84,,DIST_GSL,,2047,,36.0685,36.0685,36.0685,36.0685,,,,831.025,402.861,,,402.861,,,,,,284.0858,,Energy
BAU,84,,DIST_GSL,,2048,,37.0284,37.0284,37.0284,37.0284,,,,861.903,406.569,,,406.569,,,,,,280.6109,,Energy
BAU,84,,DIST_GSL,,2049,,37.9892,37.9892,37.9892,37.9892,,,,893.253,409.999,,,409.999,,,,,,276.9691,,Energy
BAU,84,,DIST_GSL,,2050,,38.9518,38.9518,38.9518,38.9518,,,,925.102,413.173,,,413.173,,,,,,273.1852,,Energy
BAU,84,,DIST_GSL,,2051,,39.9915,39.9915,39.9915,39.9915,,,,959.255,416.879,,,416.879,,,,,,269.7816,,Energy
BAU,84,,DIST_GSL,,2052,,41.0524,41.0524,41.0524,41.0524,,,,994.413,420.51,,,420.51,,,,,,266.3519,,Energy
BAU,84,,DIST_GSL,,2053,,42.1363,42.1363,42.1363,42.1363,,,,1030.64,424.082,,,424.082,,,,,,262.9097,,Energy
BAU,84,,DIST_GSL,,2054,,43.2431,43.2431,43.2431,43.2431,,,,1067.93,427.584,,,427.584,,,,,,259.4497,,Energy
BAU,84,,DIST_GSL,,2055,,44.3759,44.3759,44.3759,44.3759,,,,1106.41,431.05,,,431.05,,,,,,255.9983,,Energy
BAU,84,,DIST_NGS,,2021,,24.5082,24.5082,24.5082,24.5082,,,,172.94,170.593,,,170.593,,,,,,210.2097,,Energy
BAU,84,,DIST_NGS,,2022,,25.4084,25.4084,25.4084,25.4084,,,,179.592,172.38,,,172.38,,,,,,207.9002,,Energy
BAU,84,,DIST_NGS,,2023,,26.5315,26.5315,26.5315,26.5315,,,,185.33,173.093,,,173.093,,,,,,204.3263,,Energy
BAU,84,,DIST_NGS,,2024,,27.1173,27.1173,27.1173,27.1173,,,,191.993,174.483,,,174.483,,,,,,201.5926,,Energy
BAU,84,,DIST_NGS,,2025,,27.9209,27.9209,27.9209,27.9209,,,,195.365,172.762,,,172.762,,,,,,195.365,,Energy
BAU,84,,DIST_NGS,,2026,,26.5623,26.5623,26.5623,26.5623,,,,191.984,165.196,,,165.196,,,,,,182.8419,,Energy
BAU,84,,DIST_NGS,,2027,,27.0605,27.0605,27.0605,27.0605,,,,199.26,166.836,,,166.836,,,,,,180.7347,,Energy
BAU,84,,DIST_NGS,,2028,,26.6933,26.6933,26.6933,26.6933,,,,200.178,163.087,,,163.087,,,,,,172.9213,,Energy
BAU,84,,DIST_NGS,,2029,,26.7591,26.7591,26.7591,26.7591,,,,204.306,161.963,,,161.963,,,,,,168.0831,,Energy
BAU,84,,DIST_NGS,,2030,,24.8226,24.8226,24.8226,24.8226,,,,192.892,148.793,,,148.793,,,,,,151.1359,,Energy
BAU,84,,DIST_NGS,,2031,,24.0454,24.0454,24.0454,24.0454,,,,190.117,142.7,,,142.7,,,,,,141.8682,,Energy
BAU,84,,DIST_NGS,,2032,,23.7991,23.7991,23.7991,23.7991,,,,191.399,139.79,,,139.79,,,,,,136.0237,,Energy
BAU,84,,DIST_NGS,,2033,,23.5529,23.5529,23.5529,23.5529,,,,192.618,136.888,,,136.888,,,,,,130.3714,,Energy
BAU,84,,DIST_NGS,,2034,,23.307,23.307,23.307,23.307,,,,193.772,133.997,,,133.997,,,,,,124.9072,,Energy
BAU,84,,DIST_NGS,,2035,,20.9384,20.9384,20.9384,20.9384,,,,176.923,119.048,,,119.048,,,,,,108.6154,,Energy
BAU,84,,DIST_NGS,,2036,,19.8922,19.8922,19.8922,19.8922,,,,170.783,111.819,,,111.819,,,,,,99.8533,,Energy
BAU,84,,DIST_NGS,,2037,,18.8463,18.8463,18.8463,18.8463,,,,164.362,104.715,,,104.715,,,,,,91.5229,,Energy
BAU,84,,DIST_NGS,,2038,,17.8007,17.8007,17.8007,17.8007,,,,157.661,97.7377,,,97.7377,,,,,,83.611,,Energy
BAU,84,,DIST_NGS,,2039,,16.7557,16.7557,16.7557,16.7557,,,,150.681,90.8929,,,90.8929,,,,,,76.1041,,Energy
BAU,84,,DIST_NGS,,2040,,15.7107,15.7107,15.7107,15.7107,,,,143.415,84.1783,,,84.1783,,,,,,68.9851,,Energy
BAU,84,,DIST_NGS,,2041,,15.9453,15.9453,15.9453,15.9453,,,,147.722,84.3695,,,84.3695,,,,,,67.6732,,Energy
BAU,84,,DIST_NGS,,2042,,16.1803,16.1803,16.1803,16.1803,,,,152.097,84.5267,,,84.5267,,,,,,66.3594,,Energy
BAU,84,,DIST_NGS,,2043,,16.4159,16.4159,16.4159,16.4159,,,,156.541,84.6514,,,84.6514,,,,,,65.046,,Energy
BAU,84,,DIST_NGS,,2044,,16.6516,16.6516,16.6516,16.6516,,,,161.047,84.741,,,84.741,,,,,,63.7318,,Energy
BAU,84,,DIST_NGS,,2045,,16.8875,16.8875,16.8875,16.8875,,,,165.622,84.7995,,,84.7995,,,,,,62.4212,,Energy
BAU,84,,DIST_NGS,,2046,,17.1259,17.1259,17.1259,17.1259,,,,170.287,84.8376,,,84.8376,,,,,,61.1232,,Energy
BAU,84,,DIST_NGS,,2047,,17.3647,17.3647,17.3647,17.3647,,,,175.019,84.845,,,84.845,,,,,,59.8302,,Energy
BAU,84,,DIST_NGS,,2048,,17.6037,17.6037,17.6037,17.6037,,,,179.817,84.8214,,,84.8214,,,,,,58.5433,,Energy
BAU,84,,DIST_NGS,,2049,,17.8432,17.8432,17.8432,17.8432,,,,184.686,84.77,,,84.77,,,,,,57.2652,,Energy
BAU,84,,DIST_NGS,,2050,,18.0829,18.0829,18.0829,18.0829,,,,189.623,84.6902,,,84.6902,,,,,,55.9962,,Energy
BAU,84,,DIST_NGS,,2051,,18.2638,18.2638,18.2638,18.2638,,,,194.0,84.3096,,,84.3096,,,,,,54.5607,,Energy
BAU,84,,DIST_NGS,,2052,,18.4445,18.4445,18.4445,18.4445,,,,198.422,83.9074,,,83.9074,,,,,,53.147,,Energy
BAU,84,,DIST_NGS,,2053,,18.6251,18.6251,18.6251,18.6251,,,,202.894,83.4857,,,83.4857,,,,,,51.757,,Energy
BAU,84,,DIST_NGS,,2054,,18.8059,18.8059,18.8059,18.8059,,,,207.418,83.0468,,,83.0468,,,,,,50.3914,,Energy
BAU,84,,DIST_NGS,,2055,,18.9869,18.9869,18.9869,18.9869,,,,211.992,82.5905,,,82.5905,,,,,,49.0502,,Energy
BAU,84,,DIST_LPG,,2021,,4.4822,4.4822,4.4822,4.4822,,,,97.0204,95.7039,,,95.7039,,,,,,117.9289,,Energy
BAU,84,,DIST_LPG,,2022,,5.4102,5.4102,5.4102,5.4102,,,,117.108,112.405,,,112.405,,,,,,135.5671,,Energy
BAU,84,,DIST_LPG,,2023,,5.529,5.529,5.529,5.529,,,,123.018,114.895,,,114.895,,,,,,135.6273,,Energy
