Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,31,,DIST_DSL,,2021,,6.05541,6.05541,6.05541,6.05541,,,,114.554,112.999,,,112.999,,,,,,139.2411,,Energy
BAU,31,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,31,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,31,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,31,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,31,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,142.504,122.62,,,122.62,,,,,,135.7181,,Energy
BAU,31,,DIST_DSL,,2027,,7.14608,7.14608,7.14608,7.14608,,,,146.121,122.344,,,122.344,,,,,,132.5361,,Energy
BAU,31,,DIST_DSL,,2028,,7.29804,7.29804,7.29804,7.29804,,,,151.287,123.255,,,123.255,,,,,,130.6874,,Energy
BAU,31,,DIST_DSL,,2029,,7.45084,7.45084,7.45084,7.45084,,,,156.557,124.11,,,124.11,,,,,,128.7998,,Energy
BAU,31,,DIST_DSL,,2030,,7.60577,7.60577,7.60577,7.60577,,,,161.958,124.931,,,124.931,,,,,,126.8983,,Energy
BAU,31,,DIST_DSL,,2031,,7.78407,7.78407,7.78407,7.78407,,,,167.951,126.063,,,126.063,,,,,,125.3276,,Energy
BAU,31,,DIST_DSL,,2032,,7.95662,7.95662,7.95662,7.95662,,,,173.919,127.023,,,127.023,,,,,,123.601,,Energy
BAU,31,,DIST_DSL,,2033,,8.12745,8.12745,8.12745,8.12745,,,,179.947,127.883,,,127.883,,,,,,121.7952,,Energy
BAU,31,,DIST_DSL,,2034,,8.29449,8.29449,8.29449,8.29449,,,,185.985,128.612,,,128.612,,,,,,119.8876,,Energy
BAU,31,,DIST_DSL,,2035,,8.45869,8.45869,8.45869,8.45869,,,,192.053,129.229,,,129.229,,,,,,117.9039,,Energy
BAU,31,,DIST_DSL,,2036,,8.67389,8.67389,8.67389,8.67389,,,,199.387,130.547,,,130.547,,,,,,116.5774,,Energy
BAU,31,,DIST_DSL,,2037,,8.93557,8.93557,8.93557,8.93557,,,,207.923,132.467,,,132.467,,,,,,115.7793,,Energy
BAU,31,,DIST_DSL,,2038,,9.14473,9.14473,9.14473,9.14473,,,,215.37,133.513,,,133.513,,,,,,114.2153,,Energy
BAU,31,,DIST_DSL,,2039,,9.35073,9.35073,9.35073,9.35073,,,,222.86,134.432,,,134.432,,,,,,112.5594,,Energy
BAU,31,,DIST_DSL,,2040,,9.55222,9.55222,9.55222,9.55222,,,,230.358,135.21,,,135.21,,,,,,110.8061,,Energy
BAU,31,,DIST_DSL,,2041,,9.88347,9.88347,9.88347,9.88347,,,,241.134,137.72,,,137.72,,,,,,110.4663,,Energy
BAU,31,,DIST_DSL,,2042,,10.2126,10.2126,10.2126,10.2126,,,,252.046,140.072,,,140.072,,,,,,109.9668,,Energy
BAU,31,,DIST_DSL,,2043,,10.5402,10.5402,10.5402,10.5402,,,,263.105,142.277,,,142.277,,,,,,109.3256,,Energy
BAU,31,,DIST_DSL,,2044,,10.8666,10.8666,10.8666,10.8666,,,,274.318,144.343,,,144.343,,,,,,108.5569,,Energy
BAU,31,,DIST_DSL,,2045,,11.1923,11.1923,11.1923,11.1923,,,,285.698,146.279,,,146.279,,,,,,107.6766,,Energy
BAU,31,,DIST_DSL,,2046,,11.5577,11.5577,11.5577,11.5577,,,,298.285,148.607,,,148.607,,,,,,107.0671,,Energy
BAU,31,,DIST_DSL,,2047,,11.9309,11.9309,11.9309,11.9309,,,,311.286,150.904,,,150.904,,,,,,106.4131,,Energy
BAU,31,,DIST_DSL,,2048,,12.3048,12.3048,12.3048,12.3048,,,,324.512,153.075,,,153.075,,,,,,105.6518,,Energy
BAU,31,,DIST_DSL,,2049,,12.6777,12.6777,12.6777,12.6777,,,,337.924,155.106,,,155.106,,,,,,104.7794,,Energy
BAU,31,,DIST_DSL,,2050,,13.0475,13.0475,13.0475,13.0475,,,,351.461,156.971,,,156.971,,,,,,103.7874,,Energy
BAU,31,,DIST_DSL,,2051,,13.4062,13.4062,13.4062,13.4062,,,,364.903,158.582,,,158.582,,,,,,102.6256,,Energy
BAU,31,,DIST_DSL,,2052,,13.7693,13.7693,13.7693,13.7693,,,,378.672,160.13,,,160.13,,,,,,101.4267,,Energy
BAU,31,,DIST_DSL,,2053,,14.1402,14.1402,14.1402,14.1402,,,,392.862,161.653,,,161.653,,,,,,100.2166,,Energy
BAU,31,,DIST_DSL,,2054,,14.5131,14.5131,14.5131,14.5131,,,,407.32,163.085,,,163.085,,,,,,98.9569,,Energy
BAU,31,,DIST_DSL,,2055,,14.8917,14.8917,14.8917,14.8917,,,,422.146,164.465,,,164.465,,,,,,97.6751,,Energy
BAU,31,,DIST_GSL,,2021,,16.0,16.0,16.0,16.0,,,,388.54,383.268,,,383.268,,,,,,472.2728,,Energy
BAU,31,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,31,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,31,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,31,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,31,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,392.503,337.737,,,337.737,,,,,,373.8124,,Energy
BAU,31,,DIST_GSL,,2027,,22.1498,22.1498,22.1498,22.1498,,,,404.598,338.76,,,338.76,,,,,,366.9823,,Energy
BAU,31,,DIST_GSL,,2028,,22.5658,22.5658,22.5658,22.5658,,,,417.052,339.776,,,339.776,,,,,,360.2652,,Energy
BAU,31,,DIST_GSL,,2029,,22.9751,22.9751,22.9751,22.9751,,,,429.561,340.534,,,340.534,,,,,,353.4009,,Energy
BAU,31,,DIST_GSL,,2030,,23.3748,23.3748,23.3748,23.3748,,,,442.064,341.001,,,341.001,,,,,,346.3687,,Energy
BAU,31,,DIST_GSL,,2031,,23.814,23.814,23.814,23.814,,,,455.494,341.889,,,341.889,,,,,,339.8966,,Energy
BAU,31,,DIST_GSL,,2032,,24.2463,24.2463,24.2463,24.2463,,,,468.979,342.523,,,342.523,,,,,,333.2946,,Energy
BAU,31,,DIST_GSL,,2033,,24.6742,24.6742,24.6742,24.6742,,,,482.565,342.947,,,342.947,,,,,,326.619,,Energy
BAU,31,,DIST_GSL,,2034,,25.0998,25.0998,25.0998,25.0998,,,,496.289,343.193,,,343.193,,,,,,319.9123,,Energy
BAU,31,,DIST_GSL,,2035,,25.5182,25.5182,25.5182,25.5182,,,,510.053,343.205,,,343.205,,,,,,313.1283,,Energy
BAU,31,,DIST_GSL,,2036,,26.0503,26.0503,26.0503,26.0503,,,,526.295,344.588,,,344.588,,,,,,307.7138,,Energy
BAU,31,,DIST_GSL,,2037,,26.5258,26.5258,26.5258,26.5258,,,,541.61,345.058,,,345.058,,,,,,301.5887,,Energy
BAU,31,,DIST_GSL,,2038,,27.0443,27.0443,27.0443,27.0443,,,,558.014,345.926,,,345.926,,,,,,295.9267,,Energy
BAU,31,,DIST_GSL,,2039,,27.5584,27.5584,27.5584,27.5584,,,,574.551,346.578,,,346.578,,,,,,290.1873,,Energy
BAU,31,,DIST_GSL,,2040,,28.0648,28.0648,28.0648,28.0648,,,,591.149,346.979,,,346.979,,,,,,284.3528,,Energy
BAU,31,,DIST_GSL,,2041,,28.7728,28.7728,28.7728,28.7728,,,,612.253,349.68,,,349.68,,,,,,280.4802,,Energy
BAU,31,,DIST_GSL,,2042,,29.4774,29.4774,29.4774,29.4774,,,,633.587,352.111,,,352.111,,,,,,276.4319,,Energy
BAU,31,,DIST_GSL,,2043,,30.181,30.181,30.181,30.181,,,,655.204,354.31,,,354.31,,,,,,272.2508,,Energy
BAU,31,,DIST_GSL,,2044,,30.8804,30.8804,30.8804,30.8804,,,,677.035,356.247,,,356.247,,,,,,267.9257,,Energy
BAU,31,,DIST_GSL,,2045,,31.5773,31.5773,31.5773,31.5773,,,,699.105,357.945,,,357.945,,,,,,263.4853,,Energy
BAU,31,,DIST_GSL,,2046,,32.3532,32.3532,32.3532,32.3532,,,,723.245,360.324,,,360.324,,,,,,259.6033,,Energy
BAU,31,,DIST_GSL,,2047,,33.1256,33.1256,33.1256,33.1256,,,,747.641,362.439,,,362.439,,,,,,255.581,,Energy
BAU,31,,DIST_GSL,,2048,,33.8942,33.8942,33.8942,33.8942,,,,772.284,364.294,,,364.294,,,,,,251.4335,,Energy
BAU,31,,DIST_GSL,,2049,,34.6618,34.6618,34.6618,34.6618,,,,797.228,365.924,,,365.924,,,,,,247.1948,,Energy
BAU,31,,DIST_GSL,,2050,,35.425,35.425,35.425,35.425,,,,822.406,367.306,,,367.306,,,,,,242.8588,,Energy
BAU,31,,DIST_GSL,,2051,,36.3022,36.3022,36.3022,36.3022,,,,850.582,369.651,,,369.651,,,,,,239.2183,,Energy
BAU,31,,DIST_GSL,,2052,,37.1963,37.1963,37.1963,37.1963,,,,879.533,371.931,,,371.931,,,,,,235.5814,,Energy
BAU,31,,DIST_GSL,,2053,,38.1094,38.1094,38.1094,38.1094,,,,909.324,374.164,,,374.164,,,,,,231.9628,,Energy
BAU,31,,DIST_GSL,,2054,,39.0402,39.0402,39.0402,39.0402,,,,939.937,376.336,,,376.336,,,,,,228.3542,,Energy
BAU,31,,DIST_GSL,,2055,,39.9932,39.9932,39.9932,39.9932,,,,971.486,378.484,,,378.484,,,,,,224.78,,Energy
BAU,31,,DIST_NGS,,2021,,24.5082,24.5082,24.5082,24.5082,,,,172.94,170.593,,,170.593,,,,,,210.2097,,Energy
BAU,31,,DIST_NGS,,2022,,25.4084,25.4084,25.4084,25.4084,,,,179.592,172.38,,,172.38,,,,,,207.9002,,Energy
BAU,31,,DIST_NGS,,2023,,26.5315,26.5315,26.5315,26.5315,,,,185.33,173.093,,,173.093,,,,,,204.3263,,Energy
BAU,31,,DIST_NGS,,2024,,27.0753,27.0753,27.0753,27.0753,,,,191.696,174.213,,,174.213,,,,,,201.2808,,Energy
BAU,31,,DIST_NGS,,2025,,27.9253,27.9253,27.9253,27.9253,,,,195.396,172.789,,,172.789,,,,,,195.396,,Energy
BAU,31,,DIST_NGS,,2026,,26.5623,26.5623,26.5623,26.5623,,,,191.734,164.982,,,164.982,,,,,,182.6038,,Energy
BAU,31,,DIST_NGS,,2027,,26.9393,26.9393,26.9393,26.9393,,,,197.858,165.662,,,165.662,,,,,,179.463,,Energy
BAU,31,,DIST_NGS,,2028,,26.4505,26.4505,26.4505,26.4505,,,,197.612,160.996,,,160.996,,,,,,170.7047,,Energy
BAU,31,,DIST_NGS,,2029,,26.3943,26.3943,26.3943,26.3943,,,,200.528,158.968,,,158.968,,,,,,164.9749,,Energy
BAU,31,,DIST_NGS,,2030,,24.3354,24.3354,24.3354,24.3354,,,,187.959,144.989,,,144.989,,,,,,147.2708,,Energy
BAU,31,,DIST_NGS,,2031,,23.435,23.435,23.435,23.435,,,,183.967,138.084,,,138.084,,,,,,137.279,,Energy
BAU,31,,DIST_NGS,,2032,,23.0651,23.0651,23.0651,23.0651,,,,183.979,134.371,,,134.371,,,,,,130.7504,,Energy
BAU,31,,DIST_NGS,,2033,,22.6946,22.6946,22.6946,22.6946,,,,183.89,130.686,,,130.686,,,,,,124.464,,Energy
BAU,31,,DIST_NGS,,2034,,22.3241,22.3241,22.3241,22.3241,,,,183.709,127.039,,,127.039,,,,,,118.4205,,Energy
BAU,31,,DIST_NGS,,2035,,19.8303,19.8303,19.8303,19.8303,,,,165.692,111.491,,,111.491,,,,,,101.7205,,Energy
BAU,31,,DIST_NGS,,2036,,18.6579,18.6579,18.6579,18.6579,,,,158.255,103.616,,,103.616,,,,,,92.5284,,Energy
BAU,31,,DIST_NGS,,2037,,17.4852,17.4852,17.4852,17.4852,,,,150.518,95.8944,,,95.8944,,,,,,83.8141,,Energy
BAU,31,,DIST_NGS,,2038,,16.3122,16.3122,16.3122,16.3122,,,,142.48,88.3271,,,88.3271,,,,,,75.5602,,Energy
BAU,31,,DIST_NGS,,2039,,15.139,15.139,15.139,15.139,,,,134.147,80.9193,,,80.9193,,,,,,67.7534,,Energy
BAU,31,,DIST_NGS,,2040,,13.9654,13.9654,13.9654,13.9654,,,,125.512,73.6704,,,73.6704,,,,,,60.3734,,Energy
