Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,97,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,97,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,97,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,97,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,97,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,97,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,138.773,119.41,,119.41,,,,,,,,,,,,,,,132.1648,,,,0.0017993601554511,0.0017993601554511,,,
BAU,97,,DIST_DSL,,2027,,7.31127,7.31127,7.31127,7.31127,,,,,,,141.779,118.708,,118.708,,,,,,,,,,,,,,,128.5977,,,,0.001776170570374,0.001776170570374,,,
BAU,97,,DIST_DSL,,2028,,7.63166,7.63166,7.63166,7.63166,,,,,,,146.116,119.042,,119.042,,,,,,,,,,,,,,,126.2205,,,,0.00176860225497,0.00176860225497,,,
BAU,97,,DIST_DSL,,2029,,7.95312,7.95312,7.95312,7.95312,,,,,,,150.316,119.163,,119.163,,,,,,,,,,,,,,,123.6653,,,,0.0017579124778879,0.0017579124778879,,,
BAU,97,,DIST_DSL,,2030,,8.28342,8.28342,8.28342,8.28342,,,,,,,154.522,119.196,,119.196,,,,,,,,,,,,,,,121.072,,,,0.001745990988018,0.001745990988018,,,
BAU,97,,DIST_DSL,,2031,,8.64547,8.64547,8.64547,8.64547,,,,,,,159.151,119.457,,119.457,,,,,,,,,,,,,,,118.7609,,,,0.001737483494292,0.001737483494292,,,
BAU,97,,DIST_DSL,,2032,,9.00799,9.00799,9.00799,9.00799,,,,,,,163.61,119.494,,119.494,,,,,,,,,,,,,,,116.2746,,,,0.001725761591528,0.001725761591528,,,
BAU,97,,DIST_DSL,,2033,,9.37409,9.37409,9.37409,9.37409,,,,,,,167.956,119.362,,119.362,,,,,,,,,,,,,,,113.6792,,,,0.0017116939521703,0.0017116939521703,,,
BAU,97,,DIST_DSL,,2034,,9.74392,9.74392,9.74392,9.74392,,,,,,,172.187,119.07,,119.07,,,,,,,,,,,,,,,110.9933,,,,0.0016954718801084,0.0016954718801084,,,
BAU,97,,DIST_DSL,,2035,,10.1149,10.1149,10.1149,10.1149,,,,,,,176.256,118.599,,118.599,,,,,,,,,,,,,,,108.2059,,,,0.0016768483213381,0.0016768483213381,,,
BAU,97,,DIST_DSL,,2036,,10.5667,10.5667,10.5667,10.5667,,,,,,,181.532,118.857,,118.857,,,,,,,,,,,,,,,106.138,,,,0.0016686401981073,0.0016686401981073,,,
BAU,97,,DIST_DSL,,2037,,11.041,11.041,11.041,11.041,,,,,,,186.966,119.116,,119.116,,,,,,,,,,,,,,,104.1097,,,,0.0016604728717571,0.0016604728717571,,,
BAU,97,,DIST_DSL,,2038,,11.4838,11.4838,11.4838,11.4838,,,,,,,191.642,118.804,,118.804,,,,,,,,,,,,,,,101.6318,,,,0.001644445486499,0.001644445486499,,,
BAU,97,,DIST_DSL,,2039,,11.9298,11.9298,11.9298,11.9298,,,,,,,196.152,118.322,,118.322,,,,,,,,,,,,,,,99.0701,,,,0.0016262269947632,0.0016262269947632,,,
BAU,97,,DIST_DSL,,2040,,12.3795,12.3795,12.3795,12.3795,,,,,,,200.504,117.687,,117.687,,,,,,,,,,,,,,,96.4459,,,,0.0016060945376891,0.0016060945376891,,,
BAU,97,,DIST_DSL,,2041,,12.9987,12.9987,12.9987,12.9987,,,,,,,207.338,118.418,,118.418,,,,,,,,,,,,,,,94.9839,,,,0.0016046732303271,0.0016046732303271,,,
BAU,97,,DIST_DSL,,2042,,13.6251,13.6251,13.6251,13.6251,,,,,,,213.98,118.918,,118.918,,,,,,,,,,,,,,,93.3588,,,,0.0016000756808385,0.0016000756808385,,,
