Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,67,,COMPOST,,2026,,0.0143315,0.0143315,0.0143315,0.0143315,,,0.526684,0.358452,,,0.902887,0.591293,0.902887,,0.401251,,,,-0.837536,-0.548495,,,,,,,,0.5014,,0.8596,0.8596,,nan,,nan,nan,
LTS,67,,COMPOST,,2027,,0.0286979,0.0286979,0.0286979,0.0286979,,,1.05465,0.664607,,,1.80797,1.09632,1.80797,,0.743959,,,,-1.6771,-1.01696,,,,,,,,0.9559,,1.6386,1.6386,,nan,,nan,nan,
LTS,67,,COMPOST,,2028,,0.0431958,0.0431958,0.0431958,0.0431958,,,1.58744,0.926258,,,2.72133,1.52793,2.72133,,1.03685,,,,-2.52436,-1.41734,,,,,,,,1.3697,,2.3481,2.3481,,nan,,nan,nan,
LTS,67,,COMPOST,,2029,,0.0576234,0.0576234,0.0576234,0.0576234,,,2.11766,1.14411,,,3.63028,1.88729,3.63028,,1.28071,,,,-3.36751,-1.75068,,,,,,,,1.7396,,2.9821,2.9821,,nan,,nan,nan,
LTS,67,,COMPOST,,2030,,0.0720872,0.0720872,0.0720872,0.0720872,,,2.6492,1.32526,,,4.54149,2.18611,4.54149,,1.48349,,,,-4.21277,-2.02788,,,,,,,,2.0718,,3.5516,3.5516,,nan,,nan,nan,
LTS,67,,COMPOST,,2031,,0.0867591,0.0867591,0.0867591,0.0867591,,,3.1884,1.47684,,,5.46582,2.43616,5.46582,,1.65318,,,,-5.0702,-2.25983,,,,,,,,2.3738,,4.0694,4.0694,,nan,,nan,nan,
LTS,67,,COMPOST,,2032,,0.101519,0.101519,0.101519,0.101519,,,3.73082,1.60008,,,6.39569,2.63946,6.39569,,1.79113,,,,-5.93277,-2.44841,,,,,,,,2.6444,,4.5332,4.5332,,nan,,nan,nan,
LTS,67,,COMPOST,,2033,,0.116365,0.116365,0.116365,0.116365,,,4.27642,1.69823,,,7.33101,2.80135,7.33101,,1.90099,,,,-6.80038,-2.59858,,,,,,,,2.8856,,4.9468,4.9468,,nan,,nan,nan,
LTS,67,,COMPOST,,2034,,0.131399,0.131399,0.131399,0.131399,,,4.82892,1.77558,,,8.27814,2.92895,8.27814,,1.98758,,,,-7.67896,-2.71695,,,,,,,,3.1021,,5.3179,5.3179,,nan,,nan,nan,
LTS,67,,COMPOST,,2035,,0.146414,0.146414,0.146414,0.146414,,,5.38072,1.83193,,,9.2241,3.0219,9.2241,,2.05065,,,,-8.55645,-2.80317,,,,,,,,3.2907,,5.6413,5.6413,,nan,,nan,nan,
LTS,67,,COMPOST,,2036,,0.16182,0.16182,0.16182,0.16182,,,5.94687,1.8747,,,10.1946,3.09246,10.1946,,2.09854,,,,-9.45674,-2.86862,,,,,,,,3.4625,,5.9357,5.9357,,nan,,nan,nan,
LTS,67,,COMPOST,,2037,,0.177361,0.177361,0.177361,0.177361,,,6.51803,1.90255,,,11.1738,3.1384,11.1738,,2.12971,,,,-10.365,-2.91124,,,,,,,,3.6129,,6.1936,6.1936,,nan,,nan,nan,
LTS,67,,COMPOST,,2038,,0.193038,0.193038,0.193038,0.193038,,,7.09415,1.91733,,,12.1614,3.16277,12.1614,,2.14625,,,,-11.2811,-2.93385,,,,,,,,3.7436,,6.4176,6.4176,,nan,,nan,nan,
LTS,67,,COMPOST,,2039,,0.208953,0.208953,0.208953,0.208953,,,7.67903,1.92167,,,13.1641,3.16993,13.1641,,2.15111,,,,-12.2112,-2.94049,,,,,,,,3.8578,,6.6134,6.6134,,nan,,nan,nan,
LTS,67,,COMPOST,,2040,,0.224896,0.224896,0.224896,0.224896,,,8.26493,1.91508,,,14.1684,3.15907,14.1684,,2.14374,,,,-13.1429,-2.93041,,,,,,,,3.9529,,6.7764,6.7764,,nan,,nan,nan,
LTS,67,,COMPOST,,2041,,0.241365,0.241365,0.241365,0.241365,,,8.87017,1.90308,,,15.206,3.13927,15.206,,2.1303,,,,-14.1054,-2.91204,,,,,,,,4.0388,,6.9237,6.9237,,nan,,nan,nan,
LTS,67,,COMPOST,,2042,,0.258035,0.258035,0.258035,0.258035,,,9.4828,1.88381,,,16.2562,3.10748,16.2562,,2.10873,,,,-15.0796,-2.88256,,,,,,,,4.1106,,7.0468,7.0468,,nan,,nan,nan,
LTS,67,,COMPOST,,2043,,0.274867,0.274867,0.274867,0.274867,,,10.1013,1.85805,,,17.3166,3.06498,17.3166,,2.07989,,,,-16.0632,-2.84314,,,,,,,,4.1686,,7.1462,7.1462,,nan,,nan,nan,
LTS,67,,COMPOST,,2044,,0.291877,0.291877,0.291877,0.291877,,,10.7265,1.82688,,,18.3882,3.01357,18.3882,,2.04501,,,,-17.0573,-2.79545,,,,,,,,4.2142,,7.2244,7.2244,,nan,,nan,nan,
LTS,67,,COMPOST,,2045,,0.309198,0.309198,0.309198,0.309198,,,11.363,1.79194,,,19.4794,2.95593,19.4794,,2.00589,,,,-18.0695,-2.74198,,,,,,,,4.2501,,7.2859,7.2859,,nan,,nan,nan,
LTS,67,,COMPOST,,2046,,0.327046,0.327046,0.327046,0.327046,,,12.0189,1.75498,,,20.6039,2.89497,20.6039,,1.96452,,,,-19.1126,-2.68543,,,,,,,,4.2797,,7.3367,7.3367,,nan,,nan,nan,
LTS,67,,COMPOST,,2047,,0.345149,0.345149,0.345149,0.345149,,,12.6842,1.71493,,,21.7444,2.8289,21.7444,,1.91969,,,,-20.1705,-2.62414,,,,,,,,4.2999,,7.3713,7.3713,,nan,,nan,nan,
LTS,67,,COMPOST,,2048,,0.363453,0.363453,0.363453,0.363453,,,13.3569,1.67211,,,22.8975,2.75826,22.8975,,1.87175,,,,-21.2402,-2.55861,,,,,,,,4.3107,,7.3897,7.3897,,nan,,nan,nan,
LTS,67,,COMPOST,,2049,,0.381984,0.381984,0.381984,0.381984,,,14.0379,1.62719,,,24.065,2.68416,24.065,,1.82147,,,,-22.3231,-2.48988,,,,,,,,4.3131,,7.3939,7.3939,,nan,,nan,nan,
LTS,67,,COMPOST,,2050,,0.400885,0.400885,0.400885,0.400885,,,14.7325,1.58121,,,25.2558,2.60831,25.2558,,1.77,,,,-23.4277,-2.41952,,,,,,,,4.3093,,7.3874,7.3874,,nan,,nan,nan,
LTS,67,,COMPOST,,2051,,0.419871,0.419871,0.419871,0.419871,,,15.4303,1.53342,,,26.4519,2.52948,26.4519,,1.7165,,,,-24.5373,-2.3464,,,,,,,,4.2969,,7.366,7.366,,nan,,nan,nan,
LTS,67,,COMPOST,,2052,,0.439083,0.439083,0.439083,0.439083,,,16.1363,1.4848,,,27.6622,2.44928,27.6622,,1.66208,,,,-25.66,-2.272,,,,,,,,4.2779,,7.3335,7.3335,,nan,,nan,nan,
LTS,67,,COMPOST,,2053,,0.458556,0.458556,0.458556,0.458556,,,16.8519,1.43579,,,28.889,2.36843,28.889,,1.60722,,,,-26.798,-2.197,,,,,,,,4.2532,,7.2912,7.2912,,nan,,nan,nan,
LTS,67,,COMPOST,,2054,,0.478221,0.478221,0.478221,0.478221,,,17.5746,1.38644,,,30.1279,2.28704,30.1279,,1.55198,,,,-27.9472,-2.1215,,,,,,,,4.2228,,7.2391,7.2391,,nan,,nan,nan,
LTS,67,,COMPOST,,2055,,0.498149,0.498149,0.498149,0.498149,,,18.307,1.33724,,,31.3834,2.20587,31.3834,,1.4969,,,,-29.1118,-2.04621,,,,,,,,4.1877,,7.1789,7.1789,,nan,,nan,nan,
LTS,67,,LANDFILL,,2026,,0.022002,0.022002,0.022002,0.022002,,,0.11551,0.0786143,,,1.46236,0.957687,1.46236,,1.0363,,,,,,,,,,,,,0.11,,1.3922,1.3922,,nan,,nan,nan,
LTS,67,,LANDFILL,,2027,,0.0441584,0.0441584,0.0441584,0.0441584,,,0.231831,0.146093,,,2.93499,1.77972,2.93499,,1.92581,,,,5.87897e-09,3.55067e-09,,,,,,,,0.2101,,2.6601,2.6601,,nan,,nan,nan,
LTS,67,,LANDFILL,,2028,,0.0663616,0.0663616,0.0663616,0.0663616,,,0.348399,0.203287,,,4.41073,2.47646,4.41073,,2.67975,,,,-4.48199e-09,-2.51748e-09,,,,,,,,0.3006,,3.8058,3.8058,,nan,,nan,nan,
LTS,67,,LANDFILL,,2029,,0.0885112,0.0885112,0.0885112,0.0885112,,,0.464684,0.251054,,,5.8829,3.05837,5.8829,,3.30942,,,,-2.01981e-08,-1.04919e-08,,,,,,,,0.3817,,4.8325,4.8325,,nan,,nan,nan,
LTS,67,,LANDFILL,,2030,,0.110716,0.110716,0.110716,0.110716,,,0.58126,0.290775,,,7.35875,3.54224,7.35875,,3.83302,,,,3.40515e-09,1.64437e-09,,,,,,,,0.4546,,5.7548,5.7548,,nan,,nan,nan,
LTS,67,,LANDFILL,,2031,,0.131613,0.131613,0.131613,0.131613,,,0.690971,0.320053,,,8.74769,3.89892,8.74769,,4.21897,,,,-2.0038e-08,-8.94943e-09,,,,,,,,0.5144,,6.5128,6.5128,,nan,,nan,nan,
LTS,67,,LANDFILL,,2032,,0.152635,0.152635,0.152635,0.152635,,,0.801336,0.343679,,,10.1449,4.18673,10.1449,,4.53041,,,,-2.53203e-09,-1.06229e-09,,,,,,,,0.568,,7.1906,7.1906,,nan,,nan,nan,
LTS,67,,LANDFILL,,2033,,0.17378,0.17378,0.17378,0.17378,,,0.912346,0.362305,,,11.5503,4.41363,11.5503,,4.77594,,,,-8.60018e-09,-3.28873e-09,,,,,,,,0.6156,,7.7939,7.7939,,nan,,nan,nan,
LTS,67,,LANDFILL,,2034,,0.195046,0.195046,0.195046,0.195046,,,1.02399,0.376519,,,12.9637,4.58678,12.9637,,4.9633,,,,-6.4465e-09,-2.25555e-09,,,,,,,,0.6578,,8.3279,8.3279,,nan,,nan,nan,
LTS,67,,LANDFILL,,2035,,0.21643,0.21643,0.21643,0.21643,,,1.13625,0.386851,,,14.385,4.71265,14.385,,5.0995,,,,-2.38797e-08,-7.82893e-09,,,,,,,,0.6949,,8.7976,8.7976,,nan,,nan,nan,
LTS,67,,LANDFILL,,2036,,0.236832,0.236832,0.236832,0.236832,,,1.24337,0.391961,,,15.741,4.77491,15.741,,5.16687,,,,-5.80621e-09,-1.76078e-09,,,,,,,,0.7239,,9.165,9.165,,nan,,nan,nan,
LTS,67,,LANDFILL,,2037,,0.257413,0.257413,0.257413,0.257413,,,1.35142,0.394466,,,17.109,4.80543,17.109,,5.19989,,,,8.14907e-09,2.28465e-09,,,,,,,,0.7491,,9.4835,9.4835,,nan,,nan,nan,
LTS,67,,LANDFILL,,2038,,0.278067,0.278067,0.278067,0.278067,,,1.45985,0.394552,,,18.4817,4.80647,18.4817,,5.20103,,,,-2.41707e-08,-6.27188e-09,,,,,,,,0.7704,,9.7528,9.7528,,nan,,nan,nan,
LTS,67,,LANDFILL,,2039,,0.298999,0.298999,0.298999,0.298999,,,1.56975,0.392828,,,19.873,4.78546,19.873,,5.17829,,,,-2.96859e-09,,,,,,,,,0.7886,,9.9838,9.9838,,nan,,nan,nan,
LTS,67,,LANDFILL,,2040,,0.320105,0.320105,0.320105,0.320105,,,1.68055,0.389404,,,21.2758,4.74376,21.2758,,5.13316,,,,-5.73345e-09,-1.28057e-09,,,,,,,,0.8038,,10.1757,10.1757,,nan,,nan,nan,
LTS,67,,LANDFILL,,2041,,0.340457,0.340457,0.340457,0.340457,,,1.7874,0.383484,,,22.6285,4.67163,22.6285,,5.05512,,,,-2.02272e-09,,,,,,,,,0.8139,,10.3034,10.3034,,nan,,nan,nan,
LTS,67,,LANDFILL,,2042,,0.361057,0.361057,0.361057,0.361057,,,1.89555,0.376562,,,23.9977,4.58731,23.9977,,4.96388,,,,1.19617e-08,2.2992e-09,,,,,,,,0.8217,,10.4025,10.4025,,nan,,nan,nan,
LTS,67,,LANDFILL,,2043,,0.381849,0.381849,0.381849,0.381849,,,2.00471,0.368747,,,25.3796,4.4921,25.3796,,4.86085,,,,-5.99539e-09,-1.07684e-09,,,,,,,,0.8273,,10.4737,10.4737,,nan,,nan,nan,
LTS,67,,LANDFILL,,2044,,0.402857,0.402857,0.402857,0.402857,,,2.115,0.360217,,,26.7759,4.38819,26.7759,,4.74841,,,,-1.78989e-09,,,,,,,,,0.8309,,10.5197,10.5197,,nan,,nan,nan,
