Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,88,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,88,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,88,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,88,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,88,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,88,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,88,2027,DIST_DSL,,,11.343709,,,,,,,,,,,,,11.343709,,,,,11.343709,,,11.343709,,,,,,
LTS,88,2028,DIST_DSL,,,11.628815,,,,,,,,,,,,,11.628815,,,,,11.628815,,,11.628815,,,,,,
LTS,88,2029,DIST_DSL,,,11.892734,,,,,,,,,,,,,11.892734,,,,,11.892734,,,11.892734,,,,,,
LTS,88,2030,DIST_DSL,,,12.120111,,,,,,,,,,,,,12.120111,,,,,12.120111,,,12.120111,,,,,,
LTS,88,2031,DIST_DSL,,,12.04957,,,,,,,,,,,,,12.04957,,,,,12.04957,,,12.04957,,,,,,
LTS,88,2032,DIST_DSL,,,11.960865,,,,,,,,,,,,,11.960865,,,,,11.960865,,,11.960865,,,,,,
LTS,88,2033,DIST_DSL,,,11.830579,,,,,,,,,,,,,11.830579,,,,,11.830579,,,11.830579,,,,,,
LTS,88,2034,DIST_DSL,,,11.708251,,,,,,,,,,,,,11.708251,,,,,11.708251,,,11.708251,,,,,,
LTS,88,2035,DIST_DSL,,,11.608071,,,,,,,,,,,,,11.608071,,,,,11.608071,,,11.608071,,,,,,
LTS,88,2036,DIST_DSL,,,11.494776,,,,,,,,,,,,,11.494776,,,,,11.494776,,,11.494776,,,,,,
LTS,88,2037,DIST_DSL,,,11.381906,,,,,,,,,,,,,11.381906,,,,,11.381906,,,11.381906,,,,,,
LTS,88,2038,DIST_DSL,,,11.269127,,,,,,,,,,,,,11.269127,,,,,11.269127,,,11.269127,,,,,,
LTS,88,2039,DIST_DSL,,,11.160363,,,,,,,,,,,,,11.160363,,,,,11.160363,,,11.160363,,,,,,
LTS,88,2040,DIST_DSL,,,11.085853,,,,,,,,,,,,,11.085853,,,,,11.085853,,,11.085853,,,,,,
LTS,88,2041,DIST_DSL,,,11.134046,,,,,,,,,,,,,11.134046,,,,,11.134046,,,11.134046,,,,,,
LTS,88,2042,DIST_DSL,,,11.138078,,,,,,,,,,,,,11.138078,,,,,11.138078,,,11.138078,,,,,,
LTS,88,2043,DIST_DSL,,,11.189049,,,,,,,,,,,,,11.189049,,,,,11.189049,,,11.189049,,,,,,
LTS,88,2044,DIST_DSL,,,11.199562,,,,,,,,,,,,,11.199562,,,,,11.199562,,,11.199562,,,,,,
LTS,88,2045,DIST_DSL,,,11.196583,,,,,,,,,,,,,11.196583,,,,,11.196583,,,11.196583,,,,,,
LTS,88,2046,DIST_DSL,,,11.205737,,,,,,,,,,,,,11.205737,,,,,11.205737,,,11.205737,,,,,,
LTS,88,2047,DIST_DSL,,,11.203288,,,,,,,,,,,,,11.203288,,,,,11.203288,,,11.203288,,,,,,
LTS,88,2048,DIST_DSL,,,11.214073,,,,,,,,,,,,,11.214073,,,,,11.214073,,,11.214073,,,,,,
LTS,88,2049,DIST_DSL,,,11.209473,,,,,,,,,,,,,11.209473,,,,,11.209473,,,11.209473,,,,,,
LTS,88,2050,DIST_DSL,,,11.185941,,,,,,,,,,,,,11.185941,,,,,11.185941,,,11.185941,,,,,,
LTS,88,2051,DIST_DSL,,,11.033764,,,,,,,,,,,,,11.033764,,,,,11.033764,,,11.033764,,,,,,
LTS,88,2052,DIST_DSL,,,10.786719,,,,,,,,,,,,,10.786719,,,,,10.786719,,,10.786719,,,,,,
LTS,88,2053,DIST_DSL,,,10.559829,,,,,,,,,,,,,10.559829,,,,,10.559829,,,10.559829,,,,,,
LTS,88,2054,DIST_DSL,,,10.387278,,,,,,,,,,,,,10.387278,,,,,10.387278,,,10.387278,,,,,,
LTS,88,2055,DIST_DSL,,,10.435838,,,,,,,,,,,,,10.435838,,,,,10.435838,,,10.435838,,,,,,
LTS,88,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
LTS,88,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
LTS,88,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
LTS,88,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
LTS,88,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
LTS,88,2026,DIST_GSL,,,22.327151,,,,,,,,,,,,,22.327151,,,,,22.327151,,,22.327151,,,,,,
LTS,88,2027,DIST_GSL,,,20.735482,,,,,,,,,,,,,20.735482,,,,,20.735482,,,20.735482,,,,,,
LTS,88,2028,DIST_GSL,,,19.160366,,,,,,,,,,,,,19.160366,,,,,19.160366,,,19.160366,,,,,,
LTS,88,2029,DIST_GSL,,,17.602273,,,,,,,,,,,,,17.602273,,,,,17.602273,,,17.602273,,,,,,
LTS,88,2030,DIST_GSL,,,16.069375,,,,,,,,,,,,,16.069375,,,,,16.069375,,,16.069375,,,,,,
LTS,88,2031,DIST_GSL,,,15.74102,,,,,,,,,,,,,15.74102,,,,,15.74102,,,15.74102,,,,,,
LTS,88,2032,DIST_GSL,,,15.401254,,,,,,,,,,,,,15.401254,,,,,15.401254,,,15.401254,,,,,,
LTS,88,2033,DIST_GSL,,,15.079866,,,,,,,,,,,,,15.079866,,,,,15.079866,,,15.079866,,,,,,
LTS,88,2034,DIST_GSL,,,14.729172,,,,,,,,,,,,,14.729172,,,,,14.729172,,,14.729172,,,,,,
LTS,88,2035,DIST_GSL,,,14.342648,,,,,,,,,,,,,14.342648,,,,,14.342648,,,14.342648,,,,,,
LTS,88,2036,DIST_GSL,,,14.043323,,,,,,,,,,,,,14.043323,,,,,14.043323,,,14.043323,,,,,,
LTS,88,2037,DIST_GSL,,,13.717025,,,,,,,,,,,,,13.717025,,,,,13.717025,,,13.717025,,,,,,
LTS,88,2038,DIST_GSL,,,13.371578,,,,,,,,,,,,,13.371578,,,,,13.371578,,,13.371578,,,,,,
LTS,88,2039,DIST_GSL,,,12.913392,,,,,,,,,,,,,12.913392,,,,,12.913392,,,12.913392,,,,,,
LTS,88,2040,DIST_GSL,,,12.468926,,,,,,,,,,,,,12.468926,,,,,12.468926,,,12.468926,,,,,,
