Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,7,2021,DIST_DSL,,,9.3220521,,,,,,,,,,,,,9.3220521,,,,,9.3220521,,,9.3220521,,,,,,
BAU,7,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,7,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,7,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,7,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,7,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,7,2027,DIST_DSL,,,11.247449,,,,,,,,,,,,,11.247449,,,,,11.247449,,,11.247449,,,,,,
BAU,7,2028,DIST_DSL,,,11.428709,,,,,,,,,,,,,11.428709,,,,,11.428709,,,11.428709,,,,,,
BAU,7,2029,DIST_DSL,,,11.611833,,,,,,,,,,,,,11.611833,,,,,11.611833,,,11.611833,,,,,,
BAU,7,2030,DIST_DSL,,,11.79693,,,,,,,,,,,,,11.79693,,,,,11.79693,,,11.79693,,,,,,
BAU,7,2031,DIST_DSL,,,12.005622,,,,,,,,,,,,,12.005622,,,,,12.005622,,,12.005622,,,,,,
BAU,7,2032,DIST_DSL,,,12.210634,,,,,,,,,,,,,12.210634,,,,,12.210634,,,12.210634,,,,,,
BAU,7,2033,DIST_DSL,,,12.413763,,,,,,,,,,,,,12.413763,,,,,12.413763,,,12.413763,,,,,,
BAU,7,2034,DIST_DSL,,,12.613195,,,,,,,,,,,,,12.613195,,,,,12.613195,,,12.613195,,,,,,
BAU,7,2035,DIST_DSL,,,12.813223,,,,,,,,,,,,,12.813223,,,,,12.813223,,,12.813223,,,,,,
BAU,7,2036,DIST_DSL,,,13.059204,,,,,,,,,,,,,13.059204,,,,,13.059204,,,13.059204,,,,,,
BAU,7,2037,DIST_DSL,,,13.349555,,,,,,,,,,,,,13.349555,,,,,13.349555,,,13.349555,,,,,,
BAU,7,2038,DIST_DSL,,,13.590653,,,,,,,,,,,,,13.590653,,,,,13.590653,,,13.590653,,,,,,
BAU,7,2039,DIST_DSL,,,13.831114,,,,,,,,,,,,,13.831114,,,,,13.831114,,,13.831114,,,,,,
BAU,7,2040,DIST_DSL,,,14.067263,,,,,,,,,,,,,14.067263,,,,,14.067263,,,14.067263,,,,,,
BAU,7,2041,DIST_DSL,,,14.447263,,,,,,,,,,,,,14.447263,,,,,14.447263,,,14.447263,,,,,,
BAU,7,2042,DIST_DSL,,,14.827165,,,,,,,,,,,,,14.827165,,,,,14.827165,,,14.827165,,,,,,
BAU,7,2043,DIST_DSL,,,15.210296,,,,,,,,,,,,,15.210296,,,,,15.210296,,,15.210296,,,,,,
BAU,7,2044,DIST_DSL,,,15.596763,,,,,,,,,,,,,15.596763,,,,,15.596763,,,15.596763,,,,,,
BAU,7,2045,DIST_DSL,,,15.984967,,,,,,,,,,,,,15.984967,,,,,15.984967,,,15.984967,,,,,,
BAU,7,2046,DIST_DSL,,,16.417082,,,,,,,,,,,,,16.417082,,,,,16.417082,,,16.417082,,,,,,
BAU,7,2047,DIST_DSL,,,16.858413,,,,,,,,,,,,,16.858413,,,,,16.858413,,,16.858413,,,,,,
