Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,74,,COMPOST,,2026,,0.0140531,0.0140531,0.0140531,0.0140531,,,0.516451,0.351488,,,0.885344,0.579804,0.885344,,0.393454,,,,-0.821262,-0.537837,,,,,,,,0.4917,,0.8429,0.8429,,nan,,nan,nan,
LTS,74,,COMPOST,,2027,,0.0275928,0.0275928,0.0275928,0.0275928,,,1.01404,0.639014,,,1.73835,1.0541,1.73835,,0.715311,,,,-1.61252,-0.977803,,,,,,,,0.9191,,1.5755,1.5755,,nan,,nan,nan,
LTS,74,,COMPOST,,2028,,0.0407232,0.0407232,0.0407232,0.0407232,,,1.49658,0.873239,,,2.56556,1.44047,2.56556,,0.977501,,,,-2.37986,-1.33621,,,,,,,,1.2913,,2.2137,2.2137,,nan,,nan,nan,
LTS,74,,COMPOST,,2029,,0.0532648,0.0532648,0.0532648,0.0532648,,,1.95748,1.05757,,,3.35569,1.74453,3.35569,,1.18384,,,,-3.1128,-1.61826,,,,,,,,1.608,,2.7565,2.7565,,nan,,nan,nan,
LTS,74,,COMPOST,,2030,,0.0653317,0.0653317,0.0653317,0.0653317,,,2.40094,1.20107,,,4.1159,1.98125,4.1159,,1.34447,,,,-3.81799,-1.83784,,,,,,,,1.8776,,3.2188,3.2188,,nan,,nan,nan,
LTS,74,,COMPOST,,2031,,0.0770883,0.0770883,0.0770883,0.0770883,,,2.83299,1.31222,,,4.85656,2.16461,4.85656,,1.4689,,,,-4.50504,-2.00793,,,,,,,,2.1092,,3.6158,3.6158,,nan,,nan,nan,
LTS,74,,COMPOST,,2032,,0.0884317,0.0884317,0.0884317,0.0884317,,,3.24987,1.39381,,,5.5712,2.29919,5.5712,,1.56023,,,,-5.16795,-2.13278,,,,,,,,2.3035,,3.9488,3.9488,,nan,,nan,nan,
LTS,74,,COMPOST,,2033,,0.0993689,0.0993689,0.0993689,0.0993689,,,3.65181,1.45018,,,6.26024,2.39218,6.26024,,1.62333,,,,-5.80712,-2.21903,,,,,,,,2.4642,,4.2243,4.2243,,nan,,nan,nan,
LTS,74,,COMPOST,,2034,,0.109993,0.109993,0.109993,0.109993,,,4.04223,1.48632,,,6.92953,2.45179,6.92953,,1.66378,,,,-6.42797,-2.27433,,,,,,,,2.5967,,4.4516,4.4516,,nan,,nan,nan,
LTS,74,,COMPOST,,2035,,0.120136,0.120136,0.120136,0.120136,,,4.415,1.50314,,,7.56857,2.47953,7.56857,,1.68261,,,,-7.02075,-2.30006,,,,,,,,2.7001,,4.6288,4.6288,,nan,,nan,nan,
LTS,74,,COMPOST,,2036,,0.130141,0.130141,0.130141,0.130141,,,4.78267,1.5077,,,8.19887,2.48706,8.19887,,1.68771,,,,-7.60543,-2.30704,,,,,,,,2.7846,,4.7737,4.7737,,nan,,nan,nan,
LTS,74,,COMPOST,,2037,,0.139799,0.139799,0.139799,0.139799,,,5.13762,1.49962,,,8.80735,2.47374,8.80735,,1.67867,,,,-8.16987,-2.29469,,,,,,,,2.8478,,4.8819,4.8819,,nan,,nan,nan,
LTS,74,,COMPOST,,2038,,0.149115,0.149115,0.149115,0.149115,,,5.47998,1.48107,,,9.39426,2.44313,9.39426,,1.65791,,,,-8.71429,-2.2663,,,,,,,,2.8918,,4.9574,4.9574,,nan,,nan,nan,
LTS,74,,COMPOST,,2039,,0.158172,0.158172,0.158172,0.158172,,,5.81281,1.45465,,,9.96482,2.39955,9.96482,,1.62833,,,,-9.24355,-2.22587,,,,,,,,2.9203,,5.0061,5.0061,,nan,,nan,nan,
