Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,77,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,77,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,77,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,77,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,77,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,77,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,77,2027,DIST_DSL,,,11.394346,,,,,,,,,,,,,11.394346,,,,,11.394346,,,11.394346,,,,,,
LTS,77,2028,DIST_DSL,,,11.7352,,,,,,,,,,,,,11.7352,,,,,11.7352,,,11.7352,,,,,,
LTS,77,2029,DIST_DSL,,,12.06216,,,,,,,,,,,,,12.06216,,,,,12.06216,,,12.06216,,,,,,
LTS,77,2030,DIST_DSL,,,12.356422,,,,,,,,,,,,,12.356422,,,,,12.356422,,,12.356422,,,,,,
LTS,77,2031,DIST_DSL,,,12.344381,,,,,,,,,,,,,12.344381,,,,,12.344381,,,12.344381,,,,,,
LTS,77,2032,DIST_DSL,,,12.31754,,,,,,,,,,,,,12.31754,,,,,12.31754,,,12.31754,,,,,,
LTS,77,2033,DIST_DSL,,,12.244956,,,,,,,,,,,,,12.244956,,,,,12.244956,,,12.244956,,,,,,
LTS,77,2034,DIST_DSL,,,12.208724,,,,,,,,,,,,,12.208724,,,,,12.208724,,,12.208724,,,,,,
LTS,77,2035,DIST_DSL,,,12.168857,,,,,,,,,,,,,12.168857,,,,,12.168857,,,12.168857,,,,,,
LTS,77,2036,DIST_DSL,,,12.115686,,,,,,,,,,,,,12.115686,,,,,12.115686,,,12.115686,,,,,,
LTS,77,2037,DIST_DSL,,,12.063374,,,,,,,,,,,,,12.063374,,,,,12.063374,,,12.063374,,,,,,
LTS,77,2038,DIST_DSL,,,12.033573,,,,,,,,,,,,,12.033573,,,,,12.033573,,,12.033573,,,,,,
LTS,77,2039,DIST_DSL,,,12.024169,,,,,,,,,,,,,12.024169,,,,,12.024169,,,12.024169,,,,,,
LTS,77,2040,DIST_DSL,,,12.013072,,,,,,,,,,,,,12.013072,,,,,12.013072,,,12.013072,,,,,,
LTS,77,2041,DIST_DSL,,,11.802059,,,,,,,,,,,,,11.802059,,,,,11.802059,,,11.802059,,,,,,
LTS,77,2042,DIST_DSL,,,11.603521,,,,,,,,,,,,,11.603521,,,,,11.603521,,,11.603521,,,,,,
