Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,76,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,76,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,76,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,76,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,76,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,76,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,76,2027,DIST_DSL,,,11.463506,,,,,,,,,,,,,11.463506,,,,,11.463506,,,11.463506,,,,,,
LTS,76,2028,DIST_DSL,,,11.873686,,,,,,,,,,,,,11.873686,,,,,11.873686,,,11.873686,,,,,,
LTS,76,2029,DIST_DSL,,,12.270453,,,,,,,,,,,,,12.270453,,,,,12.270453,,,12.270453,,,,,,
LTS,76,2030,DIST_DSL,,,12.634893,,,,,,,,,,,,,12.634893,,,,,12.634893,,,12.634893,,,,,,
LTS,76,2031,DIST_DSL,,,12.693616,,,,,,,,,,,,,12.693616,,,,,12.693616,,,12.693616,,,,,,
LTS,76,2032,DIST_DSL,,,12.737377,,,,,,,,,,,,,12.737377,,,,,12.737377,,,12.737377,,,,,,
LTS,76,2033,DIST_DSL,,,12.734401,,,,,,,,,,,,,12.734401,,,,,12.734401,,,12.734401,,,,,,
