Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,84,,COMPOST,,2026,,0.0142629,0.0142629,0.0142629,0.0142629,,,0.524162,0.356736,,,0.898564,0.588462,0.898564,,0.399329,,,,-0.833525,-0.545868,,,,,,,,0.499,,0.8554,0.8554,,nan,,nan,nan,
LTS,84,,COMPOST,,2027,,0.0284255,0.0284255,0.0284255,0.0284255,,,1.04464,0.658299,,,1.79081,1.08591,1.79081,,0.736899,,,,-1.66119,-1.00731,,,,,,,,0.9468,,1.6231,1.6231,,nan,,nan,nan,
LTS,84,,COMPOST,,2028,,0.0425864,0.0425864,0.0425864,0.0425864,,,1.56505,0.913192,,,2.68294,1.50638,2.68294,,1.02222,,,,-2.48875,-1.39734,,,,,,,,1.3504,,2.315,2.315,,nan,,nan,nan,
LTS,84,,COMPOST,,2029,,0.0565493,0.0565493,0.0565493,0.0565493,,,2.07819,1.12278,,,3.5626,1.8521,3.5626,,1.25684,,,,-3.30474,-1.71805,,,,,,,,1.7071,,2.9265,2.9265,,nan,,nan,nan,
LTS,84,,COMPOST,,2030,,0.0704223,0.0704223,0.0704223,0.0704223,,,2.58802,1.29465,,,4.4366,2.13562,4.4366,,1.44923,,,,-4.11548,-1.98105,,,,,,,,2.0239,,3.4696,3.4696,,nan,,nan,nan,
LTS,84,,COMPOST,,2031,,0.0843757,0.0843757,0.0843757,0.0843757,,,3.10081,1.43627,,,5.31567,2.36924,5.31567,,1.60776,,,,-4.93092,-2.19775,,,,,,,,2.3086,,3.9576,3.9576,,nan,,nan,nan,
LTS,84,,COMPOST,,2032,,0.0982936,0.0982936,0.0982936,0.0982936,,,3.61229,1.54925,,,6.19249,2.5556,6.19249,,1.73423,,,,-5.74428,-2.37062,,,,,,,,2.5604,,4.3892,4.3892,,nan,,nan,nan,
LTS,84,,COMPOST,,2033,,0.112176,0.112176,0.112176,0.112176,,,4.12248,1.6371,,,7.06712,2.70051,7.06712,,1.83256,,,,-6.55559,-2.50504,,,,,,,,2.7818,,4.7688,4.7688,,nan,,nan,nan,
LTS,84,,COMPOST,,2034,,0.126123,0.126123,0.126123,0.126123,,,4.63504,1.70429,,,7.94578,2.81135,7.94578,,1.90778,,,,-7.37065,-2.60787,,,,,,,,2.9776,,5.1044,5.1044,,nan,,nan,nan,
LTS,84,,COMPOST,,2035,,0.139938,0.139938,0.139938,0.139938,,,5.14272,1.7509,,,8.81609,2.88823,8.81609,,1.95995,,,,-8.17797,-2.67918,,,,,,,,3.1452,,5.3917,5.3917,,nan,,nan,nan,
LTS,84,,COMPOST,,2036,,0.154012,0.154012,0.154012,0.154012,,,5.65995,1.78425,,,9.70278,2.94326,9.70278,,1.99729,,,,-9.00048,-2.73022,,,,,,,,3.2954,,5.6493,5.6493,,nan,,nan,nan,
LTS,84,,COMPOST,,2037,,0.168104,0.168104,0.168104,0.168104,,,6.17783,1.80325,,,10.5906,2.97459,10.5906,,2.01855,,,,-9.82401,-2.75929,,,,,,,,3.4244,,5.8704,5.8704,,nan,,nan,nan,
LTS,84,,COMPOST,,2038,,0.182213,0.182213,0.182213,0.182213,,,6.69634,1.80981,,,11.4794,2.98542,11.4794,,2.0259,,,,-10.6485,-2.76933,,,,,,,,3.5337,,6.0577,6.0577,,nan,,nan,nan,
LTS,84,,COMPOST,,2039,,0.196438,0.196438,0.196438,0.196438,,,7.2191,1.80657,,,12.3756,2.98007,12.3756,,2.02227,,,,-11.4798,-2.76437,,,,,,,,3.6267,,6.2173,6.2173,,nan,,nan,nan,
LTS,84,,COMPOST,,2040,,0.210581,0.210581,0.210581,0.210581,,,7.73886,1.79319,,,13.2666,2.95799,13.2666,,2.00729,,,,-12.3064,-2.74389,,,,,,,,3.7013,,6.3451,6.3451,,nan,,nan,nan,
LTS,84,,COMPOST,,2041,,0.22511,0.22511,0.22511,0.22511,,,8.27279,1.77491,,,14.1819,2.92785,14.1819,,1.98683,,,,-13.1554,-2.71593,,,,,,,,3.7668,,6.4574,6.4574,,nan,,nan,nan,
LTS,84,,COMPOST,,2042,,0.239719,0.239719,0.239719,0.239719,,,8.80968,1.75009,,,15.1023,2.88691,15.1023,,1.95905,,,,-14.0092,-2.67795,,,,,,,,3.8188,,6.5466,6.5466,,nan,,nan,nan,
LTS,84,,COMPOST,,2043,,0.254372,0.254372,0.254372,0.254372,,,9.34817,1.71951,,,16.0254,2.83645,16.0254,,1.92481,,,,-14.8655,-2.63115,,,,,,,,3.8578,,6.6134,6.6134,,nan,,nan,nan,
LTS,84,,COMPOST,,2044,,0.269086,0.269086,0.269086,0.269086,,,9.88891,1.68423,,,16.9524,2.77826,16.9524,,1.88532,,,,-15.7254,-2.57717,,,,,,,,3.8852,,6.6603,6.6603,,nan,,nan,nan,
LTS,84,,COMPOST,,2045,,0.283982,0.283982,0.283982,0.283982,,,10.4363,1.6458,,,17.8909,2.71487,17.8909,,1.84231,,,,-16.5959,-2.51837,,,,,,,,3.9035,,6.6917,6.6917,,nan,,nan,nan,
LTS,84,,COMPOST,,2046,,0.299259,0.299259,0.299259,0.299259,,,10.9978,1.60587,,,18.8533,2.649,18.8533,,1.79761,,,,-17.4887,-2.45726,,,,,,,,3.9161,,6.7133,6.7133,,nan,,nan,nan,
LTS,84,,COMPOST,,2047,,0.314663,0.314663,0.314663,0.314663,,,11.5639,1.56346,,,19.8238,2.57903,19.8238,,1.75013,,,,-18.3889,-2.39236,,,,,,,,3.9201,,6.7202,6.7202,,nan,,nan,nan,
LTS,84,,COMPOST,,2048,,0.330148,0.330148,0.330148,0.330148,,,12.1329,1.51888,,,20.7993,2.50551,20.7993,,1.70023,,,,-19.2938,-2.32415,,,,,,,,3.9157,,6.7126,6.7126,,nan,,nan,nan,
LTS,84,,COMPOST,,2049,,0.345735,0.345735,0.345735,0.345735,,,12.7058,1.47277,,,21.7813,2.42945,21.7813,,1.64862,,,,-20.2048,-2.2536,,,,,,,,3.9038,,6.6922,6.6922,,nan,,nan,nan,
LTS,84,,COMPOST,,2050,,0.361556,0.361556,0.361556,0.361556,,,13.2872,1.42608,,,22.778,2.35242,22.778,,1.59635,,,,-21.1293,-2.18215,,,,,,,,3.8866,,6.6627,6.6627,,nan,,nan,nan,
LTS,84,,COMPOST,,2051,,0.377352,0.377352,0.377352,0.377352,,,13.8677,1.37813,,,23.7731,2.27333,23.7731,,1.54268,,,,-22.0524,-2.10878,,,,,,,,3.8617,,6.6201,6.6201,,nan,,nan,nan,
LTS,84,,COMPOST,,2052,,0.39325,0.39325,0.39325,0.39325,,,14.4519,1.32981,,,24.7747,2.19362,24.7747,,1.48859,,,,-22.9815,-2.03484,,,,,,,,3.8313,,6.568,6.568,,nan,,nan,nan,
LTS,84,,COMPOST,,2053,,0.409283,0.409283,0.409283,0.409283,,,15.0411,1.28151,,,25.7848,2.11394,25.7848,,1.43451,,,,-23.9185,-1.96093,,,,,,,,3.7962,,6.5078,6.5078,,nan,,nan,nan,
LTS,84,,COMPOST,,2054,,0.425388,0.425388,0.425388,0.425388,,,15.633,1.23327,,,26.7994,2.03437,26.7994,,1.38052,,,,-24.8597,-1.88712,,,,,,,,3.7563,,6.4393,6.4393,,nan,,nan,nan,
LTS,84,,COMPOST,,2055,,0.44163,0.44163,0.44163,0.44163,,,16.2299,1.18552,,,27.8227,1.9556,27.8227,,1.32707,,,,-25.8088,-1.81405,,,,,,,,3.7126,,6.3644,6.3644,,nan,,nan,nan,
LTS,84,,LANDFILL,,2026,,0.0218966,0.0218966,0.0218966,0.0218966,,,0.114957,0.0782379,,,1.45536,0.953101,1.45536,,1.03134,,,,,,,,,,,,,0.1094,,1.3855,1.3855,,nan,,nan,nan,
LTS,84,,LANDFILL,,2027,,0.0437393,0.0437393,0.0437393,0.0437393,,,0.229631,0.144707,,,2.90713,1.76283,2.90713,,1.90754,,,,5.87897e-09,3.55067e-09,,,,,,,,0.2081,,2.6348,2.6348,,nan,,nan,nan,
LTS,84,,LANDFILL,,2028,,0.0654255,0.0654255,0.0654255,0.0654255,,,0.343484,0.200419,,,4.3485,2.44153,4.3485,,2.64195,,,,-4.48199e-09,-2.51748e-09,,,,,,,,0.2964,,3.7521,3.7521,,nan,,nan,nan,
LTS,84,,LANDFILL,,2029,,0.0868613,0.0868613,0.0868613,0.0868613,,,0.456022,0.246374,,,5.77323,3.00135,5.77323,,3.24773,,,,-2.01981e-08,-1.04919e-08,,,,,,,,0.3746,,4.7424,4.7424,,nan,,nan,nan,
LTS,84,,LANDFILL,,2030,,0.108159,0.108159,0.108159,0.108159,,,0.567835,0.284059,,,7.1888,3.46043,7.1888,,3.74449,,,,3.40515e-09,1.64437e-09,,,,,,,,0.4441,,5.6219,5.6219,,nan,,nan,nan,
LTS,84,,LANDFILL,,2031,,0.127998,0.127998,0.127998,0.127998,,,0.671989,0.311261,,,8.50738,3.79181,8.50738,,4.10307,,,,-2.0038e-08,-8.94943e-09,,,,,,,,0.5003,,6.3338,6.3338,,nan,,nan,nan,
LTS,84,,LANDFILL,,2032,,0.147786,0.147786,0.147786,0.147786,,,0.775877,0.33276,,,9.8226,4.05372,9.8226,,4.38648,,,,-2.53203e-09,-1.06229e-09,,,,,,,,0.5499,,6.9622,6.9622,,nan,,nan,nan,
LTS,84,,LANDFILL,,2033,,0.167525,0.167525,0.167525,0.167525,,,0.879505,0.349263,,,11.1345,4.25476,11.1345,,4.60402,,,,-8.60018e-09,-3.28873e-09,,,,,,,,0.5935,,7.5133,7.5133,,nan,,nan,nan,
