Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,80,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,80,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,80,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,80,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,80,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,80,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,80,2027,DIST_DSL,,,11.410062,,,,,,,,,,,,,11.410062,,,,,11.410062,,,11.410062,,,,,,
LTS,80,2028,DIST_DSL,,,11.767096,,,,,,,,,,,,,11.767096,,,,,11.767096,,,11.767096,,,,,,
LTS,80,2029,DIST_DSL,,,12.108355,,,,,,,,,,,,,12.108355,,,,,12.108355,,,12.108355,,,,,,
LTS,80,2030,DIST_DSL,,,12.416212,,,,,,,,,,,,,12.416212,,,,,12.416212,,,12.416212,,,,,,
LTS,80,2031,DIST_DSL,,,12.419638,,,,,,,,,,,,,12.419638,,,,,12.419638,,,12.419638,,,,,,
LTS,80,2032,DIST_DSL,,,12.408324,,,,,,,,,,,,,12.408324,,,,,12.408324,,,12.408324,,,,,,
LTS,80,2033,DIST_DSL,,,12.349178,,,,,,,,,,,,,12.349178,,,,,12.349178,,,12.349178,,,,,,
LTS,80,2034,DIST_DSL,,,12.328205,,,,,,,,,,,,,12.328205,,,,,12.328205,,,12.328205,,,,,,
LTS,80,2035,DIST_DSL,,,12.303652,,,,,,,,,,,,,12.303652,,,,,12.303652,,,12.303652,,,,,,
