Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,46,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,46,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,46,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,46,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,46,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,46,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,141.226,121.52,,121.52,,,,,,,,,,,,,,,134.501,,,,0.0018311662999972,0.0018311662999972,,,
LTS,46,,DIST_DSL,,2027,,7.38701,7.38701,7.38701,7.38701,,,,,,,149.934,125.536,,125.536,,,,,,,,,,,,,,,135.9946,,,,0.0018783343507776,0.0018783343507776,,,
LTS,46,,DIST_DSL,,2028,,7.64951,7.64951,7.64951,7.64951,,,,,,,156.844,127.782,,127.782,,,,,,,,,,,,,,,135.4877,,,,0.0018984550903736,0.0018984550903736,,,
LTS,46,,DIST_DSL,,2029,,7.97303,7.97303,7.97303,7.97303,,,,,,,165.127,130.904,,130.904,,,,,,,,,,,,,,,135.8504,,,,0.0019311239678338,0.0019311239678338,,,
LTS,46,,DIST_DSL,,2030,,8.26212,8.26212,8.26212,8.26212,,,,,,,172.823,133.312,,133.312,,,,,,,,,,,,,,,135.4113,,,,0.0019527796825602,0.0019527796825602,,,
LTS,46,,DIST_DSL,,2031,,8.24981,8.24981,8.24981,8.24981,,,,,,,174.271,130.807,,130.807,,,,,,,,,,,,,,,130.0437,,,,0.0019025517403417,0.0019025517403417,,,
LTS,46,,DIST_DSL,,2032,,8.21917,8.21917,8.21917,8.21917,,,,,,,175.324,128.05,,128.05,,,,,,,,,,,,,,,124.5995,,,,0.0018493212858386,0.0018493212858386,,,
LTS,46,,DIST_DSL,,2033,,8.14352,8.14352,8.14352,8.14352,,,,,,,175.394,124.648,,124.648,,,,,,,,,,,,,,,118.7136,,,,0.0017874972219532,0.0017874972219532,,,
LTS,46,,DIST_DSL,,2034,,8.09719,8.09719,8.09719,8.09719,,,,,,,176.071,121.756,,121.756,,,,,,,,,,,,,,,113.4969,,,,0.0017337166443624,0.0017337166443624,,,
LTS,46,,DIST_DSL,,2035,,8.05317,8.05317,8.05317,8.05317,,,,,,,176.779,118.951,,118.951,,,,,,,,,,,,,,,108.527,,,,0.0016818242318556,0.0016818242318556,,,
LTS,46,,DIST_DSL,,2036,,8.00057,8.00057,8.00057,8.00057,,,,,,,177.28,116.073,,116.073,,,,,,,,,,,,,,,103.6519,,,,0.0016295561161502,0.0016295561161502,,,
LTS,46,,DIST_DSL,,2037,,7.94756,7.94756,7.94756,7.94756,,,,,,,177.749,113.243,,113.243,,,,,,,,,,,,,,,98.9773,,,,0.0015786155940439,0.0015786155940439,,,
LTS,46,,DIST_DSL,,2038,,7.90441,7.90441,7.90441,7.90441,,,,,,,178.418,110.606,,110.606,,,,,,,,,,,,,,,94.6189,,,,0.0015309730089531,0.0015309730089531,,,
