Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,45,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,45,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,45,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,45,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,45,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,45,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,140.178,120.618,,120.618,,,,,,,,,,,,,,,133.5029,,,,0.0018175777629559,0.0018175777629559,,,
LTS,45,,DIST_DSL,,2027,,7.33323,7.33323,7.33323,7.33323,,,,,,,146.656,122.791,,122.791,,,,,,,,,,,,,,,133.0213,,,,0.0018372685231689,0.0018372685231689,,,
LTS,45,,DIST_DSL,,2028,,7.53648,7.53648,7.53648,7.53648,,,,,,,151.155,123.147,,123.147,,,,,,,,,,,,,,,130.5734,,,,0.001829595040341,0.001829595040341,,,
LTS,45,,DIST_DSL,,2029,,7.79428,7.79428,7.79428,7.79428,,,,,,,156.775,124.283,,124.283,,,,,,,,,,,,,,,128.9792,,,,0.001833449379432,0.001833449379432,,,
LTS,45,,DIST_DSL,,2030,,8.0134,8.0134,8.0134,8.0134,,,,,,,161.645,124.69,,124.69,,,,,,,,,,,,,,,126.6531,,,,0.0018264763267087,0.0018264763267087,,,
LTS,45,,DIST_DSL,,2031,,7.9396,7.9396,7.9396,7.9396,,,,,,,160.614,120.555,,120.555,,,,,,,,,,,,,,,119.8526,,,,0.0017534558196842,0.0017534558196842,,,
LTS,45,,DIST_DSL,,2032,,7.84764,7.84764,7.84764,7.84764,,,,,,,159.206,116.278,,116.278,,,,,,,,,,,,,,,113.1447,,,,0.0016793086243405,0.0016793086243405,,,
LTS,45,,DIST_DSL,,2033,,7.71441,7.71441,7.71441,7.71441,,,,,,,156.948,111.539,,111.539,,,,,,,,,,,,,,,106.2286,,,,0.0015995084210749,0.0015995084210749,,,
LTS,45,,DIST_DSL,,2034,,7.59788,7.59788,7.59788,7.59788,,,,,,,155.016,107.196,,107.196,,,,,,,,,,,,,,,99.9247,,,,0.0015263949797983,0.0015263949797983,,,
LTS,45,,DIST_DSL,,2035,,7.4945,7.4945,7.4945,7.4945,,,,,,,153.339,103.179,,103.179,,,,,,,,,,,,,,,94.1368,,,,0.0014588232863829,0.0014588232863829,,,
LTS,45,,DIST_DSL,,2036,,7.38534,7.38534,7.38534,7.38534,,,,,,,151.531,99.214,,99.214,,,,,,,,,,,,,,,88.597,,,,0.0013928719975766,0.0013928719975766,,,
