Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
LTS,55,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
LTS,55,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
LTS,55,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
LTS,55,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
LTS,55,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
LTS,55,2026,DIST_DSL,,,11.116983,,,,,,,,,,,,,11.116983,,,,,11.116983,,,11.116983,,,,,,
LTS,55,2027,DIST_DSL,,,11.362041,,,,,,,,,,,,,11.362041,,,,,11.362041,,,11.362041,,,,,,
LTS,55,2028,DIST_DSL,,,11.667119,,,,,,,,,,,,,11.667119,,,,,11.667119,,,11.667119,,,,,,
LTS,55,2029,DIST_DSL,,,11.954372,,,,,,,,,,,,,11.954372,,,,,11.954372,,,11.954372,,,,,,
LTS,55,2030,DIST_DSL,,,12.206351,,,,,,,,,,,,,12.206351,,,,,12.206351,,,12.206351,,,,,,
LTS,55,2031,DIST_DSL,,,12.15764,,,,,,,,,,,,,12.15764,,,,,12.15764,,,12.15764,,,,,,
LTS,55,2032,DIST_DSL,,,12.091729,,,,,,,,,,,,,12.091729,,,,,12.091729,,,12.091729,,,,,,
LTS,55,2033,DIST_DSL,,,11.981379,,,,,,,,,,,,,11.981379,,,,,11.981379,,,11.981379,,,,,,
LTS,55,2034,DIST_DSL,,,11.895167,,,,,,,,,,,,,11.895167,,,,,11.895167,,,11.895167,,,,,,
LTS,55,2035,DIST_DSL,,,11.816954,,,,,,,,,,,,,11.816954,,,,,11.816954,,,11.816954,,,,,,
LTS,55,2036,DIST_DSL,,,11.72522,,,,,,,,,,,,,11.72522,,,,,11.72522,,,11.72522,,,,,,
LTS,55,2037,DIST_DSL,,,11.634226,,,,,,,,,,,,,11.634226,,,,,11.634226,,,11.634226,,,,,,
LTS,55,2038,DIST_DSL,,,11.542007,,,,,,,,,,,,,11.542007,,,,,11.542007,,,11.542007,,,,,,
LTS,55,2039,DIST_DSL,,,11.491802,,,,,,,,,,,,,11.491802,,,,,11.491802,,,11.491802,,,,,,
LTS,55,2040,DIST_DSL,,,11.437879,,,,,,,,,,,,,11.437879,,,,,11.437879,,,11.437879,,,,,,
LTS,55,2041,DIST_DSL,,,11.510768,,,,,,,,,,,,,11.510768,,,,,11.510768,,,11.510768,,,,,,
LTS,55,2042,DIST_DSL,,,11.5381,,,,,,,,,,,,,11.5381,,,,,11.5381,,,11.5381,,,,,,
LTS,55,2043,DIST_DSL,,,11.615547,,,,,,,,,,,,,11.615547,,,,,11.615547,,,11.615547,,,,,,
LTS,55,2044,DIST_DSL,,,11.648335,,,,,,,,,,,,,11.648335,,,,,11.648335,,,11.648335,,,,,,
LTS,55,2045,DIST_DSL,,,11.669508,,,,,,,,,,,,,11.669508,,,,,11.669508,,,11.669508,,,,,,
LTS,55,2046,DIST_DSL,,,11.694792,,,,,,,,,,,,,11.694792,,,,,11.694792,,,11.694792,,,,,,
LTS,55,2047,DIST_DSL,,,11.719954,,,,,,,,,,,,,11.719954,,,,,11.719954,,,11.719954,,,,,,
LTS,55,2048,DIST_DSL,,,11.753369,,,,,,,,,,,,,11.753369,,,,,11.753369,,,11.753369,,,,,,
LTS,55,2049,DIST_DSL,,,11.768297,,,,,,,,,,,,,11.768297,,,,,11.768297,,,11.768297,,,,,,
LTS,55,2050,DIST_DSL,,,11.764794,,,,,,,,,,,,,11.764794,,,,,11.764794,,,11.764794,,,,,,
LTS,55,2051,DIST_DSL,,,11.573813,,,,,,,,,,,,,11.573813,,,,,11.573813,,,11.573813,,,,,,
LTS,55,2052,DIST_DSL,,,11.340644,,,,,,,,,,,,,11.340644,,,,,11.340644,,,11.340644,,,,,,
LTS,55,2053,DIST_DSL,,,11.127849,,,,,,,,,,,,,11.127849,,,,,11.127849,,,11.127849,,,,,,
LTS,55,2054,DIST_DSL,,,10.967537,,,,,,,,,,,,,10.967537,,,,,10.967537,,,10.967537,,,,,,
LTS,55,2055,DIST_DSL,,,11.040476,,,,,,,,,,,,,11.040476,,,,,11.040476,,,11.040476,,,,,,
LTS,55,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
LTS,55,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
LTS,55,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
LTS,55,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
LTS,55,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
LTS,55,2026,DIST_GSL,,,22.327151,,,,,,,,,,,,,22.327151,,,,,22.327151,,,22.327151,,,,,,
LTS,55,2027,DIST_GSL,,,20.811677,,,,,,,,,,,,,20.811677,,,,,20.811677,,,20.811677,,,,,,
LTS,55,2028,DIST_GSL,,,19.303186,,,,,,,,,,,,,19.303186,,,,,19.303186,,,19.303186,,,,,,
LTS,55,2029,DIST_GSL,,,17.79945,,,,,,,,,,,,,17.79945,,,,,17.79945,,,17.79945,,,,,,
LTS,55,2030,DIST_GSL,,,16.309379,,,,,,,,,,,,,16.309379,,,,,16.309379,,,16.309379,,,,,,
LTS,55,2031,DIST_GSL,,,16.039086,,,,,,,,,,,,,16.039086,,,,,16.039086,,,16.039086,,,,,,
LTS,55,2032,DIST_GSL,,,15.751659,,,,,,,,,,,,,15.751659,,,,,15.751659,,,15.751659,,,,,,
LTS,55,2033,DIST_GSL,,,15.480482,,,,,,,,,,,,,15.480482,,,,,15.480482,,,15.480482,,,,,,
LTS,55,2034,DIST_GSL,,,15.163476,,,,,,,,,,,,,15.163476,,,,,15.163476,,,15.163476,,,,,,
LTS,55,2035,DIST_GSL,,,14.820197,,,,,,,,,,,,,14.820197,,,,,14.820197,,,14.820197,,,,,,
