Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,36,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,36,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,36,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,36,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,36,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,36,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,141.387,121.659,,,121.659,,,,,,134.6543,,Energy
LTS,36,,DIST_DSL,,2027,,7.417,7.417,7.417,7.417,,,,150.884,126.332,,,126.332,,,,,,136.8562,,Energy
LTS,36,,DIST_DSL,,2028,,7.70905,7.70905,7.70905,7.70905,,,,158.597,129.21,,,129.21,,,,,,137.0021,,Energy
LTS,36,,DIST_DSL,,2029,,8.06049,8.06049,8.06049,8.06049,,,,167.679,132.928,,,132.928,,,,,,137.9499,,Energy
LTS,36,,DIST_DSL,,2030,,8.37764,8.37764,8.37764,8.37764,,,,176.202,135.919,,,135.919,,,,,,138.0589,,Energy
LTS,36,,DIST_DSL,,2031,,8.39298,8.39298,8.39298,8.39298,,,,178.453,133.945,,,133.945,,,,,,133.1644,,Energy
LTS,36,,DIST_DSL,,2032,,8.38837,8.38837,8.38837,8.38837,,,,180.283,131.671,,,131.671,,,,,,128.1238,,Energy
LTS,36,,DIST_DSL,,2033,,8.33823,8.33823,8.33823,8.33823,,,,181.121,128.718,,,128.718,,,,,,122.5898,,Energy
LTS,36,,DIST_DSL,,2034,,8.31935,8.31935,8.31935,8.31935,,,,182.623,126.287,,,126.287,,,,,,117.7204,,Energy
LTS,36,,DIST_DSL,,2035,,8.30012,8.30012,8.30012,8.30012,,,,184.108,123.883,,,123.883,,,,,,113.0263,,Energy
LTS,36,,DIST_DSL,,2036,,8.27218,8.27218,8.27218,8.27218,,,,185.389,121.382,,,121.382,,,,,,108.3931,,Energy
LTS,36,,DIST_DSL,,2037,,8.24403,8.24403,8.24403,8.24403,,,,186.652,118.915,,,118.915,,,,,,103.9348,,Energy
LTS,36,,DIST_DSL,,2038,,8.22798,8.22798,8.22798,8.22798,,,,188.18,116.657,,,116.657,,,,,,99.7959,,Energy
LTS,36,,DIST_DSL,,2039,,8.23868,8.23868,8.23868,8.23868,,,,190.318,114.802,,,114.802,,,,,,96.1235,,Energy
LTS,36,,DIST_DSL,,2040,,8.24346,8.24346,8.24346,8.24346,,,,192.322,112.885,,,112.885,,,,,,92.5102,,Energy
LTS,36,,DIST_DSL,,2041,,8.40863,8.40863,8.40863,8.40863,,,,198.108,113.147,,,113.147,,,,,,90.7556,,Energy
LTS,36,,DIST_DSL,,2042,,8.52789,8.52789,8.52789,8.52789,,,,202.878,112.748,,,112.748,,,,,,88.515,,Energy
LTS,36,,DIST_DSL,,2043,,8.6954,8.6954,8.6954,8.6954,,,,208.861,112.944,,,112.944,,,,,,86.7861,,Energy
LTS,36,,DIST_DSL,,2044,,8.8217,8.8217,8.8217,8.8217,,,,213.922,112.563,,,112.563,,,,,,84.6562,,Energy
LTS,36,,DIST_DSL,,2045,,8.9323,8.9323,8.9323,8.9323,,,,218.656,111.953,,,111.953,,,,,,82.4091,,Energy
LTS,36,,DIST_DSL,,2046,,9.05256,9.05256,9.05256,9.05256,,,,223.681,111.439,,,111.439,,,,,,80.2886,,Energy
LTS,36,,DIST_DSL,,2047,,9.1736,9.1736,9.1736,9.1736,,,,228.78,110.907,,,110.907,,,,,,78.2084,,Energy
LTS,36,,DIST_DSL,,2048,,9.30192,9.30192,9.30192,9.30192,,,,234.117,110.435,,,110.435,,,,,,76.2218,,Energy
LTS,36,,DIST_DSL,,2049,,9.41159,9.41159,9.41159,9.41159,,,,239.04,109.719,,,109.719,,,,,,74.1186,,Energy
LTS,36,,DIST_DSL,,2050,,9.49788,9.49788,9.49788,9.49788,,,,243.415,108.715,,,108.715,,,,,,71.8811,,Energy
LTS,36,,DIST_DSL,,2051,,9.74416,9.74416,9.74416,9.74416,,,,251.966,109.501,,,109.501,,,,,,70.8631,,Energy
LTS,36,,DIST_DSL,,2052,,10.0035,10.0035,10.0035,10.0035,,,,260.969,110.357,,,110.357,,,,,,69.9001,,Energy
LTS,36,,DIST_DSL,,2053,,10.2172,10.2172,10.2172,10.2172,,,,268.893,110.643,,,110.643,,,,,,68.5929,,Energy
LTS,36,,DIST_DSL,,2054,,10.4862,10.4862,10.4862,10.4862,,,,278.382,111.46,,,111.46,,,,,,67.6319,,Energy
LTS,36,,DIST_DSL,,2055,,10.7408,10.7408,10.7408,10.7408,,,,287.609,112.05,,,112.05,,,,,,66.5462,,Energy
LTS,36,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
LTS,36,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
LTS,36,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
LTS,36,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
LTS,36,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
LTS,36,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,344.645,296.556,,,296.556,,,,,,328.2333,,Energy
LTS,36,,DIST_GSL,,2027,,17.6654,17.6654,17.6654,17.6654,,,,321.088,268.839,,,268.839,,,,,,291.2363,,Energy
LTS,36,,DIST_GSL,,2028,,16.1896,16.1896,16.1896,16.1896,,,,297.016,241.981,,,241.981,,,,,,256.5736,,Energy
LTS,36,,DIST_GSL,,2029,,14.7104,14.7104,14.7104,14.7104,,,,272.379,215.929,,,215.929,,,,,,224.0869,,Energy
LTS,36,,DIST_GSL,,2030,,13.238,13.238,13.238,13.238,,,,247.366,190.814,,,190.814,,,,,,193.8177,,Energy
LTS,36,,DIST_GSL,,2031,,12.9904,12.9904,12.9904,12.9904,,,,244.948,183.856,,,183.856,,,,,,182.784,,Energy
LTS,36,,DIST_GSL,,2032,,12.7262,12.7262,12.7262,12.7262,,,,242.131,176.842,,,176.842,,,,,,172.078,,Energy
LTS,36,,DIST_GSL,,2033,,12.4717,12.4717,12.4717,12.4717,,,,239.408,170.141,,,170.141,,,,,,162.0408,,Energy
LTS,36,,DIST_GSL,,2034,,12.1651,12.1651,12.1651,12.1651,,,,235.59,162.915,,,162.915,,,,,,151.8634,,Energy
LTS,36,,DIST_GSL,,2035,,11.8357,11.8357,11.8357,11.8357,,,,231.223,155.586,,,155.586,,,,,,141.9509,,Energy
LTS,36,,DIST_GSL,,2036,,11.5943,11.5943,11.5943,11.5943,,,,228.479,149.595,,,149.595,,,,,,133.5869,,Energy
LTS,36,,DIST_GSL,,2037,,11.3204,11.3204,11.3204,11.3204,,,,225.005,143.35,,,143.35,,,,,,125.2912,,Energy
LTS,36,,DIST_GSL,,2038,,10.9343,10.9343,10.9343,10.9343,,,,219.19,135.881,,,135.881,,,,,,116.2411,,Energy
LTS,36,,DIST_GSL,,2039,,10.5493,10.5493,10.5493,10.5493,,,,213.266,128.645,,,128.645,,,,,,107.7138,,Energy
LTS,36,,DIST_GSL,,2040,,10.1352,10.1352,10.1352,10.1352,,,,206.617,121.275,,,121.275,,,,,,99.3863,,Energy
LTS,36,,DIST_GSL,,2041,,9.78941,9.78941,9.78941,9.78941,,,,201.232,114.931,,,114.931,,,,,,92.1867,,Energy
LTS,36,,DIST_GSL,,2042,,9.423,9.423,9.423,9.423,,,,195.302,108.538,,,108.538,,,,,,85.2096,,Energy
LTS,36,,DIST_GSL,,2043,,9.03741,9.03741,9.03741,9.03741,,,,188.847,102.121,,,102.121,,,,,,78.4698,,Energy
LTS,36,,DIST_GSL,,2044,,8.6312,8.6312,8.6312,8.6312,,,,181.826,95.6744,,,95.6744,,,,,,71.9547,,Energy
LTS,36,,DIST_GSL,,2045,,8.20444,8.20444,8.20444,8.20444,,,,174.23,89.2068,,,89.2068,,,,,,65.6655,,Energy
LTS,36,,DIST_GSL,,2046,,7.77828,7.77828,7.77828,7.77828,,,,166.503,82.9524,,,82.9524,,,,,,59.765,,Energy
LTS,36,,DIST_GSL,,2047,,7.32305,7.32305,7.32305,7.32305,,,,158.003,76.596,,,76.596,,,,,,54.0133,,Energy
LTS,36,,DIST_GSL,,2048,,6.82533,6.82533,6.82533,6.82533,,,,148.424,70.0132,,,70.0132,,,,,,48.3226,,Energy
LTS,36,,DIST_GSL,,2049,,6.3085,6.3085,6.3085,6.3085,,,,138.258,63.4598,,,63.4598,,,,,,42.8694,,Energy
LTS,36,,DIST_GSL,,2050,,5.77389,5.77389,5.77389,5.77389,,,,127.523,56.9548,,,56.9548,,,,,,37.6579,,Energy
LTS,36,,DIST_GSL,,2051,,5.9198,5.9198,5.9198,5.9198,,,,131.752,57.2575,,,57.2575,,,,,,37.054,,Energy
LTS,36,,DIST_GSL,,2052,,6.05482,6.05482,6.05482,6.05482,,,,135.786,57.4202,,,57.4202,,,,,,36.3701,,Energy
LTS,36,,DIST_GSL,,2053,,6.18037,6.18037,6.18037,6.18037,,,,139.652,57.4634,,,57.4634,,,,,,35.6243,,Energy
LTS,36,,DIST_GSL,,2054,,6.3101,6.3101,6.3101,6.3101,,,,143.656,57.5178,,,57.5178,,,,,,34.9007,,Energy
LTS,36,,DIST_GSL,,2055,,6.45979,6.45979,6.45979,6.45979,,,,148.162,57.7229,,,57.7229,,,,,,34.2813,,Energy
LTS,36,,DIST_NGS,,2021,,24.5082,24.5082,24.5082,24.5082,,,,172.94,170.593,,,170.593,,,,,,210.2097,,Energy
LTS,36,,DIST_NGS,,2022,,25.4084,25.4084,25.4084,25.4084,,,,179.592,172.38,,,172.38,,,,,,207.9002,,Energy
LTS,36,,DIST_NGS,,2023,,26.5315,26.5315,26.5315,26.5315,,,,185.33,173.093,,,173.093,,,,,,204.3263,,Energy
LTS,36,,DIST_NGS,,2024,,27.0695,27.0695,27.0695,27.0695,,,,191.655,174.176,,,174.176,,,,,,201.2378,,Energy
LTS,36,,DIST_NGS,,2025,,27.9061,27.9061,27.9061,27.9061,,,,195.262,172.671,,,172.671,,,,,,195.262,,Energy
LTS,36,,DIST_NGS,,2026,,26.5612,26.5612,26.5612,26.5612,,,,191.198,164.52,,,164.52,,,,,,182.0933,,Energy
LTS,36,,DIST_NGS,,2027,,27.1241,27.1241,27.1241,27.1241,,,,198.139,165.897,,,165.897,,,,,,179.7179,,Energy
LTS,36,,DIST_NGS,,2028,,26.3801,26.3801,26.3801,26.3801,,,,195.511,159.284,,,159.284,,,,,,168.8898,,Energy
LTS,36,,DIST_NGS,,2029,,26.289,26.289,26.289,26.289,,,,197.635,156.675,,,156.675,,,,,,162.5948,,Energy
LTS,36,,DIST_NGS,,2030,,24.1949,24.1949,24.1949,24.1949,,,,184.469,142.296,,,142.296,,,,,,144.5363,,Energy
LTS,36,,DIST_NGS,,2031,,23.2595,23.2595,23.2595,23.2595,,,,179.814,134.967,,,134.967,,,,,,134.18,,Energy
LTS,36,,DIST_NGS,,2032,,22.8543,22.8543,22.8543,22.8543,,,,179.116,130.819,,,130.819,,,,,,127.2944,,Energy
LTS,36,,DIST_NGS,,2033,,22.4485,22.4485,22.4485,22.4485,,,,178.324,126.73,,,126.73,,,,,,120.6967,,Energy
LTS,36,,DIST_NGS,,2034,,22.0424,22.0424,22.0424,22.0424,,,,177.446,122.707,,,122.707,,,,,,114.3833,,Energy
LTS,36,,DIST_NGS,,2035,,19.513,19.513,19.513,19.513,,,,159.161,107.097,,,107.097,,,,,,97.711,,Energy
LTS,36,,DIST_NGS,,2036,,16.345,16.345,16.345,16.345,,,,135.062,88.4312,,,88.4312,,,,,,78.968,,Energy
LTS,36,,DIST_NGS,,2037,,13.1768,13.1768,13.1768,13.1768,,,,110.286,70.2627,,,70.2627,,,,,,61.4114,,Energy
LTS,36,,DIST_NGS,,2038,,10.008,10.008,10.008,10.008,,,,84.8285,52.5873,,,52.5873,,,,,,44.9864,,Energy
LTS,36,,DIST_NGS,,2039,,6.83883,6.83883,6.83883,6.83883,,,,58.695,35.4057,,,35.4057,,,,,,29.645,,Energy
LTS,36,,DIST_NGS,,2040,,3.669,3.669,3.669,3.669,,,,31.8803,18.7124,,,18.7124,,,,,,15.335,,Energy
LTS,36,,DIST_NGS,,2041,,3.5769,3.5769,3.5769,3.5769,,,,31.461,17.9685,,,17.9685,,,,,,14.4126,,Energy
LTS,36,,DIST_NGS,,2042,,3.4844,3.4844,3.4844,3.4844,,,,31.0185,17.2383,,,17.2383,,,,,,13.5333,,Energy
LTS,36,,DIST_NGS,,2043,,3.3913,3.3913,3.3913,3.3913,,,,30.5505,16.5206,,,16.5206,,,,,,12.6944,,Energy
LTS,36,,DIST_NGS,,2044,,3.2976,3.2976,3.2976,3.2976,,,,30.0576,15.8159,,,15.8159,,,,,,11.8948,,Energy
LTS,36,,DIST_NGS,,2045,,3.2033,3.2033,3.2033,3.2033,,,,29.5392,15.1242,,,15.1242,,,,,,11.133,,Energy
LTS,36,,DIST_NGS,,2046,,3.1095,3.1095,3.1095,3.1095,,,,29.0054,14.4506,,,14.4506,,,,,,10.4113,,Energy
LTS,36,,DIST_NGS,,2047,,3.0151,3.0151,3.0151,3.0151,,,,28.446,13.7899,,,13.7899,,,,,,9.7243,,Energy
LTS,36,,DIST_NGS,,2048,,2.92,2.92,2.92,2.92,,,,27.8594,13.1416,,,13.1416,,,,,,9.0702,,Energy
LTS,36,,DIST_NGS,,2049,,2.8243,2.8243,2.8243,2.8243,,,,27.2472,12.5063,,,12.5063,,,,,,8.4485,,Energy
