PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
VariableCost,BAU,JAM,DIST_DSL,,,1,2021,,,,,,18.9176
VariableCost,BAU,JAM,DIST_DSL,,,1,2022,,,,,,19.3585
VariableCost,BAU,JAM,DIST_DSL,,,1,2023,,,,,,19.642
VariableCost,BAU,JAM,DIST_DSL,,,1,2024,,,,,,19.8204
VariableCost,BAU,JAM,DIST_DSL,,,1,2025,,,,,,19.9044
VariableCost,BAU,JAM,DIST_DSL,,,1,2026,,,,,,19.8834
VariableCost,BAU,JAM,DIST_DSL,,,1,2027,,,,,,20.0304
VariableCost,BAU,JAM,DIST_DSL,,,1,2028,,,,,,20.1984
VariableCost,BAU,JAM,DIST_DSL,,,1,2029,,,,,,20.5028
VariableCost,BAU,JAM,DIST_DSL,,,1,2030,,,,,,20.6603
VariableCost,BAU,JAM,DIST_DSL,,,1,2031,,,,,,20.9122
VariableCost,BAU,JAM,DIST_DSL,,,1,2032,,,,,,21.1117
VariableCost,BAU,JAM,DIST_DSL,,,1,2033,,,,,,21.3636
VariableCost,BAU,JAM,DIST_DSL,,,1,2034,,,,,,21.6261
VariableCost,BAU,JAM,DIST_DSL,,,1,2035,,,,,,21.7521
VariableCost,BAU,JAM,DIST_DSL,,,1,2036,,,,,,21.8886
VariableCost,BAU,JAM,DIST_DSL,,,1,2037,,,,,,22.3505
VariableCost,BAU,JAM,DIST_DSL,,,1,2038,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2039,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2040,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2041,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2042,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2043,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2044,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2045,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2046,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2047,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2048,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2049,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2050,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2051,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2052,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2053,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2054,,,,,,22.4135
VariableCost,BAU,JAM,DIST_DSL,,,1,2055,,,,,,22.4135
VariableCost,BAU,JAM,DIST_GSL,,,1,2021,,,,,,24.2838
VariableCost,BAU,JAM,DIST_GSL,,,1,2022,,,,,,24.2838
VariableCost,BAU,JAM,DIST_GSL,,,1,2023,,,,,,21.2558
VariableCost,BAU,JAM,DIST_GSL,,,1,2024,,,,,,19.2991
VariableCost,BAU,JAM,DIST_GSL,,,1,2025,,,,,,18.027
VariableCost,BAU,JAM,DIST_GSL,,,1,2026,,,,,,17.8361
VariableCost,BAU,JAM,DIST_GSL,,,1,2027,,,,,,17.7225
VariableCost,BAU,JAM,DIST_GSL,,,1,2028,,,,,,17.7204
VariableCost,BAU,JAM,DIST_GSL,,,1,2029,,,,,,17.748
VariableCost,BAU,JAM,DIST_GSL,,,1,2030,,,,,,17.8062
VariableCost,BAU,JAM,DIST_GSL,,,1,2031,,,,,,17.7776
VariableCost,BAU,JAM,DIST_GSL,,,1,2032,,,,,,17.8678
VariableCost,BAU,JAM,DIST_GSL,,,1,2033,,,,,,17.9081
VariableCost,BAU,JAM,DIST_GSL,,,1,2034,,,,,,17.9664
VariableCost,BAU,JAM,DIST_GSL,,,1,2035,,,,,,18.003
VariableCost,BAU,JAM,DIST_GSL,,,1,2036,,,,,,18.1941
VariableCost,BAU,JAM,DIST_GSL,,,1,2037,,,,,,18.2185
VariableCost,BAU,JAM,DIST_GSL,,,1,2038,,,,,,18.272
VariableCost,BAU,JAM,DIST_GSL,,,1,2039,,,,,,18.3495
VariableCost,BAU,JAM,DIST_GSL,,,1,2040,,,,,,18.3719
VariableCost,BAU,JAM,DIST_GSL,,,1,2041,,,,,,18.3706
VariableCost,BAU,JAM,DIST_GSL,,,1,2042,,,,,,18.4164
VariableCost,BAU,JAM,DIST_GSL,,,1,2043,,,,,,18.3406
VariableCost,BAU,JAM,DIST_GSL,,,1,2044,,,,,,18.4592
VariableCost,BAU,JAM,DIST_GSL,,,1,2045,,,,,,18.4649
VariableCost,BAU,JAM,DIST_GSL,,,1,2046,,,,,,18.9789
VariableCost,BAU,JAM,DIST_GSL,,,1,2047,,,,,,18.9753
VariableCost,BAU,JAM,DIST_GSL,,,1,2048,,,,,,19.1273
VariableCost,BAU,JAM,DIST_GSL,,,1,2049,,,,,,19.1749
VariableCost,BAU,JAM,DIST_GSL,,,1,2050,,,,,,19.3404
VariableCost,BAU,JAM,DIST_GSL,,,1,2051,,,,,,19.3404
VariableCost,BAU,JAM,DIST_GSL,,,1,2052,,,,,,19.3404
VariableCost,BAU,JAM,DIST_GSL,,,1,2053,,,,,,19.3404
VariableCost,BAU,JAM,DIST_GSL,,,1,2054,,,,,,19.3404
VariableCost,BAU,JAM,DIST_GSL,,,1,2055,,,,,,19.3404
VariableCost,BAU,JAM,DIST_NGS,,,1,2021,,,,,,7.0564
VariableCost,BAU,JAM,DIST_NGS,,,1,2022,,,,,,7.0682
VariableCost,BAU,JAM,DIST_NGS,,,1,2023,,,,,,6.9853
VariableCost,BAU,JAM,DIST_NGS,,,1,2024,,,,,,7.0801
VariableCost,BAU,JAM,DIST_NGS,,,1,2025,,,,,,6.9971
VariableCost,BAU,JAM,DIST_NGS,,,1,2026,,,,,,7.0919
VariableCost,BAU,JAM,DIST_NGS,,,1,2027,,,,,,7.1867
VariableCost,BAU,JAM,DIST_NGS,,,1,2028,,,,,,7.2815
VariableCost,BAU,JAM,DIST_NGS,,,1,2029,,,,,,7.3763
VariableCost,BAU,JAM,DIST_NGS,,,1,2030,,,,,,7.471
VariableCost,BAU,JAM,DIST_NGS,,,1,2031,,,,,,7.5658
VariableCost,BAU,JAM,DIST_NGS,,,1,2032,,,,,,7.6606
VariableCost,BAU,JAM,DIST_NGS,,,1,2033,,,,,,7.7554
VariableCost,BAU,JAM,DIST_NGS,,,1,2034,,,,,,7.8502
VariableCost,BAU,JAM,DIST_NGS,,,1,2035,,,,,,7.9449
VariableCost,BAU,JAM,DIST_NGS,,,1,2036,,,,,,8.0397
VariableCost,BAU,JAM,DIST_NGS,,,1,2037,,,,,,8.1345
VariableCost,BAU,JAM,DIST_NGS,,,1,2038,,,,,,8.2293
VariableCost,BAU,JAM,DIST_NGS,,,1,2039,,,,,,8.3241
VariableCost,BAU,JAM,DIST_NGS,,,1,2040,,,,,,8.4188
VariableCost,BAU,JAM,DIST_NGS,,,1,2041,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2042,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2043,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2044,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2045,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2046,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2047,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2048,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2049,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2050,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2051,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2052,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2053,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2054,,,,,,8.5136
VariableCost,BAU,JAM,DIST_NGS,,,1,2055,,,,,,8.5136
VariableCost,BAU,JAM,DIST_LPG,,,1,2021,,,,,,21.6457
VariableCost,BAU,JAM,DIST_LPG,,,1,2022,,,,,,21.6457
VariableCost,BAU,JAM,DIST_LPG,,,1,2023,,,,,,22.2496
VariableCost,BAU,JAM,DIST_LPG,,,1,2024,,,,,,21.2587
VariableCost,BAU,JAM,DIST_LPG,,,1,2025,,,,,,20.0671
VariableCost,BAU,JAM,DIST_LPG,,,1,2026,,,,,,19.2114
VariableCost,BAU,JAM,DIST_LPG,,,1,2027,,,,,,18.6178
VariableCost,BAU,JAM,DIST_LPG,,,1,2028,,,,,,18.345
VariableCost,BAU,JAM,DIST_LPG,,,1,2029,,,,,,18.2809
VariableCost,BAU,JAM,DIST_LPG,,,1,2030,,,,,,18.4057
VariableCost,BAU,JAM,DIST_LPG,,,1,2031,,,,,,18.6483
VariableCost,BAU,JAM,DIST_LPG,,,1,2032,,,,,,18.9964
VariableCost,BAU,JAM,DIST_LPG,,,1,2033,,,,,,19.4242
VariableCost,BAU,JAM,DIST_LPG,,,1,2034,,,,,,19.8164
VariableCost,BAU,JAM,DIST_LPG,,,1,2035,,,,,,20.091
VariableCost,BAU,JAM,DIST_LPG,,,1,2036,,,,,,20.2792
VariableCost,BAU,JAM,DIST_LPG,,,1,2037,,,,,,20.4586
VariableCost,BAU,JAM,DIST_LPG,,,1,2038,,,,,,20.7386
VariableCost,BAU,JAM,DIST_LPG,,,1,2039,,,,,,20.8051
VariableCost,BAU,JAM,DIST_LPG,,,1,2040,,,,,,21.0329
VariableCost,BAU,JAM,DIST_LPG,,,1,2041,,,,,,21.2366
VariableCost,BAU,JAM,DIST_LPG,,,1,2042,,,,,,21.3518
VariableCost,BAU,JAM,DIST_LPG,,,1,2043,,,,,,21.3842
VariableCost,BAU,JAM,DIST_LPG,,,1,2044,,,,,,21.363
VariableCost,BAU,JAM,DIST_LPG,,,1,2045,,,,,,21.4024
VariableCost,BAU,JAM,DIST_LPG,,,1,2046,,,,,,21.5239
VariableCost,BAU,JAM,DIST_LPG,,,1,2047,,,,,,21.5402
VariableCost,BAU,JAM,DIST_LPG,,,1,2048,,,,,,21.5987
VariableCost,BAU,JAM,DIST_LPG,,,1,2049,,,,,,21.5946
VariableCost,BAU,JAM,DIST_LPG,,,1,2050,,,,,,21.5598
VariableCost,BAU,JAM,DIST_LPG,,,1,2051,,,,,,21.5598
VariableCost,BAU,JAM,DIST_LPG,,,1,2052,,,,,,21.5598
VariableCost,BAU,JAM,DIST_LPG,,,1,2053,,,,,,21.5598
VariableCost,BAU,JAM,DIST_LPG,,,1,2054,,,,,,21.5598
VariableCost,BAU,JAM,DIST_LPG,,,1,2055,,,,,,21.5598
VariableCost,BAU,JAM,DIST_COK,,,1,2021,,,,,,4.6239
VariableCost,BAU,JAM,DIST_COK,,,1,2022,,,,,,4.693
VariableCost,BAU,JAM,DIST_COK,,,1,2023,,,,,,4.762
VariableCost,BAU,JAM,DIST_COK,,,1,2024,,,,,,4.8718
VariableCost,BAU,JAM,DIST_COK,,,1,2025,,,,,,4.9815
VariableCost,BAU,JAM,DIST_COK,,,1,2026,,,,,,5.0912
VariableCost,BAU,JAM,DIST_COK,,,1,2027,,,,,,5.2009
VariableCost,BAU,JAM,DIST_COK,,,1,2028,,,,,,5.3107
VariableCost,BAU,JAM,DIST_COK,,,1,2029,,,,,,5.4204
VariableCost,BAU,JAM,DIST_COK,,,1,2030,,,,,,5.4326
VariableCost,BAU,JAM,DIST_COK,,,1,2031,,,,,,5.5568
VariableCost,BAU,JAM,DIST_COK,,,1,2032,,,,,,5.681
VariableCost,BAU,JAM,DIST_COK,,,1,2033,,,,,,5.8051
VariableCost,BAU,JAM,DIST_COK,,,1,2034,,,,,,5.9293
VariableCost,BAU,JAM,DIST_COK,,,1,2035,,,,,,6.0534
VariableCost,BAU,JAM,DIST_COK,,,1,2036,,,,,,6.1776
VariableCost,BAU,JAM,DIST_COK,,,1,2037,,,,,,6.3017
VariableCost,BAU,JAM,DIST_COK,,,1,2038,,,,,,6.4259
VariableCost,BAU,JAM,DIST_COK,,,1,2039,,,,,,6.5501
