Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,26,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,26,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,26,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,26,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,26,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,26,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,142.608,122.709,,122.709,,,,,,,,,,,,,,,135.8171,,,,0.0018490854676736,0.0018490854676736,,,
LTS,26,,DIST_DSL,,2027,,7.4131,7.4131,7.4131,7.4131,,,,,,,153.378,128.42,,128.42,,,,,,,,,,,,,,,139.1184,,,,0.001921479605246,0.001921479605246,,,
LTS,26,,DIST_DSL,,2028,,7.69185,7.69185,7.69185,7.69185,,,,,,,162.248,132.185,,132.185,,,,,,,,,,,,,,,140.1559,,,,0.0019638651951574,0.0019638651951574,,,
LTS,26,,DIST_DSL,,2029,,8.02294,8.02294,8.02294,8.02294,,,,,,,172.468,136.724,,136.724,,,,,,,,,,,,,,,141.8899,,,,0.0020169747482011,0.0020169747482011,,,
LTS,26,,DIST_DSL,,2030,,8.31176,8.31176,8.31176,8.31176,,,,,,,182.029,140.414,,140.414,,,,,,,,,,,,,,,142.6245,,,,0.0020568003127137,0.0020568003127137,,,
