Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,81,,COMPOST,,2026,,0.0144272,0.0144272,0.0144272,0.0144272,,,0.530198,0.360844,,,0.908911,0.595238,0.908911,,0.403928,,,,-0.843124,-0.552154,,,,,,,,0.5048,,0.8653,0.8653,,nan,,nan,nan,
LTS,81,,COMPOST,,2027,,0.0290773,0.0290773,0.0290773,0.0290773,,,1.06859,0.673394,,,1.83187,1.11081,1.83187,,0.753796,,,,-1.69928,-1.03041,,,,,,,,0.9685,,1.6603,1.6603,,nan,,nan,nan,
LTS,81,,COMPOST,,2028,,0.0440448,0.0440448,0.0440448,0.0440448,,,1.61865,0.944464,,,2.77482,1.55796,2.77482,,1.05723,,,,-2.57398,-1.44519,,,,,,,,1.3967,,2.3943,2.3943,,nan,,nan,nan,
LTS,81,,COMPOST,,2029,,0.0591201,0.0591201,0.0591201,0.0591201,,,2.17266,1.17382,,,3.72456,1.9363,3.72456,,1.31397,,,,-3.45498,-1.79615,,,,,,,,1.7847,,3.0595,3.0595,,nan,,nan,nan,
LTS,81,,COMPOST,,2030,,0.0744068,0.0744068,0.0744068,0.0744068,,,2.73445,1.36791,,,4.68763,2.25646,4.68763,,1.53123,,,,-4.34833,-2.09313,,,,,,,,2.1384,,3.6659,3.6659,,nan,,nan,nan,
LTS,81,,COMPOST,,2031,,0.0900798,0.0900798,0.0900798,0.0900798,,,3.31043,1.53337,,,5.67503,2.52941,5.67503,,1.71645,,,,-5.26426,-2.34633,,,,,,,,2.4647,,4.2251,4.2251,,nan,,nan,nan,
LTS,81,,COMPOST,,2032,,0.106013,0.106013,0.106013,0.106013,,,3.89597,1.67091,,,6.6788,2.75629,6.6788,,1.87042,,,,-6.19538,-2.55679,,,,,,,,2.7614,,4.7339,4.7339,,nan,,nan,nan,
LTS,81,,COMPOST,,2033,,0.122201,0.122201,0.122201,0.122201,,,4.4909,1.7834,,,7.69868,2.94184,7.69868,,1.99633,,,,-7.14144,-2.72891,,,,,,,,3.0304,,5.1949,5.1949,,nan,,nan,nan,
LTS,81,,COMPOST,,2034,,0.13875,0.13875,0.13875,0.13875,,,5.09905,1.87491,,,8.74122,3.0928,8.74122,,2.09877,,,,-8.10852,-2.86894,,,,,,,,3.2756,,5.6154,5.6154,,nan,,nan,nan,
LTS,81,,COMPOST,,2035,,0.155438,0.155438,0.155438,0.155438,,,5.71233,1.94483,,,9.79256,3.20813,9.79256,,2.17703,,,,-9.08377,-2.97592,,,,,,,,3.4935,,5.9889,5.9889,,nan,,nan,nan,
