Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,39,2021,DIST_DSL,,,9.3231782,,,,,,,,,,,,,9.3231782,,,,,9.3231782,,,9.3231782,,,,,,
BAU,39,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,39,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,39,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,39,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,39,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,39,2027,DIST_DSL,,,11.226129,,,,,,,,,,,,,11.226129,,,,,11.226129,,,11.226129,,,,,,
BAU,39,2028,DIST_DSL,,,11.385495,,,,,,,,,,,,,11.385495,,,,,11.385495,,,11.385495,,,,,,
BAU,39,2029,DIST_DSL,,,11.547114,,,,,,,,,,,,,11.547114,,,,,11.547114,,,11.547114,,,,,,
BAU,39,2030,DIST_DSL,,,11.712867,,,,,,,,,,,,,11.712867,,,,,11.712867,,,11.712867,,,,,,
BAU,39,2031,DIST_DSL,,,11.900033,,,,,,,,,,,,,11.900033,,,,,11.900033,,,11.900033,,,,,,
BAU,39,2032,DIST_DSL,,,12.084976,,,,,,,,,,,,,12.084976,,,,,12.084976,,,12.084976,,,,,,
BAU,39,2033,DIST_DSL,,,12.268112,,,,,,,,,,,,,12.268112,,,,,12.268112,,,12.268112,,,,,,
BAU,39,2034,DIST_DSL,,,12.44921,,,,,,,,,,,,,12.44921,,,,,12.44921,,,12.44921,,,,,,
BAU,39,2035,DIST_DSL,,,12.630382,,,,,,,,,,,,,12.630382,,,,,12.630382,,,12.630382,,,,,,
BAU,39,2036,DIST_DSL,,,12.858439,,,,,,,,,,,,,12.858439,,,,,12.858439,,,12.858439,,,,,,
BAU,39,2037,DIST_DSL,,,13.133151,,,,,,,,,,,,,13.133151,,,,,13.133151,,,13.133151,,,,,,
BAU,39,2038,DIST_DSL,,,13.356643,,,,,,,,,,,,,13.356643,,,,,13.356643,,,13.356643,,,,,,
BAU,39,2039,DIST_DSL,,,13.58128,,,,,,,,,,,,,13.58128,,,,,13.58128,,,13.58128,,,,,,
BAU,39,2040,DIST_DSL,,,13.801272,,,,,,,,,,,,,13.801272,,,,,13.801272,,,13.801272,,,,,,
BAU,39,2041,DIST_DSL,,,14.157285,,,,,,,,,,,,,14.157285,,,,,14.157285,,,14.157285,,,,,,
BAU,39,2042,DIST_DSL,,,14.509557,,,,,,,,,,,,,14.509557,,,,,14.509557,,,14.509557,,,,,,
BAU,39,2043,DIST_DSL,,,14.867174,,,,,,,,,,,,,14.867174,,,,,14.867174,,,14.867174,,,,,,
BAU,39,2044,DIST_DSL,,,15.225162,,,,,,,,,,,,,15.225162,,,,,15.225162,,,15.225162,,,,,,
BAU,39,2045,DIST_DSL,,,15.586344,,,,,,,,,,,,,15.586344,,,,,15.586344,,,15.586344,,,,,,
BAU,39,2046,DIST_DSL,,,15.987679,,,,,,,,,,,,,15.987679,,,,,15.987679,,,15.987679,,,,,,
BAU,39,2047,DIST_DSL,,,16.400881,,,,,,,,,,,,,16.400881,,,,,16.400881,,,16.400881,,,,,,
BAU,39,2048,DIST_DSL,,,16.818401,,,,,,,,,,,,,16.818401,,,,,16.818401,,,16.818401,,,,,,
BAU,39,2049,DIST_DSL,,,17.238844,,,,,,,,,,,,,17.238844,,,,,17.238844,,,17.238844,,,,,,
BAU,39,2050,DIST_DSL,,,17.658609,,,,,,,,,,,,,17.658609,,,,,17.658609,,,17.658609,,,,,,
BAU,39,2051,DIST_DSL,,,18.028625,,,,,,,,,,,,,18.028625,,,,,18.028625,,,18.028625,,,,,,
BAU,39,2052,DIST_DSL,,,18.405883,,,,,,,,,,,,,18.405883,,,,,18.405883,,,18.405883,,,,,,
BAU,39,2053,DIST_DSL,,,18.789879,,,,,,,,,,,,,18.789879,,,,,18.789879,,,18.789879,,,,,,
BAU,39,2054,DIST_DSL,,,19.181808,,,,,,,,,,,,,19.181808,,,,,19.181808,,,19.181808,,,,,,
BAU,39,2055,DIST_DSL,,,19.581415,,,,,,,,,,,,,19.581415,,,,,19.581415,,,19.581415,,,,,,
BAU,39,2021,DIST_GSL,,,20.868719,,,,,,,,,,,,,20.868719,,,,,20.868719,,,20.868719,,,,,,
BAU,39,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
BAU,39,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
BAU,39,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
BAU,39,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
BAU,39,2026,DIST_GSL,,,24.925077,,,,,,,,,,,,,24.925077,,,,,24.925077,,,24.925077,,,,,,
BAU,39,2027,DIST_GSL,,,25.285405,,,,,,,,,,,,,25.285405,,,,,25.285405,,,25.285405,,,,,,
BAU,39,2028,DIST_GSL,,,25.656298,,,,,,,,,,,,,25.656298,,,,,25.656298,,,25.656298,,,,,,
BAU,39,2029,DIST_GSL,,,26.020365,,,,,,,,,,,,,26.020365,,,,,26.020365,,,26.020365,,,,,,
BAU,39,2030,DIST_GSL,,,26.375252,,,,,,,,,,,,,26.375252,,,,,26.375252,,,26.375252,,,,,,
BAU,39,2031,DIST_GSL,,,26.765205,,,,,,,,,,,,,26.765205,,,,,26.765205,,,26.765205,,,,,,
BAU,39,2032,DIST_GSL,,,27.150843,,,,,,,,,,,,,27.150843,,,,,27.150843,,,27.150843,,,,,,
BAU,39,2033,DIST_GSL,,,27.530539,,,,,,,,,,,,,27.530539,,,,,27.530539,,,27.530539,,,,,,
BAU,39,2034,DIST_GSL,,,27.906316,,,,,,,,,,,,,27.906316,,,,,27.906316,,,27.906316,,,,,,
BAU,39,2035,DIST_GSL,,,28.277951,,,,,,,,,,,,,28.277951,,,,,28.277951,,,28.277951,,,,,,
BAU,39,2036,DIST_GSL,,,28.75379,,,,,,,,,,,,,28.75379,,,,,28.75379,,,28.75379,,,,,,
BAU,39,2037,DIST_GSL,,,29.176522,,,,,,,,,,,,,29.176522,,,,,29.176522,,,29.176522,,,,,,
BAU,39,2038,DIST_GSL,,,29.6399,,,,,,,,,,,,,29.6399,,,,,29.6399,,,29.6399,,,,,,
BAU,39,2039,DIST_GSL,,,30.0976,,,,,,,,,,,,,30.0976,,,,,30.0976,,,30.0976,,,,,,
BAU,39,2040,DIST_GSL,,,30.549078,,,,,,,,,,,,,30.549078,,,,,30.549078,,,30.549078,,,,,,
BAU,39,2041,DIST_GSL,,,31.194234,,,,,,,,,,,,,31.194234,,,,,31.194234,,,31.194234,,,,,,
BAU,39,2042,DIST_GSL,,,31.837072,,,,,,,,,,,,,31.837072,,,,,31.837072,,,31.837072,,,,,,
