Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,71,,COMPOST,,2026,,0.0141469,0.0141469,0.0141469,0.0141469,,,0.5199,0.353835,,,0.891258,0.583677,0.891258,,0.396083,,,,-0.826748,-0.54143,,,,,,,,0.495,,0.8485,0.8485,,nan,,nan,nan,
LTS,71,,COMPOST,,2027,,0.0279653,0.0279653,0.0279653,0.0279653,,,1.02773,0.647642,,,1.76182,1.06833,1.76182,,0.724968,,,,-1.63429,-0.991005,,,,,,,,0.9315,,1.5968,1.5968,,nan,,nan,nan,
LTS,71,,COMPOST,,2028,,0.0415567,0.0415567,0.0415567,0.0415567,,,1.52721,0.891112,,,2.61807,1.46995,2.61807,,0.997509,,,,-2.42857,-1.36356,,,,,,,,1.3178,,2.259,2.259,,nan,,nan,nan,
LTS,71,,COMPOST,,2029,,0.0547342,0.0547342,0.0547342,0.0547342,,,2.01148,1.08674,,,3.44825,1.79266,3.44825,,1.21649,,,,-3.19866,-1.6629,,,,,,,,1.6523,,2.8326,2.8326,,nan,,nan,nan,
LTS,71,,COMPOST,,2030,,0.067609,0.067609,0.067609,0.067609,,,2.48463,1.24293,,,4.25937,2.05031,4.25937,,1.39134,,,,-3.95107,-1.90191,,,,,,,,1.9431,,3.331,3.331,,nan,,nan,nan,
LTS,71,,COMPOST,,2031,,0.0803484,0.0803484,0.0803484,0.0803484,,,2.9528,1.36772,,,5.06195,2.25615,5.06195,,1.53102,,,,-4.69556,-2.09285,,,,,,,,2.1984,,3.7687,3.7687,,nan,,nan,nan,
LTS,71,,COMPOST,,2032,,0.0928435,0.0928435,0.0928435,0.0928435,,,3.412,1.46335,,,5.84914,2.4139,5.84914,,1.63807,,,,-5.42577,-2.23918,,,,,,,,2.4184,,4.1458,4.1458,,nan,,nan,nan,
LTS,71,,COMPOST,,2033,,0.105098,0.105098,0.105098,0.105098,,,3.86237,1.5338,,,6.6212,2.53011,6.6212,,1.71693,,,,-6.14195,-2.34698,,,,,,,,2.6063,,4.4679,4.4679,,nan,,nan,nan,
LTS,71,,COMPOST,,2034,,0.117209,0.117209,0.117209,0.117209,,,4.30743,1.58383,,,7.38416,2.61264,7.38416,,1.77294,,,,-6.84969,-2.42354,,,,,,,,2.7671,,4.7436,4.7436,,nan,,nan,nan,
LTS,71,,COMPOST,,2035,,0.128995,0.128995,0.128995,0.128995,,,4.74055,1.61397,,,8.12666,2.66236,8.12666,,1.80668,,,,-7.53844,-2.46966,,,,,,,,2.8992,,4.9701,4.9701,,nan,,nan,nan,
