Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,92,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,92,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,92,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,92,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,92,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,92,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,140.651,121.026,,121.026,,,,,,,,,,,,,,,133.9533,,,,0.0018237107548764,0.0018237107548764,,,
LTS,92,,DIST_DSL,,2027,,7.35118,7.35118,7.35118,7.35118,,,,,,,148.006,123.922,,123.922,,,,,,,,,,,,,,,134.2458,,,,0.0018541809205403,0.0018541809205403,,,
LTS,92,,DIST_DSL,,2028,,7.57283,7.57283,7.57283,7.57283,,,,,,,153.416,124.989,,124.989,,,,,,,,,,,,,,,132.5265,,,,0.0018569623260114,0.0018569623260114,,,
LTS,92,,DIST_DSL,,2029,,7.849,7.849,7.849,7.849,,,,,,,159.993,126.834,,126.834,,,,,,,,,,,,,,,131.6266,,,,0.0018710830769926,0.0018710830769926,,,
LTS,92,,DIST_DSL,,2030,,8.08735,8.08735,8.08735,8.08735,,,,,,,165.863,127.943,,127.943,,,,,,,,,,,,,,,129.958,,,,0.0018741366625273,0.0018741366625273,,,
LTS,92,,DIST_DSL,,2031,,8.02834,8.02834,8.02834,8.02834,,,,,,,165.658,124.341,,124.341,,,,,,,,,,,,,,,123.6166,,,,0.001808522038408,0.001808522038408,,,
LTS,92,,DIST_DSL,,2032,,7.95234,7.95234,7.95234,7.95234,,,,,,,165.084,120.571,,120.571,,,,,,,,,,,,,,,117.3221,,,,0.0017413097279433,0.0017413097279433,,,
LTS,92,,DIST_DSL,,2033,,7.83237,7.83237,7.83237,7.83237,,,,,,,163.573,116.247,,116.247,,,,,,,,,,,,,,,110.7126,,,,0.0016670257686333,0.0016670257686333,,,
LTS,92,,DIST_DSL,,2034,,7.74354,7.74354,7.74354,7.74354,,,,,,,162.687,112.501,,112.501,,,,,,,,,,,,,,,104.8695,,,,0.0016019287517304,0.0016019287517304,,,
LTS,92,,DIST_DSL,,2035,,7.65242,7.65242,7.65242,7.65242,,,,,,,161.73,108.825,,108.825,,,,,,,,,,,,,,,99.2882,,,,0.0015386526297018,0.0015386526297018,,,
LTS,92,,DIST_DSL,,2036,,7.55422,7.55422,7.55422,7.55422,,,,,,,160.6,105.152,,105.152,,,,,,,,,,,,,,,93.8995,,,,0.0014762339508608,0.0014762339508608,,,
LTS,92,,DIST_DSL,,2037,,7.45523,7.45523,7.45523,7.45523,,,,,,,159.428,101.571,,101.571,,,,,,,,,,,,,,,88.7755,,,,0.0014159042895956,0.0014159042895956,,,
LTS,92,,DIST_DSL,,2038,,7.37114,7.37114,7.37114,7.37114,,,,,,,158.552,98.2901,,98.2901,,,,,,,,,,,,,,,84.0835,,,,0.0013605066706421,0.0013605066706421,,,
LTS,92,,DIST_DSL,,2039,,7.30744,7.30744,7.30744,7.30744,,,,,,,158.096,95.3657,,95.3657,,,,,,,,,,,,,,,79.8492,,,,0.0013107186654742,0.0013107186654742,,,
