Strategy,Future.ID,Year,Technology,Fuel,Emission,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedOperatingCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,RateOfProductionByTechnologyByMode,SalvageValue,TotalCapacityAnnual,TotalDiscountedCost,TotalDiscountedCostByTechnology,TotalTechnologyAnnualActivity,UseByTechnology,Externalities2025,Capex2025,Opex2025,FixedOpex2025,VarOpex2025
BAU,26,2021,DIST_DSL,,,9.3252953,,,,,,,,,,,,,9.3252953,,,,,9.3252953,,,9.3252953,,,,,,
BAU,26,2022,DIST_DSL,,,10.088475,,,,,,,,,,,,,10.088475,,,,,10.088475,,,10.088475,,,,,,
BAU,26,2023,DIST_DSL,,,10.558755,,,,,,,,,,,,,10.558755,,,,,10.558755,,,10.558755,,,,,,
BAU,26,2024,DIST_DSL,,,10.76274,,,,,,,,,,,,,10.76274,,,,,10.76274,,,10.76274,,,,,,
BAU,26,2025,DIST_DSL,,,10.970848,,,,,,,,,,,,,10.970848,,,,,10.970848,,,10.970848,,,,,,
BAU,26,2026,DIST_DSL,,,11.139703,,,,,,,,,,,,,11.139703,,,,,11.139703,,,11.139703,,,,,,
BAU,26,2027,DIST_DSL,,,11.249094,,,,,,,,,,,,,11.249094,,,,,11.249094,,,11.249094,,,,,,
BAU,26,2028,DIST_DSL,,,11.43085,,,,,,,,,,,,,11.43085,,,,,11.43085,,,11.43085,,,,,,
BAU,26,2029,DIST_DSL,,,11.607921,,,,,,,,,,,,,11.607921,,,,,11.607921,,,11.607921,,,,,,
BAU,26,2030,DIST_DSL,,,11.788759,,,,,,,,,,,,,11.788759,,,,,11.788759,,,11.788759,,,,,,
BAU,26,2031,DIST_DSL,,,11.992263,,,,,,,,,,,,,11.992263,,,,,11.992263,,,11.992263,,,,,,
BAU,26,2032,DIST_DSL,,,12.192792,,,,,,,,,,,,,12.192792,,,,,12.192792,,,12.192792,,,,,,
BAU,26,2033,DIST_DSL,,,12.390618,,,,,,,,,,,,,12.390618,,,,,12.390618,,,12.390618,,,,,,
BAU,26,2034,DIST_DSL,,,12.585142,,,,,,,,,,,,,12.585142,,,,,12.585142,,,12.585142,,,,,,
BAU,26,2035,DIST_DSL,,,12.777146,,,,,,,,,,,,,12.777146,,,,,12.777146,,,12.777146,,,,,,
BAU,26,2036,DIST_DSL,,,13.032184,,,,,,,,,,,,,13.032184,,,,,13.032184,,,13.032184,,,,,,
BAU,26,2037,DIST_DSL,,,13.295839,,,,,,,,,,,,,13.295839,,,,,13.295839,,,13.295839,,,,,,
BAU,26,2038,DIST_DSL,,,13.527743,,,,,,,,,,,,,13.527743,,,,,13.527743,,,13.527743,,,,,,
BAU,26,2039,DIST_DSL,,,13.757688,,,,,,,,,,,,,13.757688,,,,,13.757688,,,13.757688,,,,,,
BAU,26,2040,DIST_DSL,,,13.981682,,,,,,,,,,,,,13.981682,,,,,13.981682,,,13.981682,,,,,,
BAU,26,2041,DIST_DSL,,,14.347781,,,,,,,,,,,,,14.347781,,,,,14.347781,,,14.347781,,,,,,
BAU,26,2042,DIST_DSL,,,14.711622,,,,,,,,,,,,,14.711622,,,,,14.711622,,,14.711622,,,,,,
BAU,26,2043,DIST_DSL,,,15.079118,,,,,,,,,,,,,15.079118,,,,,15.079118,,,15.079118,,,,,,
BAU,26,2044,DIST_DSL,,,15.445491,,,,,,,,,,,,,15.445491,,,,,15.445491,,,15.445491,,,,,,
BAU,26,2045,DIST_DSL,,,15.814452,,,,,,,,,,,,,15.814452,,,,,15.814452,,,15.814452,,,,,,
BAU,26,2046,DIST_DSL,,,16.224583,,,,,,,,,,,,,16.224583,,,,,16.224583,,,16.224583,,,,,,
BAU,26,2047,DIST_DSL,,,16.641763,,,,,,,,,,,,,16.641763,,,,,16.641763,,,16.641763,,,,,,
BAU,26,2048,DIST_DSL,,,17.06319,,,,,,,,,,,,,17.06319,,,,,17.06319,,,17.06319,,,,,,
BAU,26,2049,DIST_DSL,,,17.485183,,,,,,,,,,,,,17.485183,,,,,17.485183,,,17.485183,,,,,,
BAU,26,2050,DIST_DSL,,,17.906751,,,,,,,,,,,,,17.906751,,,,,17.906751,,,17.906751,,,,,,
BAU,26,2051,DIST_DSL,,,18.274336,,,,,,,,,,,,,18.274336,,,,,18.274336,,,18.274336,,,,,,
BAU,26,2052,DIST_DSL,,,18.646133,,,,,,,,,,,,,18.646133,,,,,18.646133,,,18.646133,,,,,,
BAU,26,2053,DIST_DSL,,,19.025439,,,,,,,,,,,,,19.025439,,,,,19.025439,,,19.025439,,,,,,
BAU,26,2054,DIST_DSL,,,19.408853,,,,,,,,,,,,,19.408853,,,,,19.408853,,,19.408853,,,,,,
BAU,26,2055,DIST_DSL,,,19.799042,,,,,,,,,,,,,19.799042,,,,,19.799042,,,19.799042,,,,,,
BAU,26,2021,DIST_GSL,,,20.866539,,,,,,,,,,,,,20.866539,,,,,20.866539,,,20.866539,,,,,,
BAU,26,2022,DIST_GSL,,,22.576075,,,,,,,,,,,,,22.576075,,,,,22.576075,,,22.576075,,,,,,
BAU,26,2023,DIST_GSL,,,23.629716,,,,,,,,,,,,,23.629716,,,,,23.629716,,,23.629716,,,,,,
BAU,26,2024,DIST_GSL,,,24.082654,,,,,,,,,,,,,24.082654,,,,,24.082654,,,24.082654,,,,,,
BAU,26,2025,DIST_GSL,,,24.54924,,,,,,,,,,,,,24.54924,,,,,24.54924,,,24.54924,,,,,,
BAU,26,2026,DIST_GSL,,,24.925077,,,,,,,,,,,,,24.925077,,,,,24.925077,,,24.925077,,,,,,
BAU,26,2027,DIST_GSL,,,25.167623,,,,,,,,,,,,,25.167623,,,,,25.167623,,,25.167623,,,,,,
BAU,26,2028,DIST_GSL,,,25.417109,,,,,,,,,,,,,25.417109,,,,,25.417109,,,25.417109,,,,,,
BAU,26,2029,DIST_GSL,,,25.66098,,,,,,,,,,,,,25.66098,,,,,25.66098,,,25.66098,,,,,,
BAU,26,2030,DIST_GSL,,,25.892073,,,,,,,,,,,,,25.892073,,,,,25.892073,,,25.892073,,,,,,
BAU,26,2031,DIST_GSL,,,26.151779,,,,,,,,,,,,,26.151779,,,,,26.151779,,,26.151779,,,,,,
BAU,26,2032,DIST_GSL,,,26.402954,,,,,,,,,,,,,26.402954,,,,,26.402954,,,26.402954,,,,,,
BAU,26,2033,DIST_GSL,,,26.643649,,,,,,,,,,,,,26.643649,,,,,26.643649,,,26.643649,,,,,,
BAU,26,2034,DIST_GSL,,,26.877654,,,,,,,,,,,,,26.877654,,,,,26.877654,,,26.877654,,,,,,
BAU,26,2035,DIST_GSL,,,27.10155,,,,,,,,,,,,,27.10155,,,,,27.10155,,,27.10155,,,,,,
BAU,26,2036,DIST_GSL,,,27.407618,,,,,,,,,,,,,27.407618,,,,,27.407618,,,27.407618,,,,,,
BAU,26,2037,DIST_GSL,,,27.689789,,,,,,,,,,,,,27.689789,,,,,27.689789,,,27.689789,,,,,,
BAU,26,2038,DIST_GSL,,,27.990398,,,,,,,,,,,,,27.990398,,,,,27.990398,,,27.990398,,,,,,
BAU,26,2039,DIST_GSL,,,28.280013,,,,,,,,,,,,,28.280013,,,,,28.280013,,,28.280013,,,,,,
BAU,26,2040,DIST_GSL,,,28.558361,,,,,,,,,,,,,28.558361,,,,,28.558361,,,28.558361,,,,,,
BAU,26,2041,DIST_GSL,,,29.016697,,,,,,,,,,,,,29.016697,,,,,29.016697,,,29.016697,,,,,,
BAU,26,2042,DIST_GSL,,,29.466031,,,,,,,,,,,,,29.466031,,,,,29.466031,,,29.466031,,,,,,
BAU,26,2043,DIST_GSL,,,29.905802,,,,,,,,,,,,,29.905802,,,,,29.905802,,,29.905802,,,,,,
BAU,26,2044,DIST_GSL,,,30.337635,,,,,,,,,,,,,30.337635,,,,,30.337635,,,30.337635,,,,,,
BAU,26,2045,DIST_GSL,,,30.758982,,,,,,,,,,,,,30.758982,,,,,30.758982,,,30.758982,,,,,,
BAU,26,2046,DIST_GSL,,,31.241919,,,,,,,,,,,,,31.241919,,,,,31.241919,,,31.241919,,,,,,
BAU,26,2047,DIST_GSL,,,31.715931,,,,,,,,,,,,,31.715931,,,,,31.715931,,,31.715931,,,,,,
BAU,26,2048,DIST_GSL,,,32.179636,,,,,,,,,,,,,32.179636,,,,,32.179636,,,32.179636,,,,,,
BAU,26,2049,DIST_GSL,,,32.633616,,,,,,,,,,,,,32.633616,,,,,32.633616,,,32.633616,,,,,,
BAU,26,2050,DIST_GSL,,,33.077152,,,,,,,,,,,,,33.077152,,,,,33.077152,,,33.077152,,,,,,
BAU,26,2051,DIST_GSL,,,33.586076,,,,,,,,,,,,,33.586076,,,,,33.586076,,,33.586076,,,,,,
BAU,26,2052,DIST_GSL,,,34.098912,,,,,,,,,,,,,34.098912,,,,,34.098912,,,34.098912,,,,,,
BAU,26,2053,DIST_GSL,,,34.619528,,,,,,,,,,,,,34.619528,,,,,34.619528,,,34.619528,,,,,,
BAU,26,2054,DIST_GSL,,,35.145169,,,,,,,,,,,,,35.145169,,,,,35.145169,,,35.145169,,,,,,
BAU,26,2055,DIST_GSL,,,35.678101,,,,,,,,,,,,,35.678101,,,,,35.678101,,,35.678101,,,,,,
BAU,26,2021,DIST_FOI,,,1.3621228,,,,,,,,,,,,,1.3621228,,,,,1.3621228,,,1.3621228,,,,,,
BAU,26,2022,DIST_FOI,,,1.4736918,,,,,,,,,,,,,1.4736918,,,,,1.4736918,,,1.4736918,,,,,,
BAU,26,2023,DIST_FOI,,,1.5424107,,,,,,,,,,,,,1.5424107,,,,,1.5424107,,,1.5424107,,,,,,
BAU,26,2024,DIST_FOI,,,1.5719061,,,,,,,,,,,,,1.5719061,,,,,1.5719061,,,1.5719061,,,,,,
BAU,26,2025,DIST_FOI,,,1.602427,,,,,,,,,,,,,1.602427,,,,,1.602427,,,1.602427,,,,,,
BAU,26,2026,DIST_FOI,,,1.6465606,,,,,,,,,,,,,1.6465606,,,,,1.6465606,,,1.6465606,,,,,,
BAU,26,2027,DIST_FOI,,,1.7040294,,,,,,,,,,,,,1.7040294,,,,,1.7040294,,,1.7040294,,,,,,
BAU,26,2028,DIST_FOI,,,1.7479816,,,,,,,,,,,,,1.7479816,,,,,1.7479816,,,1.7479816,,,,,,
BAU,26,2029,DIST_FOI,,,1.7928129,,,,,,,,,,,,,1.7928129,,,,,1.7928129,,,1.7928129,,,,,,
BAU,26,2030,DIST_FOI,,,1.8381325,,,,,,,,,,,,,1.8381325,,,,,1.8381325,,,1.8381325,,,,,,
BAU,26,2031,DIST_FOI,,,1.8879901,,,,,,,,,,,,,1.8879901,,,,,1.8879901,,,1.8879901,,,,,,
BAU,26,2032,DIST_FOI,,,1.9388208,,,,,,,,,,,,,1.9388208,,,,,1.9388208,,,1.9388208,,,,,,
BAU,26,2033,DIST_FOI,,,1.9901705,,,,,,,,,,,,,1.9901705,,,,,1.9901705,,,1.9901705,,,,,,
BAU,26,2034,DIST_FOI,,,2.0423906,,,,,,,,,,,,,2.0423906,,,,,2.0423906,,,2.0423906,,,,,,
