Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,73,,COMPOST,,2026,,0.0141013,0.0141013,0.0141013,0.0141013,,,0.518223,0.352694,,,0.888383,0.581794,0.888383,,0.394805,,,,-0.824081,-0.539683,,,,,,,,0.4934,,0.8458,0.8458,,nan,,nan,nan,
LTS,73,,COMPOST,,2027,,0.0277842,0.0277842,0.0277842,0.0277842,,,1.02107,0.643447,,,1.75041,1.06141,1.75041,,0.720273,,,,-1.62371,-0.984587,,,,,,,,0.9254,,1.5865,1.5865,,nan,,nan,nan,
LTS,73,,COMPOST,,2028,,0.0411515,0.0411515,0.0411515,0.0411515,,,1.51232,0.882423,,,2.59254,1.45562,2.59254,,0.987782,,,,-2.40489,-1.35026,,,,,,,,1.3049,,2.237,2.237,,nan,,nan,nan,
LTS,73,,COMPOST,,2029,,0.0540199,0.0540199,0.0540199,0.0540199,,,1.98523,1.07256,,,3.40325,1.76926,3.40325,,1.20062,,,,-3.15692,-1.6412,,,,,,,,1.6308,,2.7956,2.7956,,nan,,nan,nan,
LTS,73,,COMPOST,,2030,,0.0665019,0.0665019,0.0665019,0.0665019,,,2.44395,1.22258,,,4.18962,2.01674,4.18962,,1.36855,,,,-3.88637,-1.87076,,,,,,,,1.9113,,3.2764,3.2764,,nan,,nan,nan,
LTS,73,,COMPOST,,2031,,0.0787635,0.0787635,0.0787635,0.0787635,,,2.89456,1.34074,,,4.9621,2.21165,4.9621,,1.50082,,,,-4.60294,-2.05157,,,,,,,,2.155,,3.6943,3.6943,,nan,,nan,nan,
LTS,73,,COMPOST,,2032,,0.0906987,0.0906987,0.0906987,0.0906987,,,3.33318,1.42954,,,5.71402,2.35813,5.71402,,1.60023,,,,-5.30043,-2.18745,,,,,,,,2.3625,,4.05,4.05,,nan,,nan,nan,
LTS,73,,COMPOST,,2033,,0.102313,0.102313,0.102313,0.102313,,,3.76,1.49315,,,6.44572,2.46306,6.44572,,1.67143,,,,-5.97917,-2.28478,,,,,,,,2.5372,,4.3494,4.3494,,nan,,nan,nan,
LTS,73,,COMPOST,,2034,,0.113701,0.113701,0.113701,0.113701,,,4.1785,1.53643,,,7.16314,2.53444,7.16314,,1.71987,,,,-6.64467,-2.351,,,,,,,,2.6843,,4.6016,4.6016,,nan,,nan,nan,
LTS,73,,COMPOST,,2035,,0.124688,0.124688,0.124688,0.124688,,,4.58228,1.56009,,,7.85534,2.57348,7.85534,,1.74636,,,,-7.28677,-2.38721,,,,,,,,2.8024,,4.8042,4.8042,,nan,,nan,nan,
