Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,43,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,43,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,43,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,43,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,43,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,43,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,140.559,120.946,,120.946,,,,,,,,,,,,,,,133.8657,,,,0.0018225179376796,0.0018225179376796,,,
LTS,43,,DIST_DSL,,2027,,7.38294,7.38294,7.38294,7.38294,,,,,,,148.45,124.294,,124.294,,,,,,,,,,,,,,,134.6485,,,,0.0018597433895472,0.0018597433895472,,,
LTS,43,,DIST_DSL,,2028,,7.63576,7.63576,7.63576,7.63576,,,,,,,154.388,125.781,,125.781,,,,,,,,,,,,,,,133.3662,,,,0.0018687277381566,0.0018687277381566,,,
LTS,43,,DIST_DSL,,2029,,7.94217,7.94217,7.94217,7.94217,,,,,,,161.472,128.006,,128.006,,,,,,,,,,,,,,,132.8434,,,,0.0018883799660734,0.0018883799660734,,,
LTS,43,,DIST_DSL,,2030,,8.21002,8.21002,8.21002,8.21002,,,,,,,167.836,129.466,,129.466,,,,,,,,,,,,,,,131.5039,,,,0.0018964305785814,0.0018964305785814,,,
