Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
LTS,90,,COMPOST,,2026,,0.0143587,0.0143587,0.0143587,0.0143587,,,0.527684,0.359133,,,0.904601,0.592415,0.904601,,0.402012,,,,-0.839125,-0.549536,,,,,,,,0.5024,,0.8612,0.8612,,nan,,nan,nan,
LTS,90,,COMPOST,,2027,,0.0288058,0.0288058,0.0288058,0.0288058,,,1.05861,0.667106,,,1.81477,1.10044,1.81477,,0.746757,,,,-1.68341,-1.02079,,,,,,,,0.9595,,1.6448,1.6448,,nan,,nan,nan,
LTS,90,,COMPOST,,2028,,0.0434372,0.0434372,0.0434372,0.0434372,,,1.59632,0.931437,,,2.73655,1.53647,2.73655,,1.04265,,,,-2.53847,-1.42526,,,,,,,,1.3774,,2.3612,2.3612,,nan,,nan,nan,
LTS,90,,COMPOST,,2029,,0.0580491,0.0580491,0.0580491,0.0580491,,,2.13331,1.15256,,,3.65709,1.90123,3.65709,,1.29017,,,,-3.39239,-1.76362,,,,,,,,1.7524,,3.0041,3.0041,,nan,,nan,nan,
LTS,90,,COMPOST,,2030,,0.0727469,0.0727469,0.0727469,0.0727469,,,2.67345,1.33739,,,4.58306,2.20612,4.58306,,1.49707,,,,-4.25133,-2.04644,,,,,,,,2.0907,,3.5841,3.5841,,nan,,nan,nan,
LTS,90,,COMPOST,,2031,,0.0877036,0.0877036,0.0877036,0.0877036,,,3.22311,1.49292,,,5.52533,2.46268,5.52533,,1.67117,,,,-5.1254,-2.28443,,,,,,,,2.3996,,4.1137,4.1137,,nan,,nan,nan,
LTS,90,,COMPOST,,2032,,0.102797,0.102797,0.102797,0.102797,,,3.77779,1.62023,,,6.47622,2.67269,6.47622,,1.81368,,,,-6.00746,-2.47924,,,,,,,,2.6777,,4.5903,4.5903,,nan,,nan,nan,
LTS,90,,COMPOST,,2033,,0.118025,0.118025,0.118025,0.118025,,,4.33742,1.72245,,,7.43558,2.84131,7.43558,,1.92811,,,,-6.89739,-2.63565,,,,,,,,2.9268,,5.0174,5.0174,,nan,,nan,nan,
LTS,90,,COMPOST,,2034,,0.13349,0.13349,0.13349,0.13349,,,4.90575,1.80383,,,8.40986,2.97555,8.40986,,2.01921,,,,-7.80114,-2.76018,,,,,,,,3.1515,,5.4025,5.4025,,nan,,nan,nan,
LTS,90,,COMPOST,,2035,,0.148981,0.148981,0.148981,0.148981,,,5.47504,1.86404,,,9.38579,3.07487,9.38579,,2.0866,,,,-8.70643,-2.8523,,,,,,,,3.3484,,5.7402,5.7402,,nan,,nan,nan,
LTS,90,,COMPOST,,2036,,0.164914,0.164914,0.164914,0.164914,,,6.06057,1.91055,,,10.3896,3.15158,10.3896,,2.13866,,,,-9.63755,-2.92347,,,,,,,,3.5287,,6.0492,6.0492,,nan,,nan,nan,
LTS,90,,COMPOST,,2037,,0.18103,0.18103,0.18103,0.18103,,,6.65285,1.9419,,,11.4049,3.20331,11.4049,,2.17376,,,,-10.5794,-2.97145,,,,,,,,3.6877,,6.3217,6.3217,,nan,,nan,nan,
LTS,90,,COMPOST,,2038,,0.197328,0.197328,0.197328,0.197328,,,7.2518,1.95994,,,12.4317,3.23306,12.4317,,2.19395,,,,-11.5318,-2.99904,,,,,,,,3.8268,,6.5602,6.5602,,nan,,nan,nan,
LTS,90,,COMPOST,,2039,,0.213913,0.213913,0.213913,0.213913,,,7.8613,1.96728,,,13.4765,3.24517,13.4765,,2.20217,,,,-12.5011,-3.01028,,,,,,,,3.9494,,6.7704,6.7704,,nan,,nan,nan,
LTS,90,,COMPOST,,2040,,0.230569,0.230569,0.230569,0.230569,,,8.4734,1.96339,,,14.5258,3.23875,14.5258,,2.19781,,,,-13.4744,-3.00433,,,,,,,,4.0526,,6.9474,6.9474,,nan,,nan,nan,
LTS,90,,COMPOST,,2041,,0.247807,0.247807,0.247807,0.247807,,,9.1069,1.95387,,,15.6118,3.22305,15.6118,,2.18716,,,,-14.4818,-2.98976,,,,,,,,4.1466,,7.1085,7.1085,,nan,,nan,nan,
LTS,90,,COMPOST,,2042,,0.265294,0.265294,0.265294,0.265294,,,9.74955,1.9368,,,16.7135,3.1949,16.7135,,2.16805,,,,-15.5038,-2.96365,,,,,,,,4.2262,,7.245,7.245,,nan,,nan,nan,
LTS,90,,COMPOST,,2043,,0.282988,0.282988,0.282988,0.282988,,,10.3998,1.91295,,,17.8283,3.15555,17.8283,,2.14135,,,,-16.5378,-2.92714,,,,,,,,4.2918,,7.3574,7.3574,,nan,,nan,nan,
LTS,90,,COMPOST,,2044,,0.300908,0.300908,0.300908,0.300908,,,11.0584,1.88341,,,18.9572,3.10682,18.9572,,2.10829,,,,-17.5851,-2.88195,,,,,,,,4.3446,,7.4479,7.4479,,nan,,nan,nan,
LTS,90,,COMPOST,,2045,,0.31919,0.31919,0.31919,0.31919,,,11.7302,1.84985,,,20.109,3.05146,20.109,,2.07072,,,,-18.6535,-2.83059,,,,,,,,4.3874,,7.5214,7.5214,,nan,,nan,nan,
LTS,90,,COMPOST,,2046,,0.338058,0.338058,0.338058,0.338058,,,12.4236,1.81407,,,21.2976,2.99244,21.2976,,2.03067,,,,-19.7561,-2.77585,,,,,,,,4.4238,,7.5837,7.5837,,nan,,nan,nan,
LTS,90,,COMPOST,,2047,,0.35723,0.35723,0.35723,0.35723,,,13.1282,1.77495,,,22.5055,2.92791,22.5055,,1.98688,,,,-20.8765,-2.71599,,,,,,,,4.4504,,7.6293,7.6293,,nan,,nan,nan,
LTS,90,,COMPOST,,2048,,0.376651,0.376651,0.376651,0.376651,,,13.8419,1.73283,,,23.729,2.85842,23.729,,1.93972,,,,-22.0115,-2.65153,,,,,,,,4.4672,,7.6581,7.6581,,nan,,nan,nan,
LTS,90,,COMPOST,,2049,,0.396348,0.396348,0.396348,0.396348,,,14.5658,1.68838,,,24.9699,2.7851,24.9699,,1.88996,,,,-23.1626,-2.58351,,,,,,,,4.4753,,7.6719,7.6719,,nan,,nan,nan,
LTS,90,,COMPOST,,2050,,0.41647,0.41647,0.41647,0.41647,,,15.3053,1.64268,,,26.2376,2.70972,26.2376,,1.83881,,,,-24.3385,-2.51359,,,,,,,,4.4769,,7.6746,7.6746,,nan,,nan,nan,
LTS,90,,COMPOST,,2051,,0.436721,0.436721,0.436721,0.436721,,,16.0495,1.59496,,,27.5134,2.63099,27.5134,,1.78539,,,,-25.522,-2.44056,,,,,,,,4.4693,,7.6616,7.6616,,nan,,nan,nan,
LTS,90,,COMPOST,,2052,,0.457246,0.457246,0.457246,0.457246,,,16.8038,1.54622,,,28.8065,2.5506,28.8065,,1.73083,,,,-26.7215,-2.36598,,,,,,,,4.4548,,7.6368,7.6368,,nan,,nan,nan,
LTS,90,,COMPOST,,2053,,0.478082,0.478082,0.478082,0.478082,,,17.5695,1.49692,,,30.1192,2.46929,30.1192,,1.67565,,,,-27.9391,-2.29056,,,,,,,,4.4343,,7.6017,7.6017,,nan,,nan,nan,
LTS,90,,COMPOST,,2054,,0.499158,0.499158,0.499158,0.499158,,,18.3441,1.44714,,,31.4469,2.38717,31.4469,,1.61993,,,,-29.1708,-2.21438,,,,,,,,4.4077,,7.556,7.556,,nan,,nan,nan,
