Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
BAU,26,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
BAU,26,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
BAU,26,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
BAU,26,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
BAU,26,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,,,,138.179,122.192,,122.192,,,,,,,,,,,,,,,138.179,,,,0.0018543663125304,0.0018543663125304,,,
BAU,26,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,,,,143.361,123.357,,123.357,,,,,,,,,,,,,,,136.5343,,,,0.0018588490248174,0.0018588490248174,,,
BAU,26,,DIST_DSL,,2027,,7.21269,7.21269,7.21269,7.21269,,,,,,,149.231,124.948,,124.948,,,,,,,,,,,,,,,135.3569,,,,0.0018695270701826,0.0018695270701826,,,
BAU,26,,DIST_DSL,,2028,,7.43075,7.43075,7.43075,7.43075,,,,,,,156.741,127.698,,127.698,,,,,,,,,,,,,,,135.3988,,,,0.0018972079443454,0.0018972079443454,,,
BAU,26,,DIST_DSL,,2029,,7.64452,7.64452,7.64452,7.64452,,,,,,,164.333,130.275,,130.275,,,,,,,,,,,,,,,135.1972,,,,0.0019218377397322,0.0019218377397322,,,
BAU,26,,DIST_DSL,,2030,,7.86186,7.86186,7.86186,7.86186,,,,,,,172.176,132.814,,132.814,,,,,,,,,,,,,,,134.9044,,,,0.0019454683080267,0.0019454683080267,,,
