Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
LTS,75,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
LTS,75,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
LTS,75,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
LTS,75,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
LTS,75,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,136.627,120.82,,,120.82,,,,,,136.627,,Energy
LTS,75,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,142.367,122.502,,,122.502,,,,,,135.5876,,Energy
LTS,75,,DIST_DSL,,2027,,7.4355,7.4355,7.4355,7.4355,,,,153.332,128.381,,,128.381,,,,,,139.0766,,Energy
LTS,75,,DIST_DSL,,2028,,7.74245,7.74245,7.74245,7.74245,,,,162.519,132.406,,,132.406,,,,,,140.39,,Energy
LTS,75,,DIST_DSL,,2029,,8.10481,8.10481,8.10481,8.10481,,,,173.117,137.239,,,137.239,,,,,,142.4238,,Energy
LTS,75,,DIST_DSL,,2030,,8.42751,8.42751,8.42751,8.42751,,,,183.121,141.256,,,141.256,,,,,,143.4801,,Energy
LTS,75,,DIST_DSL,,2031,,8.4561,8.4561,8.4561,8.4561,,,,186.863,140.258,,,140.258,,,,,,139.44,,Energy
LTS,75,,DIST_DSL,,2032,,8.4652,8.4652,8.4652,8.4652,,,,190.188,138.906,,,138.906,,,,,,135.1631,,Energy
LTS,75,,DIST_DSL,,2033,,8.43063,8.43063,8.43063,8.43063,,,,192.524,136.821,,,136.821,,,,,,130.3078,,Energy
LTS,75,,DIST_DSL,,2034,,8.40419,8.40419,8.40419,8.40419,,,,195.022,134.861,,,134.861,,,,,,125.7129,,Energy
LTS,75,,DIST_DSL,,2035,,8.39792,8.39792,8.39792,8.39792,,,,197.976,133.214,,,133.214,,,,,,121.5401,,Energy
LTS,75,,DIST_DSL,,2036,,8.38494,8.38494,8.38494,8.38494,,,,200.765,131.45,,,131.45,,,,,,117.3831,,Energy
LTS,75,,DIST_DSL,,2037,,8.37177,8.37177,8.37177,8.37177,,,,203.54,129.674,,,129.674,,,,,,113.3387,,Energy
LTS,75,,DIST_DSL,,2038,,8.35752,8.35752,8.35752,8.35752,,,,206.278,127.877,,,127.877,,,,,,109.3936,,Energy
LTS,75,,DIST_DSL,,2039,,8.34714,8.34714,8.34714,8.34714,,,,209.102,126.134,,,126.134,,,,,,105.6107,,Energy
LTS,75,,DIST_DSL,,2040,,8.36543,8.36543,8.36543,8.36543,,,,212.648,124.815,,,124.815,,,,,,102.2873,,Energy
LTS,75,,DIST_DSL,,2041,,8.54818,8.54818,8.54818,8.54818,,,,220.449,125.906,,,125.906,,,,,,100.9902,,Energy
LTS,75,,DIST_DSL,,2042,,8.68986,8.68986,8.68986,8.68986,,,,227.31,126.326,,,126.326,,,,,,99.1746,,Energy
LTS,75,,DIST_DSL,,2043,,8.87603,8.87603,8.87603,8.87603,,,,235.456,127.326,,,127.326,,,,,,97.8368,,Energy
LTS,75,,DIST_DSL,,2044,,9.02299,9.02299,9.02299,9.02299,,,,242.685,127.698,,,127.698,,,,,,96.0387,,Energy
LTS,75,,DIST_DSL,,2045,,9.16042,9.16042,9.16042,9.16042,,,,249.762,127.88,,,127.88,,,,,,94.1327,,Energy
LTS,75,,DIST_DSL,,2046,,9.3125,9.3125,9.3125,9.3125,,,,257.346,128.211,,,128.211,,,,,,92.3724,,Energy
LTS,75,,DIST_DSL,,2047,,9.45887,9.45887,9.45887,9.45887,,,,264.882,128.409,,,128.409,,,,,,90.5499,,Energy
LTS,75,,DIST_DSL,,2048,,9.61568,9.61568,9.61568,9.61568,,,,272.823,128.693,,,128.693,,,,,,88.8233,,Energy
LTS,75,,DIST_DSL,,2049,,9.75677,9.75677,9.75677,9.75677,,,,280.427,128.715,,,128.715,,,,,,86.9514,,Energy
LTS,75,,DIST_DSL,,2050,,9.87835,9.87835,9.87835,9.87835,,,,287.568,128.435,,,128.435,,,,,,84.9196,,Energy
LTS,75,,DIST_DSL,,2051,,10.0958,10.0958,10.0958,10.0958,,,,297.626,129.344,,,129.344,,,,,,83.7046,,Energy
LTS,75,,DIST_DSL,,2052,,10.3238,10.3238,10.3238,10.3238,,,,308.154,130.31,,,130.31,,,,,,82.5385,,Energy
LTS,75,,DIST_DSL,,2053,,10.5648,10.5648,10.5648,10.5648,,,,319.248,131.363,,,131.363,,,,,,81.4381,,Energy
LTS,75,,DIST_DSL,,2054,,10.7992,10.7992,10.7992,10.7992,,,,330.316,132.253,,,132.253,,,,,,80.2491,,Energy
LTS,75,,DIST_DSL,,2055,,11.0184,11.0184,11.0184,11.0184,,,,341.089,132.886,,,132.886,,,,,,78.9203,,Energy
LTS,75,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
LTS,75,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
LTS,75,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
LTS,75,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
LTS,75,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
LTS,75,,DIST_GSL,,2026,,19.1405,19.1405,19.1405,19.1405,,,,346.946,298.536,,,298.536,,,,,,330.4248,,Energy
LTS,75,,DIST_GSL,,2027,,17.5474,17.5474,17.5474,17.5474,,,,323.162,270.576,,,270.576,,,,,,293.1175,,Energy
LTS,75,,DIST_GSL,,2028,,15.9741,15.9741,15.9741,15.9741,,,,298.822,243.453,,,243.453,,,,,,258.1337,,Energy
