Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,73,,DIST_DSL,,2021,,6.05795,6.05795,6.05795,6.05795,,,,114.602,113.047,,,113.047,,,,,,139.2994,,Energy
BAU,73,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,73,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,73,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,73,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,73,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,141.698,121.927,,,121.927,,,,,,134.9505,,Energy
BAU,73,,DIST_DSL,,2027,,7.16264,7.16264,7.16264,7.16264,,,,144.826,121.259,,,121.259,,,,,,131.3615,,Energy
BAU,73,,DIST_DSL,,2028,,7.33005,7.33005,7.33005,7.33005,,,,149.443,121.752,,,121.752,,,,,,129.0945,,Energy
BAU,73,,DIST_DSL,,2029,,7.50063,7.50063,7.50063,7.50063,,,,154.181,122.227,,,122.227,,,,,,126.8451,,Energy
BAU,73,,DIST_DSL,,2030,,7.6726,7.6726,7.6726,7.6726,,,,159.006,122.654,,,122.654,,,,,,124.5854,,Energy
BAU,73,,DIST_DSL,,2031,,7.86788,7.86788,7.86788,7.86788,,,,164.376,123.379,,,123.379,,,,,,122.6599,,Energy
BAU,73,,DIST_DSL,,2032,,8.05965,8.05965,8.05965,8.05965,,,,169.737,123.969,,,123.969,,,,,,120.6289,,Energy
BAU,73,,DIST_DSL,,2033,,8.24943,8.24943,8.24943,8.24943,,,,175.121,124.454,,,124.454,,,,,,118.5288,,Energy
BAU,73,,DIST_DSL,,2034,,8.43489,8.43489,8.43489,8.43489,,,,180.476,124.802,,,124.802,,,,,,116.3364,,Energy
BAU,73,,DIST_DSL,,2035,,8.61923,8.61923,8.61923,8.61923,,,,185.868,125.067,,,125.067,,,,,,114.1068,,Energy
BAU,73,,DIST_DSL,,2036,,8.85666,8.85666,8.85666,8.85666,,,,192.477,126.023,,,126.023,,,,,,112.5373,,Energy
BAU,73,,DIST_DSL,,2037,,9.13648,9.13648,9.13648,9.13648,,,,200.094,127.479,,,127.479,,,,,,111.4198,,Energy
BAU,73,,DIST_DSL,,2038,,9.36661,9.36661,9.36661,9.36661,,,,206.709,128.144,,,128.144,,,,,,109.6222,,Energy
BAU,73,,DIST_DSL,,2039,,9.59454,9.59454,9.59454,9.59454,,,,213.351,128.697,,,128.697,,,,,,107.7568,,Energy
BAU,73,,DIST_DSL,,2040,,9.81862,9.81862,9.81862,9.81862,,,,219.984,129.121,,,129.121,,,,,,105.8161,,Energy
BAU,73,,DIST_DSL,,2041,,10.1845,10.1845,10.1845,10.1845,,,,229.894,131.301,,,131.301,,,,,,105.3171,,Energy
BAU,73,,DIST_DSL,,2042,,10.5485,10.5485,10.5485,10.5485,,,,239.884,133.314,,,133.314,,,,,,104.6606,,Energy
BAU,73,,DIST_DSL,,2043,,10.9152,10.9152,10.9152,10.9152,,,,250.058,135.222,,,135.222,,,,,,103.9043,,Energy
BAU,73,,DIST_DSL,,2044,,11.2818,11.2818,11.2818,11.2818,,,,260.352,136.994,,,136.994,,,,,,103.0301,,Energy
BAU,73,,DIST_DSL,,2045,,11.6506,11.6506,11.6506,11.6506,,,,270.823,138.663,,,138.663,,,,,,102.0703,,Energy
BAU,73,,DIST_DSL,,2046,,12.0629,12.0629,12.0629,12.0629,,,,282.433,140.71,,,140.71,,,,,,101.3772,,Energy
BAU,73,,DIST_DSL,,2047,,12.4847,12.4847,12.4847,12.4847,,,,294.409,142.723,,,142.723,,,,,,100.6437,,Energy
BAU,73,,DIST_DSL,,2048,,12.9096,12.9096,12.9096,12.9096,,,,306.597,144.625,,,144.625,,,,,,99.8192,,Energy
BAU,73,,DIST_DSL,,2049,,13.3361,13.3361,13.3361,13.3361,,,,318.968,146.405,,,146.405,,,,,,98.9017,,Energy
BAU,73,,DIST_DSL,,2050,,13.7637,13.7637,13.7637,13.7637,,,,331.51,148.06,,,148.06,,,,,,97.8958,,Energy
BAU,73,,DIST_DSL,,2051,,14.1823,14.1823,14.1823,14.1823,,,,343.976,149.487,,,149.487,,,,,,96.7401,,Energy
BAU,73,,DIST_DSL,,2052,,14.6095,14.6095,14.6095,14.6095,,,,356.794,150.879,,,150.879,,,,,,95.5667,,Energy
BAU,73,,DIST_DSL,,2053,,15.0468,15.0468,15.0468,15.0468,,,,370.002,152.246,,,152.246,,,,,,94.3852,,Energy
BAU,73,,DIST_DSL,,2054,,15.4917,15.4917,15.4917,15.4917,,,,383.547,153.566,,,153.566,,,,,,93.1813,,Energy
BAU,73,,DIST_DSL,,2055,,15.9466,15.9466,15.9466,15.9466,,,,397.49,154.859,,,154.859,,,,,,91.9702,,Energy
BAU,73,,DIST_GSL,,2021,,15.9973,15.9973,15.9973,15.9973,,,,388.476,383.205,,,383.205,,,,,,472.195,,Energy
BAU,73,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,73,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,73,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,73,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
