Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP,VarOpex2025,AnnualVariableOperatingCost
LTS,60,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,,,,114.71,113.154,,113.154,,,,,,,,,,,,,,,139.4307,,,,0.0016868125404387,0.0016868125404387,,,
LTS,60,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,,,,142.986,137.245,,137.245,,,,,,,,,,,,,,,165.5242,,,,0.0020243225642042,0.0020243225642042,,,
LTS,60,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,,,,135.5,126.554,,126.554,,,,,,,,,,,,,,,149.3888,,,,0.0019479305932922,0.0019479305932922,,,
LTS,60,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,,,,132.795,120.684,,120.684,,,,,,,,,,,,,,,139.4348,,,,0.0018444868220135,0.0018444868220135,,,
LTS,60,,DIST_DSL,,2025,,6.86415,6.86415,6.86415,6.86415,,,,,,,136.627,120.82,,120.82,,,,,,,,,,,,,,,136.627,,,,0.0018335384261146,0.0018335384261146,,,
LTS,60,,DIST_DSL,,2026,,7.02958,7.02958,7.02958,7.02958,,,,,,,141.343,121.621,,121.621,,,,,,,,,,,,,,,134.6124,,,,0.0018326833817832,0.0018326833817832,,,
LTS,60,,DIST_DSL,,2027,,7.26854,7.26854,7.26854,7.26854,,,,,,,147.772,123.726,,123.726,,,,,,,,,,,,,,,134.0336,,,,0.0018512494448777,0.0018512494448777,,,
LTS,60,,DIST_DSL,,2028,,7.40301,7.40301,7.40301,7.40301,,,,,,,152.162,123.967,,123.967,,,,,,,,,,,,,,,131.4433,,,,0.0018417838105763,0.0018417838105763,,,
LTS,60,,DIST_DSL,,2029,,7.59062,7.59062,7.59062,7.59062,,,,,,,157.714,125.028,,125.028,,,,,,,,,,,,,,,129.7517,,,,0.00184443070299,0.00184443070299,,,
LTS,60,,DIST_DSL,,2030,,7.73784,7.73784,7.73784,7.73784,,,,,,,162.502,125.351,,125.351,,,,,,,,,,,,,,,127.3246,,,,0.0018361597370116,0.0018361597370116,,,
