Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Submodel
BAU,70,,DIST_DSL,,2021,,6.06368,6.06368,6.06368,6.06368,,,,114.71,113.154,,,113.154,,,,,,139.4307,,Energy
BAU,70,,DIST_DSL,,2022,,7.38624,7.38624,7.38624,7.38624,,,,142.986,137.245,,,137.245,,,,,,165.5242,,Energy
BAU,70,,DIST_DSL,,2023,,6.8985,6.8985,6.8985,6.8985,,,,135.5,126.554,,,126.554,,,,,,149.3888,,Energy
BAU,70,,DIST_DSL,,2024,,6.69992,6.69992,6.69992,6.69992,,,,132.795,120.684,,,120.684,,,,,,139.4348,,Energy
BAU,70,,DIST_DSL,,2025,,6.94212,6.94212,6.94212,6.94212,,,,138.179,122.192,,,122.192,,,,,,138.179,,Energy
BAU,70,,DIST_DSL,,2026,,7.0667,7.0667,7.0667,7.0667,,,,143.541,123.513,,,123.513,,,,,,136.7057,,Energy
BAU,70,,DIST_DSL,,2027,,7.16117,7.16117,7.16117,7.16117,,,,148.531,124.362,,,124.362,,,,,,134.722,,Energy
BAU,70,,DIST_DSL,,2028,,7.32739,7.32739,7.32739,7.32739,,,,155.122,126.379,,,126.379,,,,,,134.0002,,Energy
BAU,70,,DIST_DSL,,2029,,7.4891,7.4891,7.4891,7.4891,,,,161.757,128.233,,,128.233,,,,,,133.0779,,Energy
BAU,70,,DIST_DSL,,2030,,7.65708,7.65708,7.65708,7.65708,,,,168.669,130.108,,,130.108,,,,,,132.1566,,Energy
BAU,70,,DIST_DSL,,2031,,7.84809,7.84809,7.84809,7.84809,,,,176.242,132.286,,,132.286,,,,,,131.5145,,Energy
BAU,70,,DIST_DSL,,2032,,8.03276,8.03276,8.03276,8.03276,,,,183.834,134.265,,,134.265,,,,,,130.6474,,Energy
BAU,70,,DIST_DSL,,2033,,8.21641,8.21641,8.21641,8.21641,,,,191.561,136.138,,,136.138,,,,,,129.656,,Energy
BAU,70,,DIST_DSL,,2034,,8.39525,8.39525,8.39525,8.39525,,,,199.332,137.842,,,137.842,,,,,,128.4912,,Energy
BAU,70,,DIST_DSL,,2035,,8.571,8.571,8.571,8.571,,,,207.181,139.408,,,139.408,,,,,,127.1912,,Energy
BAU,70,,DIST_DSL,,2036,,8.80618,8.80618,8.80618,8.80618,,,,216.643,141.845,,,141.845,,,,,,126.6667,,Energy
BAU,70,,DIST_DSL,,2037,,9.067,9.067,9.067,9.067,,,,226.948,144.588,,,144.588,,,,,,126.3731,,Energy
BAU,70,,DIST_DSL,,2038,,9.28689,9.28689,9.28689,9.28689,,,,236.434,146.571,,,146.571,,,,,,125.386,,Energy
BAU,70,,DIST_DSL,,2039,,9.5037,9.5037,9.5037,9.5037,,,,246.03,148.409,,,148.409,,,,,,124.2619,,Energy
BAU,70,,DIST_DSL,,2040,,9.71413,9.71413,9.71413,9.71413,,,,255.644,150.052,,,150.052,,,,,,122.9691,,Energy
BAU,70,,DIST_DSL,,2041,,10.0589,10.0589,10.0589,10.0589,,,,269.031,153.653,,,153.653,,,,,,123.2462,,Energy
BAU,70,,DIST_DSL,,2042,,10.4007,10.4007,10.4007,10.4007,,,,282.635,157.072,,,157.072,,,,,,123.3127,,Energy
BAU,70,,DIST_DSL,,2043,,10.7426,10.7426,10.7426,10.7426,,,,296.533,160.354,,,160.354,,,,,,123.2156,,Energy
BAU,70,,DIST_DSL,,2044,,11.082,11.082,11.082,11.082,,,,310.654,163.462,,,163.462,,,,,,122.9363,,Energy
BAU,70,,DIST_DSL,,2045,,11.4202,11.4202,11.4202,11.4202,,,,325.034,166.419,,,166.419,,,,,,122.5019,,Energy
BAU,70,,DIST_DSL,,2046,,11.7979,11.7979,11.7979,11.7979,,,,340.843,169.81,,,169.81,,,,,,122.343,,Energy
BAU,70,,DIST_DSL,,2047,,12.1817,12.1817,12.1817,12.1817,,,,357.154,173.14,,,173.14,,,,,,122.093,,Energy
BAU,70,,DIST_DSL,,2048,,12.566,12.566,12.566,12.566,,,,373.812,176.331,,,176.331,,,,,,121.7025,,Energy
BAU,70,,DIST_DSL,,2049,,12.9488,12.9488,12.9488,12.9488,,,,390.751,179.353,,,179.353,,,,,,121.1593,,Energy
BAU,70,,DIST_DSL,,2050,,13.327,13.327,13.327,13.327,,,,407.881,182.17,,,182.17,,,,,,120.4484,,Energy
BAU,70,,DIST_DSL,,2051,,13.6249,13.6249,13.6249,13.6249,,,,422.84,183.761,,,183.761,,,,,,118.9198,,Energy
BAU,70,,DIST_DSL,,2052,,13.9248,13.9248,13.9248,13.9248,,,,438.122,185.27,,,185.27,,,,,,117.3502,,Energy
BAU,70,,DIST_DSL,,2053,,14.2275,14.2275,14.2275,14.2275,,,,453.746,186.705,,,186.705,,,,,,115.7477,,Energy
BAU,70,,DIST_DSL,,2054,,14.5319,14.5319,14.5319,14.5319,,,,469.688,188.056,,,188.056,,,,,,114.109,,Energy
BAU,70,,DIST_DSL,,2055,,14.8391,14.8391,14.8391,14.8391,,,,485.982,189.335,,,189.335,,,,,,112.4453,,Energy
BAU,70,,DIST_GSL,,2021,,15.9914,15.9914,15.9914,15.9914,,,,388.333,383.064,,,383.064,,,,,,472.0212,,Energy
BAU,70,,DIST_GSL,,2022,,19.516,19.516,19.516,19.516,,,,473.922,454.891,,,454.891,,,,,,548.624,,Energy
BAU,70,,DIST_GSL,,2023,,20.3964,20.3964,20.3964,20.3964,,,,433.542,404.916,,,404.916,,,,,,477.9801,,Energy
BAU,70,,DIST_GSL,,2024,,20.8674,20.8674,20.8674,20.8674,,,,402.721,365.993,,,365.993,,,,,,422.8571,,Energy
BAU,70,,DIST_GSL,,2025,,21.352,21.352,21.352,21.352,,,,384.913,340.38,,,340.38,,,,,,384.913,,Energy
BAU,70,,DIST_GSL,,2026,,21.7438,21.7438,21.7438,21.7438,,,,395.256,340.106,,,340.106,,,,,,376.4343,,Energy
BAU,70,,DIST_GSL,,2027,,21.9407,21.9407,21.9407,21.9407,,,,406.335,340.215,,,340.215,,,,,,368.5578,,Energy
BAU,70,,DIST_GSL,,2028,,22.1419,22.1419,22.1419,22.1419,,,,417.629,340.246,,,340.246,,,,,,360.7636,,Energy
BAU,70,,DIST_GSL,,2029,,22.3362,22.3362,22.3362,22.3362,,,,428.928,340.033,,,340.033,,,,,,352.8801,,Energy
BAU,70,,DIST_GSL,,2030,,22.5123,22.5123,22.5123,22.5123,,,,440.006,339.413,,,339.413,,,,,,344.7562,,Energy
BAU,70,,DIST_GSL,,2031,,22.72,22.72,22.72,22.72,,,,451.831,339.14,,,339.14,,,,,,337.1632,,Energy
BAU,70,,DIST_GSL,,2032,,22.9165,22.9165,22.9165,22.9165,,,,463.572,338.574,,,338.574,,,,,,329.452,,Energy
BAU,70,,DIST_GSL,,2033,,23.103,23.103,23.103,23.103,,,,475.241,337.741,,,337.741,,,,,,321.6618,,Energy
BAU,70,,DIST_GSL,,2034,,23.2801,23.2801,23.2801,23.2801,,,,486.841,336.66,,,336.66,,,,,,313.822,,Energy
BAU,70,,DIST_GSL,,2035,,23.4484,23.4484,23.4484,23.4484,,,,498.375,335.346,,,335.346,,,,,,305.959,,Energy
BAU,70,,DIST_GSL,,2036,,23.7042,23.7042,23.7042,23.7042,,,,511.914,335.173,,,335.173,,,,,,299.3055,,Energy
BAU,70,,DIST_GSL,,2037,,23.919,23.919,23.919,23.919,,,,524.728,334.302,,,334.302,,,,,,292.1882,,Energy
BAU,70,,DIST_GSL,,2038,,24.1576,24.1576,24.1576,24.1576,,,,538.22,333.656,,,333.656,,,,,,285.4296,,Energy
BAU,70,,DIST_GSL,,2039,,24.3846,24.3846,24.3846,24.3846,,,,551.609,332.739,,,332.739,,,,,,278.6,,Energy
BAU,70,,DIST_GSL,,2040,,24.5996,24.5996,24.5996,24.5996,,,,564.881,331.561,,,331.561,,,,,,271.7174,,Energy
BAU,70,,DIST_GSL,,2041,,24.9845,24.9845,24.9845,24.9845,,,,582.258,332.549,,,332.549,,,,,,266.7391,,Energy
BAU,70,,DIST_GSL,,2042,,25.359,25.359,25.359,25.359,,,,599.654,333.253,,,333.253,,,,,,261.6271,,Energy
BAU,70,,DIST_GSL,,2043,,25.7207,25.7207,25.7207,25.7207,,,,616.999,333.65,,,333.65,,,,,,256.3758,,Energy
BAU,70,,DIST_GSL,,2044,,26.0728,26.0728,26.0728,26.0728,,,,634.356,333.79,,,333.79,,,,,,251.0362,,Energy
BAU,70,,DIST_GSL,,2045,,26.4113,26.4113,26.4113,26.4113,,,,651.62,333.633,,,333.633,,,,,,245.5887,,Energy
BAU,70,,DIST_GSL,,2046,,26.8076,26.8076,26.8076,26.8076,,,,670.56,334.076,,,334.076,,,,,,240.6924,,Energy
BAU,70,,DIST_GSL,,2047,,27.1904,27.1904,27.1904,27.1904,,,,689.429,334.219,,,334.219,,,,,,235.6812,,Energy
BAU,70,,DIST_GSL,,2048,,27.5612,27.5612,27.5612,27.5612,,,,708.252,334.089,,,334.089,,,,,,230.5865,,Energy
BAU,70,,DIST_GSL,,2049,,27.9194,27.9194,27.9194,27.9194,,,,726.998,333.689,,,333.689,,,,,,225.4188,,Energy
BAU,70,,DIST_GSL,,2050,,28.2649,28.2649,28.2649,28.2649,,,,745.657,333.028,,,333.028,,,,,,220.1946,,Energy
BAU,70,,DIST_GSL,,2051,,28.6521,28.6521,28.6521,28.6521,,,,765.664,332.747,,,332.747,,,,,,215.3359,,Energy
BAU,70,,DIST_GSL,,2052,,29.0357,29.0357,29.0357,29.0357,,,,785.841,332.311,,,332.311,,,,,,210.4862,,Energy
BAU,70,,DIST_GSL,,2053,,29.4241,29.4241,29.4241,29.4241,,,,806.409,331.817,,,331.817,,,,,,205.7098,,Energy
BAU,70,,DIST_GSL,,2054,,29.8106,29.8106,29.8106,29.8106,,,,827.191,331.194,,,331.194,,,,,,200.963,,Energy
BAU,70,,DIST_GSL,,2055,,30.2017,30.2017,30.2017,30.2017,,,,848.367,330.518,,,330.518,,,,,,196.293,,Energy
BAU,70,,DIST_NGS,,2021,,24.5082,24.5082,24.5082,24.5082,,,,172.94,170.593,,,170.593,,,,,,210.2097,,Energy
BAU,70,,DIST_NGS,,2022,,25.4084,25.4084,25.4084,25.4084,,,,179.592,172.38,,,172.38,,,,,,207.9002,,Energy
BAU,70,,DIST_NGS,,2023,,26.5315,26.5315,26.5315,26.5315,,,,185.33,173.093,,,173.093,,,,,,204.3263,,Energy
