Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,20,,NO_CONTR_OD,,2021,,0.7188,0.7188,0.7188,0.7188,,,,,,,31.7746,30.5751,31.7746,,114.464,,,,87.1795,83.8885,,,,,,,,,,38.6811,38.6811,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2022,,0.7266,0.7266,0.7266,0.7266,,,,,,,32.1194,28.6175,32.1194,,106.326,,,,87.2182,77.709,,,,,,,,,,37.2247,37.2247,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2023,,0.7345,0.7345,0.7345,0.7345,,,,,,,32.4686,26.7857,32.4686,,98.7596,,,,87.2437,71.9738,,,,,,,,,,35.8239,35.8239,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2024,,0.7423,0.7423,0.7423,0.7423,,,,,,,32.8134,25.065,32.8134,,91.6884,,,,87.2188,66.6234,,,,,,,,,,34.4672,34.4672,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2025,,0.7502,0.7502,0.7502,0.7502,,,,,,,33.1626,23.4553,33.1626,,85.1021,,,,87.1601,61.6468,,,,,,,,,,33.1626,33.1626,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2026,,0.776304,0.776304,0.776304,0.776304,,,,,,,34.3165,22.4736,34.3165,,80.9913,,,,89.3548,58.5177,,,,,,,,,,32.6699,32.6699,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2027,,0.796454,0.796454,0.796454,0.796454,,,,,,,35.2072,21.349,35.2072,,76.402,,,,90.7894,55.053,,,,,,,,,,31.9097,31.9097,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2028,,0.8165,0.8165,0.8165,0.8165,,,,,,,36.0934,20.2651,36.0934,,72.0074,,,,92.1561,51.7423,,,,,,,,,,31.1432,31.1432,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2029,,0.836651,0.836651,0.836651,0.836651,,,,,,,36.9842,19.2271,36.9842,,67.8236,,,,93.4774,48.5965,,,,,,,,,,30.3807,30.3807,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2030,,0.856695,0.856695,0.856695,0.856695,,,,,,,37.8702,18.2294,37.8702,,63.8258,,,,94.7232,45.5964,,,,,,,,,,29.6158,29.6158,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2031,,0.876782,0.876782,0.876782,0.876782,,,,,,,38.7582,17.2748,38.7582,,60.1131,,,,96.1128,42.8382,,,,,,,,,,28.8559,28.8559,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2032,,0.896983,0.896983,0.896983,0.896983,,,,,,,39.6511,16.3637,39.6511,,56.5792,,,,97.4464,40.2154,,,,,,,,,,28.1043,28.1043,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2033,,0.917071,0.917071,0.917071,0.917071,,,,,,,40.5391,15.4909,40.5391,,53.205,,,,98.6962,37.7141,,,,,,,,,,27.355,27.355,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2034,,0.937159,0.937159,0.937159,0.937159,,,,,,,41.4271,14.6576,41.4271,,49.9956,,,,99.8764,35.338,,,,,,,,,,26.6129,26.6129,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2035,,0.957246,0.957246,0.957246,0.957246,,,,,,,42.3151,13.8628,42.3151,,46.9471,,,,100.987,33.0844,,,,,,,,,,25.879,25.879,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2036,,0.977371,0.977371,0.977371,0.977371,,,,,,,43.2047,13.1058,43.2047,,44.1148,,,,102.225,31.009,,,,,,,,,,25.1553,25.1553,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2037,,0.997496,0.997496,0.997496,0.997496,,,,,,,44.0943,12.3848,44.0943,,41.4219,,,,103.382,29.0371,,,,,,,,,,24.4414,24.4414,,,,nan,nan,
BAU,20,,NO_CONTR_OD,,2038,,1.01762,1.01762,1.01762,1.01762,,,,,,,44.984,11.6988,44.984,,38.8688,,,,104.473,27.17,,,,,,,,,,23.7381,23.7381,,,,nan,nan,
